model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
wavmark,5,30,chinese:SSB0073,0,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.5127,0.9996,30.85
wavmark,5,30,chinese:SSB0073,0,fwp,opus_64k,Opus 64 kbps,1,3.00000000,4.3802,0.9994,30.32
wavmark,5,31,chinese:SSB0073,1,mean,none,none,1,3.00000000,4.2743,0.9996,41.43
wavmark,5,31,chinese:SSB0073,1,fwp,none,none,1,4.00000000,4.4174,0.9998,44.20
wavmark,5,31,chinese:SSB0073,1,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.1991,0.9996,34.60
wavmark,5,31,chinese:SSB0073,1,fwp,mp3_128k,MP3 128 kbps,1,5.00000000,4.3431,0.9998,35.02
wavmark,5,31,chinese:SSB0073,1,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.2724,0.9994,30.66
wavmark,5,31,chinese:SSB0073,1,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.4246,0.9995,30.54
wavmark,5,32,chinese:SSB0073,2,mean,none,none,1,3.00000000,4.4676,0.9998,43.55
wavmark,5,32,chinese:SSB0073,2,fwp,none,none,1,4.00000000,4.5024,0.9999,44.70
wavmark,5,32,chinese:SSB0073,2,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.3835,0.9998,34.96
wavmark,5,32,chinese:SSB0073,2,fwp,mp3_128k,MP3 128 kbps,1,3.00000000,4.4138,0.9999,35.08
wavmark,5,32,chinese:SSB0073,2,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.4640,0.9996,30.81
wavmark,5,32,chinese:SSB0073,2,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.3944,0.9995,30.39
wavmark,5,33,chinese:SSB0080,0,mean,none,none,1,5.00000000,4.5347,0.9967,42.15
wavmark,5,33,chinese:SSB0080,0,fwp,none,none,1,3.00000000,4.5657,0.9976,44.38
