model,K,spk,local_t,gi,restart,start_id,objective,weights
voicemark,5,chinese:SSB0038,0,7,3,6,0.0001019242,0.21131130;0.02659286;0.27593538;0.25412296;0.23203749
voicemark,5,chinese:SSB0043,0,8,0,0,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584921
voicemark,5,chinese:SSB0043,0,8,0,1,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584921
voicemark,5,chinese:SSB0043,0,8,0,2,0.0000592529,0.00706675;0.49708439;0.00000000;0.00000000;0.49584886
voicemark,5,chinese:SSB0043,0,8,0,3,0.0000592529,0.00706675;0.49708439;0.00000000;0.00000000;0.49584886
voicemark,5,chinese:SSB0043,0,8,0,4,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584920
voicemark,5,chinese:SSB0043,0,8,0,5,0.0000592529,0.00706591;0.49708468;0.00000000;0.00000000;0.49584941
voicemark,5,chinese:SSB0043,0,8,0,6,0.0000592529,0.00706448;0.49708805;0.00000000;0.00000000;0.49584747
voicemark,5,chinese:SSB0043,0,8,1,0,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584921
voicemark,5,chinese:SSB0043,0,8,1,1,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584921
voicemark,5,chinese:SSB0043,0,8,1,2,0.0000592529,0.00706448;0.49708805;0.00000000;0.00000000;0.49584747
voicemark,5,chinese:SSB0043,0,8,1,3,0.0000592529,0.00706588;0.49708498;0.00000000;0.00000000;0.49584913
voicemark,5,chinese:SSB0043,0,8,1,4,0.0000592529,0.00706588;0.49708498;0.00000000;0.00000000;0.49584913
voicemark,5,chinese:SSB0043,0,8,1,5,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584920
voicemark,5,chinese:SSB0043,0,8,1,6,0.0000592529,0.00706448;0.49708805;0.00000000;0.00000000;0.49584747
voicemark,5,chinese:SSB0043,0,8,2,0,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584921
voicemark,5,chinese:SSB0043,0,8,2,1,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584921
voicemark,5,chinese:SSB0043,0,8,2,2,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584920
voicemark,5,chinese:SSB0043,0,8,2,3,0.0000592529,0.00706591;0.49708468;0.00000000;0.00000000;0.49584941
voicemark,5,chinese:SSB0043,0,8,2,4,0.0000592529,0.00706448;0.49708805;0.00000000;0.00000000;0.49584747
voicemark,5,chinese:SSB0043,0,8,2,5,0.0000592529,0.00707143;0.49708317;0.00000000;0.00000000;0.49584540
voicemark,5,chinese:SSB0043,0,8,2,6,0.0000592529,0.00706588;0.49708498;0.00000000;0.00000000;0.49584913
voicemark,5,chinese:SSB0043,0,8,3,0,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584921
voicemark,5,chinese:SSB0043,0,8,3,1,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584921
voicemark,5,chinese:SSB0043,0,8,3,2,0.0000592529,0.00707143;0.49708317;0.00000000;0.00000000;0.49584540
voicemark,5,chinese:SSB0043,0,8,3,3,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584920
voicemark,5,chinese:SSB0043,0,8,3,4,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584920
voicemark,5,chinese:SSB0043,0,8,3,5,0.0000592529,0.00706588;0.49708498;0.00000000;0.00000000;0.49584913
voicemark,5,chinese:SSB0043,0,8,3,6,0.0000592529,0.00706592;0.49708488;0.00000000;0.00000000;0.49584920
voicemark,5,chinese:SSB0057,0,9,0,0,0.0003005050,0.27284781;0.15256663;0.27678839;0.00000000;0.29779717
voicemark,5,chinese:SSB0057,0,9,0,1,0.0003005050,0.27275311;0.15263595;0.27680845;0.00000000;0.29780249
voicemark,5,chinese:SSB0057,0,9,0,2,0.0003005050,0.27275312;0.15263593;0.27680844;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,0,3,0.0003005050,0.27275602;0.15263477;0.27680776;0.00000000;0.29780145
voicemark,5,chinese:SSB0057,0,9,0,4,0.0003005050,0.27275311;0.15263595;0.27680845;0.00000000;0.29780249
voicemark,5,chinese:SSB0057,0,9,0,5,0.0003005050,0.27275312;0.15263594;0.27680845;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,0,6,0.0003005050,0.27275311;0.15263595;0.27680844;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,1,0,0.0003005050,0.27284781;0.15256663;0.27678839;0.00000000;0.29779717
voicemark,5,chinese:SSB0057,0,9,1,1,0.0003005050,0.27275311;0.15263595;0.27680845;0.00000000;0.29780249
voicemark,5,chinese:SSB0057,0,9,1,2,0.0003005050,0.27275311;0.15263594;0.27680845;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,1,3,0.0003005050,0.27275311;0.15263595;0.27680844;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,1,4,0.0003005050,0.27275311;0.15263594;0.27680845;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,1,5,0.0003005050,0.27275311;0.15263594;0.27680845;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,1,6,0.0003005050,0.27275311;0.15263594;0.27680845;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,2,0,0.0003005050,0.27284781;0.15256663;0.27678839;0.00000000;0.29779717
voicemark,5,chinese:SSB0057,0,9,2,1,0.0003005050,0.27275311;0.15263595;0.27680845;0.00000000;0.29780249
voicemark,5,chinese:SSB0057,0,9,2,2,0.0003005050,0.27275311;0.15263594;0.27680845;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,2,3,0.0003005050,0.27275311;0.15263595;0.27680844;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,2,4,0.0003005050,0.27275311;0.15263595;0.27680844;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,2,5,0.0003005050,0.27275311;0.15263594;0.27680845;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,2,6,0.0003005050,0.27275312;0.15263593;0.27680844;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,3,0,0.0003005050,0.27284781;0.15256663;0.27678839;0.00000000;0.29779717
voicemark,5,chinese:SSB0057,0,9,3,1,0.0003005050,0.27275311;0.15263595;0.27680845;0.00000000;0.29780249
voicemark,5,chinese:SSB0057,0,9,3,2,0.0003005050,0.27275150;0.15263765;0.27680701;0.00000000;0.29780384
voicemark,5,chinese:SSB0057,0,9,3,3,0.0003005050,0.27275311;0.15263595;0.27680844;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,3,4,0.0003005050,0.27275311;0.15263595;0.27680845;0.00000000;0.29780249
voicemark,5,chinese:SSB0057,0,9,3,5,0.0003005050,0.27275311;0.15263594;0.27680845;0.00000000;0.29780250
voicemark,5,chinese:SSB0057,0,9,3,6,0.0003005050,0.27275150;0.15263765;0.27680701;0.00000000;0.29780384
voicemark,5,chinese:SSB0073,0,10,0,0,0.0003550636,0.22556367;0.12649921;0.23588539;0.13532103;0.27673070
voicemark,5,chinese:SSB0073,0,10,0,1,0.0003550636,0.22556364;0.12649927;0.23588536;0.13532101;0.27673072
voicemark,5,chinese:SSB0073,0,10,0,2,0.0003550636,0.22556366;0.12649925;0.23588538;0.13532101;0.27673070
voicemark,5,chinese:SSB0073,0,10,0,3,0.0003550636,0.22556365;0.12649922;0.23588538;0.13532104;0.27673070
voicemark,5,chinese:SSB0073,0,10,0,4,0.0003550636,0.22556365;0.12649926;0.23588537;0.13532101;0.27673071
voicemark,5,chinese:SSB0073,0,10,0,5,0.0003550636,0.22556365;0.12649925;0.23588539;0.13532101;0.27673070
voicemark,5,chinese:SSB0073,0,10,0,6,0.0003550636,0.22556364;0.12649927;0.23588536;0.13532101;0.27673072
voicemark,5,chinese:SSB0073,0,10,1,0,0.0003550636,0.22556367;0.12649921;0.23588539;0.13532103;0.27673070
voicemark,5,chinese:SSB0073,0,10,1,1,0.0003550636,0.22556364;0.12649927;0.23588536;0.13532101;0.27673072
voicemark,5,chinese:SSB0073,0,10,1,2,0.0003550636,0.22556365;0.12649926;0.23588537;0.13532101;0.27673071
voicemark,5,chinese:SSB0073,0,10,1,3,0.0003550636,0.22556365;0.12649925;0.23588539;0.13532101;0.27673070
voicemark,5,chinese:SSB0073,0,10,1,4,0.0003550636,0.22556365;0.12649922;0.23588538;0.13532104;0.27673070
voicemark,5,chinese:SSB0073,0,10,1,5,0.0003550636,0.22556366;0.12649925;0.23588538;0.13532101;0.27673070
voicemark,5,chinese:SSB0073,0,10,1,6,0.0003550636,0.22556366;0.12649925;0.23588538;0.13532101;0.27673070
voicemark,5,chinese:SSB0073,0,10,2,0,0.0003550636,0.22556367;0.12649921;0.23588539;0.13532103;0.27673070
voicemark,5,chinese:SSB0073,0,10,2,1,0.0003550636,0.22556364;0.12649927;0.23588536;0.13532101;0.27673072
voicemark,5,chinese:SSB0073,0,10,2,2,0.0003550636,0.22556364;0.12649929;0.23588536;0.13532099;0.27673071
voicemark,5,chinese:SSB0073,0,10,2,3,0.0003550636,0.22556365;0.12649925;0.23588538;0.13532101;0.27673071
voicemark,5,chinese:SSB0073,0,10,2,4,0.0003550636,0.22556364;0.12649926;0.23588537;0.13532102;0.27673072
voicemark,5,chinese:SSB0073,0,10,2,5,0.0003550636,0.22556365;0.12649925;0.23588539;0.13532101;0.27673070
voicemark,5,chinese:SSB0073,0,10,2,6,0.0003550636,0.22556366;0.12649925;0.23588538;0.13532101;0.27673070
voicemark,5,chinese:SSB0073,0,10,3,0,0.0003550636,0.22556367;0.12649921;0.23588539;0.13532103;0.27673070
voicemark,5,chinese:SSB0073,0,10,3,1,0.0003550636,0.22556364;0.12649927;0.23588536;0.13532101;0.27673072
voicemark,5,chinese:SSB0073,0,10,3,2,0.0003550636,0.22556366;0.12649925;0.23588538;0.13532101;0.27673070
voicemark,5,chinese:SSB0073,0,10,3,3,0.0003550636,0.22556364;0.12649927;0.23588536;0.13532101;0.27673072
voicemark,5,chinese:SSB0073,0,10,3,4,0.0003550636,0.22556364;0.12649929;0.23588536;0.13532099;0.27673071
voicemark,5,chinese:SSB0073,0,10,3,5,0.0003550636,0.22556366;0.12649925;0.23588538;0.13532101;0.27673070
voicemark,5,chinese:SSB0073,0,10,3,6,0.0003550636,0.22556366;0.12649925;0.23588538;0.13532101;0.27673070
voicemark,5,chinese:SSB0080,0,11,0,0,0.0000771424,0.00000000;0.11408352;0.26065742;0.29928311;0.32597595
voicemark,5,chinese:SSB0080,0,11,0,1,0.0000771424,0.00000000;0.11408354;0.26065742;0.29928308;0.32597596
voicemark,5,chinese:SSB0080,0,11,0,2,0.0000771424,0.00000000;0.11408362;0.26065721;0.29928301;0.32597617
voicemark,5,chinese:SSB0080,0,11,0,3,0.0000771424,0.00000000;0.11408354;0.26065741;0.29928311;0.32597593
voicemark,5,chinese:SSB0080,0,11,0,4,0.0000771424,0.00000000;0.11408362;0.26065721;0.29928301;0.32597617
voicemark,5,chinese:SSB0080,0,11,0,5,0.0000771424,0.00000000;0.11408216;0.26065778;0.29928301;0.32597705
voicemark,5,chinese:SSB0080,0,11,0,6,0.0000771424,0.00000000;0.11408352;0.26065742;0.29928312;0.32597595
voicemark,5,chinese:SSB0080,0,11,1,0,0.0000771424,0.00000000;0.11408352;0.26065742;0.29928311;0.32597595
voicemark,5,chinese:SSB0080,0,11,1,1,0.0000771424,0.00000000;0.11408354;0.26065742;0.29928308;0.32597596
voicemark,5,chinese:SSB0080,0,11,1,2,0.0000771424,0.00000000;0.11408216;0.26065778;0.29928301;0.32597705
voicemark,5,chinese:SSB0080,0,11,1,3,0.0000771424,0.00000000;0.11408282;0.26065747;0.29928300;0.32597672
voicemark,5,chinese:SSB0080,0,11,1,4,0.0000771424,0.00000000;0.11408362;0.26065721;0.29928301;0.32597617
voicemark,5,chinese:SSB0080,0,11,1,5,0.0000771424,0.00000000;0.11408354;0.26065742;0.29928308;0.32597596
voicemark,5,chinese:SSB0080,0,11,1,6,0.0000771424,0.00000000;0.11408261;0.26065827;0.29928224;0.32597688
voicemark,5,chinese:SSB0080,0,11,2,0,0.0000771424,0.00000000;0.11408352;0.26065742;0.29928311;0.32597595
voicemark,5,chinese:SSB0080,0,11,2,1,0.0000771424,0.00000000;0.11408354;0.26065742;0.29928308;0.32597596
voicemark,5,chinese:SSB0080,0,11,2,2,0.0000771424,0.00000000;0.11408352;0.26065742;0.29928312;0.32597595
voicemark,5,chinese:SSB0080,0,11,2,3,0.0000771424,0.00000000;0.11408354;0.26065741;0.29928311;0.32597593
voicemark,5,chinese:SSB0080,0,11,2,4,0.0000771424,0.00000000;0.11408354;0.26065741;0.29928311;0.32597593
voicemark,5,chinese:SSB0080,0,11,2,5,0.0000771424,0.00000000;0.11408354;0.26065740;0.29928314;0.32597592
voicemark,5,chinese:SSB0080,0,11,2,6,0.0000771424,0.00000000;0.11408352;0.26065742;0.29928312;0.32597595
voicemark,5,chinese:SSB0080,0,11,3,0,0.0000771424,0.00000000;0.11408352;0.26065742;0.29928311;0.32597595
voicemark,5,chinese:SSB0080,0,11,3,1,0.0000771424,0.00000000;0.11408354;0.26065742;0.29928308;0.32597596
voicemark,5,chinese:SSB0080,0,11,3,2,0.0000771424,0.00000000;0.11408261;0.26065827;0.29928224;0.32597688
voicemark,5,chinese:SSB0080,0,11,3,3,0.0000771424,0.00000000;0.11408362;0.26065721;0.29928301;0.32597617
voicemark,5,chinese:SSB0080,0,11,3,4,0.0000771424,0.00000000;0.11408352;0.26065741;0.29928313;0.32597594
voicemark,5,chinese:SSB0080,0,11,3,5,0.0000771424,0.00000000;0.11408354;0.26065741;0.29928311;0.32597593
voicemark,5,chinese:SSB0080,0,11,3,6,0.0000771424,0.00000000;0.11408261;0.26065827;0.29928224;0.32597688
voicemark,5,chinese:SSB0112,0,12,0,0,0.0000552866,0.31674093;0.33548161;0.00000000;0.10774273;0.24003472
voicemark,5,chinese:SSB0112,0,12,0,1,0.0000552866,0.31674093;0.33548160;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,0,2,0.0000552866,0.31674092;0.33548160;0.00000000;0.10774275;0.24003473
voicemark,5,chinese:SSB0112,0,12,0,3,0.0000552866,0.31674094;0.33548162;0.00000000;0.10774272;0.24003472
voicemark,5,chinese:SSB0112,0,12,0,4,0.0000552866,0.31674130;0.33548146;0.00000000;0.10774303;0.24003421
voicemark,5,chinese:SSB0112,0,12,0,5,0.0000552866,0.31674092;0.33548160;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,0,6,0.0000552866,0.31674092;0.33548160;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,1,0,0.0000552866,0.31674093;0.33548161;0.00000000;0.10774273;0.24003472
voicemark,5,chinese:SSB0112,0,12,1,1,0.0000552866,0.31674093;0.33548160;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,1,2,0.0000552866,0.31674091;0.33548159;0.00000000;0.10774276;0.24003474
voicemark,5,chinese:SSB0112,0,12,1,3,0.0000552866,0.31674092;0.33548160;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,1,4,0.0000552866,0.31673611;0.33548518;0.00000000;0.10774277;0.24003593
voicemark,5,chinese:SSB0112,0,12,1,5,0.0000552866,0.31674092;0.33548160;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,1,6,0.0000552866,0.31674092;0.33548161;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,2,0,0.0000552866,0.31674093;0.33548161;0.00000000;0.10774273;0.24003472
voicemark,5,chinese:SSB0112,0,12,2,1,0.0000552866,0.31674093;0.33548160;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,2,2,0.0000552866,0.31674092;0.33548160;0.00000000;0.10774275;0.24003473
voicemark,5,chinese:SSB0112,0,12,2,3,0.0000552866,0.31673611;0.33548518;0.00000000;0.10774277;0.24003593
voicemark,5,chinese:SSB0112,0,12,2,4,0.0000552866,0.31673611;0.33548518;0.00000000;0.10774277;0.24003593
voicemark,5,chinese:SSB0112,0,12,2,5,0.0000552866,0.31674092;0.33548160;0.00000000;0.10774275;0.24003473
voicemark,5,chinese:SSB0112,0,12,2,6,0.0000552866,0.31674092;0.33548160;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,3,0,0.0000552866,0.31674093;0.33548161;0.00000000;0.10774273;0.24003472
voicemark,5,chinese:SSB0112,0,12,3,1,0.0000552866,0.31674093;0.33548160;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,3,2,0.0000552866,0.31673611;0.33548518;0.00000000;0.10774277;0.24003593
voicemark,5,chinese:SSB0112,0,12,3,3,0.0000552866,0.31674092;0.33548161;0.00000000;0.10774274;0.24003473
voicemark,5,chinese:SSB0112,0,12,3,4,0.0000552866,0.31674094;0.33548162;0.00000000;0.10774272;0.24003472
voicemark,5,chinese:SSB0112,0,12,3,5,0.0000552866,0.31673611;0.33548518;0.00000000;0.10774277;0.24003593
voicemark,5,chinese:SSB0112,0,12,3,6,0.0000552866,0.31674130;0.33548146;0.00000000;0.10774303;0.24003421
voicemark,5,chinese:SSB0122,0,13,0,0,0.0002320441,0.20350828;0.10988526;0.35876207;0.21709640;0.11074799
voicemark,5,chinese:SSB0122,0,13,0,1,0.0002320441,0.20350826;0.10988527;0.35876208;0.21709639;0.11074800
voicemark,5,chinese:SSB0122,0,13,0,2,0.0002320441,0.20350828;0.10988525;0.35876208;0.21709639;0.11074799
voicemark,5,chinese:SSB0122,0,13,0,3,0.0002320441,0.20350829;0.10988525;0.35876207;0.21709640;0.11074799
voicemark,5,chinese:SSB0122,0,13,0,4,0.0002320441,0.20350826;0.10988527;0.35876209;0.21709637;0.11074801
voicemark,5,chinese:SSB0122,0,13,0,5,0.0002320441,0.20350826;0.10988527;0.35876209;0.21709637;0.11074801
voicemark,5,chinese:SSB0122,0,13,0,6,0.0002320441,0.20350826;0.10988526;0.35876209;0.21709640;0.11074800
voicemark,5,chinese:SSB0122,0,13,1,0,0.0002320441,0.20350828;0.10988526;0.35876207;0.21709640;0.11074799
voicemark,5,chinese:SSB0122,0,13,1,1,0.0002320441,0.20350826;0.10988527;0.35876208;0.21709639;0.11074800
voicemark,5,chinese:SSB0122,0,13,1,2,0.0002320441,0.20350828;0.10988526;0.35876208;0.21709639;0.11074800
voicemark,5,chinese:SSB0122,0,13,1,3,0.0002320441,0.20350828;0.10988526;0.35876208;0.21709638;0.11074800
voicemark,5,chinese:SSB0122,0,13,1,4,0.0002320441,0.20350828;0.10988526;0.35876208;0.21709638;0.11074800
voicemark,5,chinese:SSB0122,0,13,1,5,0.0002320441,0.20350828;0.10988526;0.35876208;0.21709639;0.11074800
voicemark,5,chinese:SSB0122,0,13,1,6,0.0002320441,0.20350828;0.10988525;0.35876208;0.21709639;0.11074799
voicemark,5,chinese:SSB0122,0,13,2,0,0.0002320441,0.20350828;0.10988526;0.35876207;0.21709640;0.11074799
voicemark,5,chinese:SSB0122,0,13,2,1,0.0002320441,0.20350826;0.10988527;0.35876208;0.21709639;0.11074800
voicemark,5,chinese:SSB0122,0,13,2,2,0.0002320441,0.20350826;0.10988527;0.35876209;0.21709639;0.11074799
voicemark,5,chinese:SSB0122,0,13,2,3,0.0002320441,0.20350826;0.10988527;0.35876209;0.21709637;0.11074801
voicemark,5,chinese:SSB0122,0,13,2,4,0.0002320441,0.20350829;0.10988525;0.35876207;0.21709640;0.11074799
voicemark,5,chinese:SSB0122,0,13,2,5,0.0002320441,0.20350828;0.10988525;0.35876208;0.21709639;0.11074799
voicemark,5,chinese:SSB0122,0,13,2,6,0.0002320441,0.20350828;0.10988526;0.35876208;0.21709638;0.11074800
voicemark,5,chinese:SSB0122,0,13,3,0,0.0002320441,0.20350828;0.10988526;0.35876207;0.21709640;0.11074799
voicemark,5,chinese:SSB0122,0,13,3,1,0.0002320441,0.20350826;0.10988527;0.35876208;0.21709639;0.11074800
voicemark,5,chinese:SSB0122,0,13,3,2,0.0002320441,0.20350826;0.10988527;0.35876209;0.21709637;0.11074801
voicemark,5,chinese:SSB0122,0,13,3,3,0.0002320441,0.20350826;0.10988526;0.35876209;0.21709640;0.11074800
voicemark,5,chinese:SSB0122,0,13,3,4,0.0002320441,0.20350826;0.10988527;0.35876209;0.21709637;0.11074801
voicemark,5,chinese:SSB0122,0,13,3,5,0.0002320441,0.20350826;0.10988527;0.35876209;0.21709639;0.11074799
voicemark,5,chinese:SSB0122,0,13,3,6,0.0002320441,0.20350828;0.10988526;0.35876208;0.21709639;0.11074800
voicemark,5,chinese:SSB0133,0,14,0,0,0.0000974412,0.07153221;0.18674459;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,0,1,0.0000974412,0.07153221;0.18674458;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,0,2,0.0000974412,0.07153272;0.18674502;0.26562525;0.23813179;0.23796521
voicemark,5,chinese:SSB0133,0,14,0,3,0.0000974412,0.07153220;0.18674458;0.26562495;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,0,4,0.0000974412,0.07146605;0.18692461;0.26583828;0.23799104;0.23778002
voicemark,5,chinese:SSB0133,0,14,0,5,0.0000974412,0.07153272;0.18674502;0.26562525;0.23813179;0.23796521
voicemark,5,chinese:SSB0133,0,14,0,6,0.0000974412,0.07153220;0.18674458;0.26562495;0.23813235;0.23796593
voicemark,5,chinese:SSB0133,0,14,1,0,0.0000974412,0.07153221;0.18674459;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,1,1,0.0000974412,0.07153221;0.18674458;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,1,2,0.0000974412,0.07153220;0.18674458;0.26562495;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,1,3,0.0000974412,0.07153272;0.18674502;0.26562525;0.23813179;0.23796521
voicemark,5,chinese:SSB0133,0,14,1,4,0.0000974412,0.07153220;0.18674458;0.26562495;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,1,5,0.0000974412,0.07153220;0.18674458;0.26562494;0.23813235;0.23796593
voicemark,5,chinese:SSB0133,0,14,1,6,0.0000974412,0.07153221;0.18674458;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,2,0,0.0000974412,0.07153221;0.18674459;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,2,1,0.0000974412,0.07153221;0.18674458;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,2,2,0.0000974412,0.07153220;0.18674457;0.26562495;0.23813236;0.23796592
voicemark,5,chinese:SSB0133,0,14,2,3,0.0000974412,0.07153272;0.18674502;0.26562525;0.23813179;0.23796521
voicemark,5,chinese:SSB0133,0,14,2,4,0.0000974412,0.07153221;0.18674458;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,2,5,0.0000974412,0.07153220;0.18674458;0.26562495;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,2,6,0.0000974412,0.07153220;0.18674458;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,3,0,0.0000974412,0.07153221;0.18674459;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,3,1,0.0000974412,0.07153221;0.18674458;0.26562494;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,3,2,0.0000974412,0.07153220;0.18674458;0.26562495;0.23813235;0.23796592
voicemark,5,chinese:SSB0133,0,14,3,3,0.0000974412,0.07153272;0.18674502;0.26562525;0.23813179;0.23796521
voicemark,5,chinese:SSB0133,0,14,3,4,0.0000974412,0.07153220;0.18674458;0.26562494;0.23813235;0.23796593
voicemark,5,chinese:SSB0133,0,14,3,5,0.0000974412,0.07153220;0.18674458;0.26562494;0.23813235;0.23796593
voicemark,5,chinese:SSB0133,0,14,3,6,0.0000974412,0.07146605;0.18692461;0.26583828;0.23799104;0.23778002
voicemark,5,chinese:SSB0139,0,15,0,0,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,0,1,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,0,2,0.0004420170,0.28127637;0.00000000;0.20726507;0.25677512;0.25468344
voicemark,5,chinese:SSB0139,0,15,0,3,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,0,4,0.0004420170,0.28127580;0.00000000;0.20726590;0.25677555;0.25468274
voicemark,5,chinese:SSB0139,0,15,0,5,0.0004420170,0.28127580;0.00000000;0.20726590;0.25677555;0.25468274
voicemark,5,chinese:SSB0139,0,15,0,6,0.0004420170,0.28127637;0.00000000;0.20726507;0.25677512;0.25468344
voicemark,5,chinese:SSB0139,0,15,1,0,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,1,1,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,1,2,0.0004420170,0.28127637;0.00000000;0.20726507;0.25677512;0.25468344
voicemark,5,chinese:SSB0139,0,15,1,3,0.0004420170,0.28127580;0.00000000;0.20726590;0.25677555;0.25468274
voicemark,5,chinese:SSB0139,0,15,1,4,0.0004420170,0.28127580;0.00000000;0.20726590;0.25677555;0.25468274
voicemark,5,chinese:SSB0139,0,15,1,5,0.0004420170,0.28127603;0.00000000;0.20726550;0.25677537;0.25468310
voicemark,5,chinese:SSB0139,0,15,1,6,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,2,0,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,2,1,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,2,2,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,2,3,0.0004420170,0.28127584;0.00000000;0.20726574;0.25677556;0.25468285
voicemark,5,chinese:SSB0139,0,15,2,4,0.0004420170,0.28127584;0.00000000;0.20726574;0.25677556;0.25468285
voicemark,5,chinese:SSB0139,0,15,2,5,0.0004420170,0.28127603;0.00000000;0.20726550;0.25677537;0.25468310
voicemark,5,chinese:SSB0139,0,15,2,6,0.0004420170,0.28127603;0.00000000;0.20726550;0.25677537;0.25468310
voicemark,5,chinese:SSB0139,0,15,3,0,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,3,1,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,3,2,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,3,3,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,3,4,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,3,5,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
voicemark,5,chinese:SSB0139,0,15,3,6,0.0004420170,0.28127573;0.00000000;0.20726582;0.25677571;0.25468274
