model,K,spk,local_t,gi,target,method,target_top1
voicemark,8,chinese:SSB0038,0,21,51556,tct,0
voicemark,8,chinese:SSB0038,0,21,63851,mean,0
voicemark,8,chinese:SSB0038,0,21,63851,tct,0
voicemark,8,chinese:SSB0038,0,21,4467,mean,0
voicemark,8,chinese:SSB0038,0,21,4467,tct,0
voicemark,8,chinese:SSB0038,0,21,6499,mean,0
voicemark,8,chinese:SSB0038,0,21,6499,tct,0
voicemark,8,chinese:SSB0038,1,22,17966,mean,0
voicemark,8,chinese:SSB0038,1,22,17966,tct,0
voicemark,8,chinese:SSB0038,1,22,558,mean,0
voicemark,8,chinese:SSB0038,1,22,558,tct,0
voicemark,8,chinese:SSB0038,1,22,50121,mean,0
voicemark,8,chinese:SSB0038,1,22,50121,tct,0
voicemark,8,chinese:SSB0038,1,22,17289,mean,0
voicemark,8,chinese:SSB0038,1,22,17289,tct,0
voicemark,8,chinese:SSB0038,1,22,12376,mean,0
voicemark,8,chinese:SSB0038,1,22,12376,tct,0
voicemark,8,chinese:SSB0038,1,22,16958,mean,0
voicemark,8,chinese:SSB0038,1,22,16958,tct,0
voicemark,8,chinese:SSB0038,1,22,13831,mean,0
voicemark,8,chinese:SSB0038,1,22,13831,tct,0
voicemark,8,chinese:SSB0038,1,22,29230,mean,0
voicemark,8,chinese:SSB0038,1,22,29230,tct,0
voicemark,8,chinese:SSB0038,1,22,17160,mean,0
voicemark,8,chinese:SSB0038,1,22,17160,tct,0
voicemark,8,chinese:SSB0038,1,22,9774,mean,0
voicemark,8,chinese:SSB0038,1,22,9774,tct,0
voicemark,8,chinese:SSB0038,2,23,44133,mean,0
voicemark,8,chinese:SSB0038,2,23,44133,tct,0
voicemark,8,chinese:SSB0038,2,23,51730,mean,0
voicemark,8,chinese:SSB0038,2,23,51730,tct,0
voicemark,8,chinese:SSB0038,2,23,37163,mean,0
voicemark,8,chinese:SSB0038,2,23,37163,tct,0
voicemark,8,chinese:SSB0038,2,23,35909,mean,0
voicemark,8,chinese:SSB0038,2,23,35909,tct,0
voicemark,8,chinese:SSB0038,2,23,42244,mean,0
voicemark,8,chinese:SSB0038,2,23,42244,tct,0
voicemark,8,chinese:SSB0038,2,23,39738,mean,0
