model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,2,ecc1,10,6,64,chinese:SSB0200,0,60,mean,0,0,0,5,0.8333,4.4925,0.9975,30.17
timbrewm,2,ecc1,10,6,64,chinese:SSB0200,0,60,fwp,0,0,0,5,0.8333,4.4925,0.9975,30.17
timbrewm,2,ecc1,10,6,64,chinese:SSB0200,1,61,mean,0,0,0,6,1.0000,4.5268,0.9976,31.42
timbrewm,2,ecc1,10,6,64,chinese:SSB0200,1,61,fwp,0,0,0,6,1.0000,4.5268,0.9976,31.42
timbrewm,2,ecc1,10,6,64,chinese:SSB0200,2,62,mean,1,1,0,5,0.8333,4.4803,0.9969,28.96
timbrewm,2,ecc1,10,6,64,chinese:SSB0200,2,62,fwp,1,1,0,5,0.8333,4.4803,0.9969,28.96
timbrewm,2,ecc1,10,6,64,chinese:SSB0241,0,63,mean,0,0,0,5,0.8333,4.6104,0.9991,37.03
timbrewm,2,ecc1,10,6,64,chinese:SSB0241,0,63,fwp,0,0,0,5,0.8333,4.6104,0.9991,37.03
timbrewm,2,ecc1,10,6,64,chinese:SSB0241,1,64,mean,0,0,0,6,1.0000,4.6244,0.9992,37.62
timbrewm,2,ecc1,10,6,64,chinese:SSB0241,1,64,fwp,0,0,0,6,1.0000,4.6244,0.9992,37.62
timbrewm,2,ecc1,10,6,64,chinese:SSB0241,2,65,mean,0,0,0,5,0.8333,4.6190,0.9992,37.29
timbrewm,2,ecc1,10,6,64,chinese:SSB0241,2,65,fwp,0,0,0,5,0.8333,4.6190,0.9992,37.29
timbrewm,2,ecc1,10,6,64,chinese:SSB0246,0,66,mean,0,0,0,6,1.0000,4.5788,0.9989,35.18
timbrewm,2,ecc1,10,6,64,chinese:SSB0246,0,66,fwp,0,0,0,6,1.0000,4.5788,0.9989,35.18
timbrewm,2,ecc1,10,6,64,chinese:SSB0246,1,67,mean,0,0,0,5,0.8333,4.5931,0.9982,33.13
timbrewm,2,ecc1,10,6,64,chinese:SSB0246,1,67,fwp,0,0,0,5,0.8333,4.5931,0.9982,33.13
timbrewm,2,ecc1,10,6,64,chinese:SSB0246,2,68,mean,0,0,0,6,1.0000,4.5929,0.9984,33.71
timbrewm,2,ecc1,10,6,64,chinese:SSB0246,2,68,fwp,0,0,0,6,1.0000,4.5929,0.9984,33.71
timbrewm,2,ecc1,10,6,64,chinese:SSB0261,0,69,mean,0,0,0,6,1.0000,4.4567,0.9975,31.12
timbrewm,2,ecc1,10,6,64,chinese:SSB0261,0,69,fwp,0,0,0,6,1.0000,4.4567,0.9975,31.12
timbrewm,2,ecc1,10,6,64,chinese:SSB0261,1,70,mean,0,0,0,6,1.0000,4.5784,0.9977,34.84
timbrewm,2,ecc1,10,6,64,chinese:SSB0261,1,70,fwp,0,0,0,6,1.0000,4.5784,0.9977,34.84
timbrewm,2,ecc1,10,6,64,chinese:SSB0261,2,71,mean,0,0,0,6,1.0000,4.5842,0.9984,34.84
timbrewm,2,ecc1,10,6,64,chinese:SSB0261,2,71,fwp,0,0,0,6,1.0000,4.5842,0.9984,34.84
timbrewm,2,ecc1,10,6,64,chinese:SSB0267,0,72,mean,1,0,0,3,0.5000,4.5171,0.9966,32.20
timbrewm,2,ecc1,10,6,64,chinese:SSB0267,0,72,fwp,1,0,0,3,0.5000,4.5171,0.9966,32.20
timbrewm,2,ecc1,10,6,64,chinese:SSB0267,1,73,mean,0,0,0,5,0.8333,4.5295,0.9976,34.02
