model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
wmcodec,8,chinese:SSB0011,1,7,55697,tct,1.158216,0,-21.447360
wmcodec,8,chinese:SSB0011,2,8,7741,mean,0.853294,0,-14.783567
wmcodec,8,chinese:SSB0011,2,8,7741,tct,0.853294,0,-31.969452
wmcodec,8,chinese:SSB0011,2,8,30561,mean,0.907555,0,-18.848834
wmcodec,8,chinese:SSB0011,2,8,30561,tct,0.907555,0,-37.084082
wmcodec,8,chinese:SSB0011,2,8,11286,mean,0.917928,0,-20.006669
wmcodec,8,chinese:SSB0011,2,8,11286,tct,0.917928,0,-17.094964
wmcodec,8,chinese:SSB0011,2,8,7222,mean,1.095445,0,-22.263075
wmcodec,8,chinese:SSB0011,2,8,7222,tct,1.095445,0,-22.758110
wmcodec,8,chinese:SSB0011,2,8,7743,mean,1.113626,0,-17.227373
wmcodec,8,chinese:SSB0011,2,8,7743,tct,1.113626,0,-40.036352
wmcodec,8,chinese:SSB0011,2,8,6694,mean,1.114374,0,-22.432485
wmcodec,8,chinese:SSB0011,2,8,6694,tct,1.114374,0,-24.295976
wmcodec,8,chinese:SSB0011,2,8,19997,mean,1.122020,0,-11.057034
wmcodec,8,chinese:SSB0011,2,8,19997,tct,1.122020,0,-24.174642
wmcodec,8,chinese:SSB0011,2,8,57021,mean,1.123705,0,-7.984882
wmcodec,8,chinese:SSB0011,2,8,57021,tct,1.123705,0,-26.345599
wmcodec,8,chinese:SSB0011,2,8,4707,mean,1.164965,0,-19.801410
wmcodec,8,chinese:SSB0011,2,8,4707,tct,1.164965,0,-54.847070
wmcodec,8,chinese:SSB0011,2,8,7198,mean,1.167928,0,-13.577937
wmcodec,8,chinese:SSB0011,2,8,7198,tct,1.167928,0,-27.574909
wmcodec,8,chinese:SSB0012,0,9,20103,mean,0.869407,0,-17.016666
wmcodec,8,chinese:SSB0012,0,9,20103,tct,0.869407,0,-16.448204
