model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,5,ecc1,16,11,2048,chinese:SSB0267,1,73,fwp,1,1,1,9,0.8182,4.5093,0.9984,32.95
audioseal,5,ecc1,16,11,2048,chinese:SSB0267,2,74,mean,1,1,1,8,0.7273,4.5718,0.9987,34.63
audioseal,5,ecc1,16,11,2048,chinese:SSB0267,2,74,fwp,1,1,1,8,0.7273,4.5430,0.9978,32.43
audioseal,5,ecc1,16,11,2048,chinese:SSB0273,0,75,mean,0,0,0,8,0.7273,4.6077,0.9999,36.60
audioseal,5,ecc1,16,11,2048,chinese:SSB0273,0,75,fwp,1,1,1,8,0.7273,4.5867,0.9998,34.57
audioseal,5,ecc1,16,11,2048,chinese:SSB0273,1,76,mean,1,1,1,9,0.8182,4.5948,0.9998,34.42
audioseal,5,ecc1,16,11,2048,chinese:SSB0273,1,76,fwp,1,1,1,8,0.7273,4.5820,0.9997,32.79
audioseal,5,ecc1,16,11,2048,chinese:SSB0273,2,77,mean,0,0,0,11,1.0000,4.5943,0.9998,34.11
audioseal,5,ecc1,16,11,2048,chinese:SSB0273,2,77,fwp,1,1,0,9,0.8182,4.6182,0.9999,35.81
audioseal,5,ecc1,16,11,2048,chinese:SSB0287,0,78,mean,1,1,1,9,0.8182,4.6147,0.9998,37.16
audioseal,5,ecc1,16,11,2048,chinese:SSB0287,0,78,fwp,1,1,1,10,0.9091,4.5870,0.9994,33.93
audioseal,5,ecc1,16,11,2048,chinese:SSB0287,1,79,mean,1,1,1,8,0.7273,4.5945,0.9996,35.92
audioseal,5,ecc1,16,11,2048,chinese:SSB0287,1,79,fwp,1,1,1,9,0.8182,4.5753,0.9993,33.14
audioseal,5,ecc1,16,11,2048,chinese:SSB0287,2,80,mean,1,1,1,9,0.8182,4.5971,0.9997,35.84
audioseal,5,ecc1,16,11,2048,chinese:SSB0287,2,80,fwp,1,1,1,8,0.7273,4.6061,0.9997,36.76
