model,K,spk,local_t,gi,target,method,target_top1
audioseal,5,chinese:SSB0012,2,11,35893,mean,0
audioseal,5,chinese:SSB0012,2,11,35893,tct,0
audioseal,5,chinese:SSB0012,2,11,8587,mean,0
audioseal,5,chinese:SSB0012,2,11,8587,tct,0
audioseal,5,chinese:SSB0012,2,11,28076,mean,0
audioseal,5,chinese:SSB0012,2,11,28076,tct,0
audioseal,5,chinese:SSB0012,2,11,44129,mean,0
audioseal,5,chinese:SSB0012,2,11,44129,tct,0
audioseal,5,chinese:SSB0012,2,11,62023,mean,0
audioseal,5,chinese:SSB0012,2,11,62023,tct,0
audioseal,5,chinese:SSB0012,2,11,35227,mean,0
audioseal,5,chinese:SSB0012,2,11,35227,tct,0
audioseal,5,chinese:SSB0012,2,11,41617,mean,0
audioseal,5,chinese:SSB0012,2,11,41617,tct,0
audioseal,5,chinese:SSB0012,2,11,6650,mean,0
audioseal,5,chinese:SSB0012,2,11,6650,tct,0
audioseal,5,chinese:SSB0012,2,11,23466,mean,0
audioseal,5,chinese:SSB0012,2,11,23466,tct,0
audioseal,5,chinese:SSB0016,0,12,47804,mean,0
audioseal,5,chinese:SSB0016,0,12,47804,tct,0
audioseal,5,chinese:SSB0016,0,12,46947,mean,0
audioseal,5,chinese:SSB0016,0,12,46947,tct,0
audioseal,5,chinese:SSB0016,0,12,54269,mean,0
audioseal,5,chinese:SSB0016,0,12,54269,tct,0
audioseal,5,chinese:SSB0016,0,12,55893,mean,0
audioseal,5,chinese:SSB0016,0,12,55893,tct,0
audioseal,5,chinese:SSB0016,0,12,28017,mean,0
audioseal,5,chinese:SSB0016,0,12,28017,tct,0
audioseal,5,chinese:SSB0016,0,12,23302,mean,0
audioseal,5,chinese:SSB0016,0,12,23302,tct,0
audioseal,5,chinese:SSB0016,0,12,53896,mean,0
audioseal,5,chinese:SSB0016,0,12,53896,tct,0
audioseal,5,chinese:SSB0016,0,12,40879,mean,0
audioseal,5,chinese:SSB0016,0,12,40879,tct,0
audioseal,5,chinese:SSB0016,0,12,39249,mean,0
audioseal,5,chinese:SSB0016,0,12,39249,tct,0
audioseal,5,chinese:SSB0016,0,12,20162,mean,0
audioseal,5,chinese:SSB0016,0,12,20162,tct,0
audioseal,5,chinese:SSB0016,1,13,26795,mean,0
audioseal,5,chinese:SSB0016,1,13,26795,tct,0
audioseal,5,chinese:SSB0016,1,13,19610,mean,0
audioseal,5,chinese:SSB0016,1,13,19610,tct,0
audioseal,5,chinese:SSB0016,1,13,63031,mean,0
audioseal,5,chinese:SSB0016,1,13,63031,tct,0
audioseal,5,chinese:SSB0016,1,13,10230,mean,0
audioseal,5,chinese:SSB0016,1,13,10230,tct,0
audioseal,5,chinese:SSB0016,1,13,36461,mean,0
audioseal,5,chinese:SSB0016,1,13,36461,tct,0
audioseal,5,chinese:SSB0016,1,13,28621,mean,0
audioseal,5,chinese:SSB0016,1,13,28621,tct,0
audioseal,5,chinese:SSB0016,1,13,42048,mean,0
audioseal,5,chinese:SSB0016,1,13,42048,tct,0
audioseal,5,chinese:SSB0016,1,13,51784,mean,0
audioseal,5,chinese:SSB0016,1,13,51784,tct,0
audioseal,5,chinese:SSB0016,1,13,56945,mean,0
audioseal,5,chinese:SSB0016,1,13,56945,tct,0
audioseal,5,chinese:SSB0016,1,13,55005,mean,0
audioseal,5,chinese:SSB0016,1,13,55005,tct,0
audioseal,5,chinese:SSB0016,2,14,11591,mean,0
audioseal,5,chinese:SSB0016,2,14,11591,tct,0
audioseal,5,chinese:SSB0016,2,14,52962,mean,0
audioseal,5,chinese:SSB0016,2,14,52962,tct,0
audioseal,5,chinese:SSB0016,2,14,24310,mean,0
audioseal,5,chinese:SSB0016,2,14,24310,tct,0
audioseal,5,chinese:SSB0016,2,14,32234,mean,0
audioseal,5,chinese:SSB0016,2,14,32234,tct,0
audioseal,5,chinese:SSB0016,2,14,55357,mean,0
audioseal,5,chinese:SSB0016,2,14,55357,tct,0
audioseal,5,chinese:SSB0016,2,14,28408,mean,0
audioseal,5,chinese:SSB0016,2,14,28408,tct,0
audioseal,5,chinese:SSB0016,2,14,15367,mean,0
audioseal,5,chinese:SSB0016,2,14,15367,tct,0
audioseal,5,chinese:SSB0016,2,14,38170,mean,0
audioseal,5,chinese:SSB0016,2,14,38170,tct,0
audioseal,5,chinese:SSB0016,2,14,32518,mean,0
audioseal,5,chinese:SSB0016,2,14,32518,tct,0
audioseal,5,chinese:SSB0016,2,14,44495,mean,0
audioseal,5,chinese:SSB0016,2,14,44495,tct,0
audioseal,5,chinese:SSB0018,0,15,45736,mean,0
audioseal,5,chinese:SSB0018,0,15,45736,tct,0
audioseal,5,chinese:SSB0018,0,15,9305,mean,0
audioseal,5,chinese:SSB0018,0,15,9305,tct,0
audioseal,5,chinese:SSB0018,0,15,31785,mean,0
audioseal,5,chinese:SSB0018,0,15,31785,tct,0
audioseal,5,chinese:SSB0018,0,15,49105,mean,0
audioseal,5,chinese:SSB0018,0,15,49105,tct,0
audioseal,5,chinese:SSB0018,0,15,54871,mean,0
audioseal,5,chinese:SSB0018,0,15,54871,tct,0
audioseal,5,chinese:SSB0018,0,15,26541,mean,0
audioseal,5,chinese:SSB0018,0,15,26541,tct,0
audioseal,5,chinese:SSB0018,0,15,49411,mean,0
audioseal,5,chinese:SSB0018,0,15,49411,tct,0
audioseal,5,chinese:SSB0018,0,15,4580,mean,0
audioseal,5,chinese:SSB0018,0,15,4580,tct,0
audioseal,5,chinese:SSB0018,0,15,21446,mean,0
audioseal,5,chinese:SSB0018,0,15,21446,tct,0
audioseal,5,chinese:SSB0018,0,15,21145,mean,0
audioseal,5,chinese:SSB0018,0,15,21145,tct,0
audioseal,5,chinese:SSB0018,1,16,9140,mean,0
audioseal,5,chinese:SSB0018,1,16,9140,tct,0
audioseal,5,chinese:SSB0018,1,16,1389,mean,0
audioseal,5,chinese:SSB0018,1,16,1389,tct,0
audioseal,5,chinese:SSB0018,1,16,3036,mean,0
audioseal,5,chinese:SSB0018,1,16,3036,tct,0
audioseal,5,chinese:SSB0018,1,16,17688,mean,0
audioseal,5,chinese:SSB0018,1,16,17688,tct,0
audioseal,5,chinese:SSB0018,1,16,56570,mean,0
audioseal,5,chinese:SSB0018,1,16,56570,tct,0
audioseal,5,chinese:SSB0018,1,16,19751,mean,0
audioseal,5,chinese:SSB0018,1,16,19751,tct,0
audioseal,5,chinese:SSB0018,1,16,31408,mean,0
audioseal,5,chinese:SSB0018,1,16,31408,tct,0
audioseal,5,chinese:SSB0018,1,16,49105,mean,0
audioseal,5,chinese:SSB0018,1,16,49105,tct,0
audioseal,5,chinese:SSB0018,1,16,60260,mean,0
audioseal,5,chinese:SSB0018,1,16,60260,tct,0
audioseal,5,chinese:SSB0018,1,16,54628,mean,0
audioseal,5,chinese:SSB0018,1,16,54628,tct,0
audioseal,5,chinese:SSB0018,2,17,59848,mean,0
audioseal,5,chinese:SSB0018,2,17,59848,tct,0
audioseal,5,chinese:SSB0018,2,17,63819,mean,0
audioseal,5,chinese:SSB0018,2,17,63819,tct,0
audioseal,5,chinese:SSB0018,2,17,45839,mean,0
audioseal,5,chinese:SSB0018,2,17,45839,tct,0
audioseal,5,chinese:SSB0018,2,17,12292,mean,0
audioseal,5,chinese:SSB0018,2,17,12292,tct,0
audioseal,5,chinese:SSB0018,2,17,24061,mean,0
audioseal,5,chinese:SSB0018,2,17,24061,tct,0
audioseal,5,chinese:SSB0018,2,17,39290,mean,0
audioseal,5,chinese:SSB0018,2,17,39290,tct,0
audioseal,5,chinese:SSB0018,2,17,38120,mean,0
audioseal,5,chinese:SSB0018,2,17,38120,tct,0
audioseal,5,chinese:SSB0018,2,17,30753,mean,0
audioseal,5,chinese:SSB0018,2,17,30753,tct,0
audioseal,5,chinese:SSB0018,2,17,18601,mean,0
audioseal,5,chinese:SSB0018,2,17,18601,tct,0
audioseal,5,chinese:SSB0018,2,17,14124,mean,0
audioseal,5,chinese:SSB0018,2,17,14124,tct,0
audioseal,5,chinese:SSB0033,0,18,6020,mean,0
audioseal,5,chinese:SSB0033,0,18,6020,tct,0
audioseal,5,chinese:SSB0033,0,18,53975,mean,0
audioseal,5,chinese:SSB0033,0,18,53975,tct,0
audioseal,5,chinese:SSB0033,0,18,15634,mean,0
audioseal,5,chinese:SSB0033,0,18,15634,tct,0
audioseal,5,chinese:SSB0033,0,18,53579,mean,0
audioseal,5,chinese:SSB0033,0,18,53579,tct,0
audioseal,5,chinese:SSB0033,0,18,60608,mean,0
audioseal,5,chinese:SSB0033,0,18,60608,tct,0
audioseal,5,chinese:SSB0033,0,18,40525,mean,0
audioseal,5,chinese:SSB0033,0,18,40525,tct,0
audioseal,5,chinese:SSB0033,0,18,46774,mean,0
audioseal,5,chinese:SSB0033,0,18,46774,tct,0
audioseal,5,chinese:SSB0033,0,18,23154,mean,0
audioseal,5,chinese:SSB0033,0,18,23154,tct,0
audioseal,5,chinese:SSB0033,0,18,2628,mean,0
audioseal,5,chinese:SSB0033,0,18,2628,tct,0
audioseal,5,chinese:SSB0033,0,18,24169,mean,0
audioseal,5,chinese:SSB0033,0,18,24169,tct,0
audioseal,5,chinese:SSB0033,1,19,41457,mean,0
audioseal,5,chinese:SSB0033,1,19,41457,tct,0
audioseal,5,chinese:SSB0033,1,19,40813,mean,0
audioseal,5,chinese:SSB0033,1,19,40813,tct,0
audioseal,5,chinese:SSB0033,1,19,57510,mean,0
audioseal,5,chinese:SSB0033,1,19,57510,tct,0
audioseal,5,chinese:SSB0033,1,19,48521,mean,0
audioseal,5,chinese:SSB0033,1,19,48521,tct,0
audioseal,5,chinese:SSB0033,1,19,8116,mean,0
audioseal,5,chinese:SSB0033,1,19,8116,tct,0
audioseal,5,chinese:SSB0033,1,19,21499,mean,0
audioseal,5,chinese:SSB0033,1,19,21499,tct,0
audioseal,5,chinese:SSB0033,1,19,7710,mean,0
audioseal,5,chinese:SSB0033,1,19,7710,tct,0
audioseal,5,chinese:SSB0033,1,19,7884,mean,0
audioseal,5,chinese:SSB0033,1,19,7884,tct,0
audioseal,5,chinese:SSB0033,1,19,28824,mean,0
audioseal,5,chinese:SSB0033,1,19,28824,tct,0
audioseal,5,chinese:SSB0033,1,19,28963,mean,0
audioseal,5,chinese:SSB0033,1,19,28963,tct,0
audioseal,5,chinese:SSB0033,2,20,54544,mean,0
audioseal,5,chinese:SSB0033,2,20,54544,tct,0
audioseal,5,chinese:SSB0033,2,20,45227,mean,0
audioseal,5,chinese:SSB0033,2,20,45227,tct,0
audioseal,5,chinese:SSB0033,2,20,18354,mean,0
audioseal,5,chinese:SSB0033,2,20,18354,tct,0
audioseal,5,chinese:SSB0033,2,20,5019,mean,0
audioseal,5,chinese:SSB0033,2,20,5019,tct,0
audioseal,5,chinese:SSB0033,2,20,21065,mean,0
audioseal,5,chinese:SSB0033,2,20,21065,tct,0
audioseal,5,chinese:SSB0033,2,20,9603,mean,0
audioseal,5,chinese:SSB0033,2,20,9603,tct,0
audioseal,5,chinese:SSB0033,2,20,44475,mean,0
audioseal,5,chinese:SSB0033,2,20,44475,tct,0
audioseal,5,chinese:SSB0033,2,20,63697,mean,0
audioseal,5,chinese:SSB0033,2,20,63697,tct,0
audioseal,5,chinese:SSB0033,2,20,55761,mean,0
audioseal,5,chinese:SSB0033,2,20,55761,tct,0
audioseal,5,chinese:SSB0033,2,20,54452,mean,0
audioseal,5,chinese:SSB0033,2,20,54452,tct,0
audioseal,5,chinese:SSB0038,0,21,45642,mean,0
audioseal,5,chinese:SSB0038,0,21,45642,tct,0
audioseal,5,chinese:SSB0038,0,21,17736,mean,0
audioseal,5,chinese:SSB0038,0,21,17736,tct,0
audioseal,5,chinese:SSB0038,0,21,32954,mean,0
audioseal,5,chinese:SSB0038,0,21,32954,tct,0
audioseal,5,chinese:SSB0038,0,21,31308,mean,0
audioseal,5,chinese:SSB0038,0,21,31308,tct,0
audioseal,5,chinese:SSB0038,0,21,12981,mean,0
audioseal,5,chinese:SSB0038,0,21,12981,tct,0
audioseal,5,chinese:SSB0038,0,21,38826,mean,0
audioseal,5,chinese:SSB0038,0,21,38826,tct,0
audioseal,5,chinese:SSB0038,0,21,37134,mean,0
audioseal,5,chinese:SSB0038,0,21,37134,tct,0
audioseal,5,chinese:SSB0038,0,21,19759,mean,0
audioseal,5,chinese:SSB0038,0,21,19759,tct,0
audioseal,5,chinese:SSB0038,0,21,10852,mean,0
audioseal,5,chinese:SSB0038,0,21,10852,tct,0
audioseal,5,chinese:SSB0038,0,21,34805,mean,0
audioseal,5,chinese:SSB0038,0,21,34805,tct,0
audioseal,5,chinese:SSB0038,1,22,43188,mean,0
audioseal,5,chinese:SSB0038,1,22,43188,tct,0
audioseal,5,chinese:SSB0038,1,22,63807,mean,0
audioseal,5,chinese:SSB0038,1,22,63807,tct,0
audioseal,5,chinese:SSB0038,1,22,1183,mean,0
audioseal,5,chinese:SSB0038,1,22,1183,tct,0
audioseal,5,chinese:SSB0038,1,22,1704,mean,0
audioseal,5,chinese:SSB0038,1,22,1704,tct,0
audioseal,5,chinese:SSB0038,1,22,14144,mean,0
audioseal,5,chinese:SSB0038,1,22,14144,tct,0
audioseal,5,chinese:SSB0038,1,22,37055,mean,0
audioseal,5,chinese:SSB0038,1,22,37055,tct,0
audioseal,5,chinese:SSB0038,1,22,5947,mean,0
audioseal,5,chinese:SSB0038,1,22,5947,tct,0
audioseal,5,chinese:SSB0038,1,22,6236,mean,0
audioseal,5,chinese:SSB0038,1,22,6236,tct,0
audioseal,5,chinese:SSB0038,1,22,14377,mean,0
audioseal,5,chinese:SSB0038,1,22,14377,tct,0
audioseal,5,chinese:SSB0038,1,22,35539,mean,0
audioseal,5,chinese:SSB0038,1,22,35539,tct,0
audioseal,5,chinese:SSB0038,2,23,8802,mean,0
audioseal,5,chinese:SSB0038,2,23,8802,tct,0
audioseal,5,chinese:SSB0038,2,23,36400,mean,0
audioseal,5,chinese:SSB0038,2,23,36400,tct,0
audioseal,5,chinese:SSB0038,2,23,1836,mean,0
audioseal,5,chinese:SSB0038,2,23,1836,tct,0
audioseal,5,chinese:SSB0038,2,23,10604,mean,0
audioseal,5,chinese:SSB0038,2,23,10604,tct,0
audioseal,5,chinese:SSB0038,2,23,27997,mean,0
audioseal,5,chinese:SSB0038,2,23,27997,tct,0
audioseal,5,chinese:SSB0038,2,23,37454,mean,0
audioseal,5,chinese:SSB0038,2,23,37454,tct,0
audioseal,5,chinese:SSB0038,2,23,22431,mean,0
audioseal,5,chinese:SSB0038,2,23,22431,tct,0
audioseal,5,chinese:SSB0038,2,23,13729,mean,0
audioseal,5,chinese:SSB0038,2,23,13729,tct,0
audioseal,5,chinese:SSB0038,2,23,14475,mean,0
audioseal,5,chinese:SSB0038,2,23,14475,tct,0
audioseal,5,chinese:SSB0038,2,23,42349,mean,0
