model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
wmcodec,8,192,benign_copy,25482,16,0.7016228437,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_01.wav,,native decoder bit marginal
wmcodec,8,192,uniform_collusion,17448,16,0.4787466526,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_01.wav,,native decoder bit marginal
wmcodec,8,193,benign_copy,25082,16,0.9980033040,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_02.wav,,native decoder bit marginal
wmcodec,8,193,uniform_collusion,41828,16,0.5419312418,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_02.wav,,native decoder bit marginal
wmcodec,8,194,benign_copy,59973,16,0.9993799329,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_03.wav,,native decoder bit marginal
wmcodec,8,194,uniform_collusion,365,16,0.7040956616,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_03.wav,,native decoder bit marginal
wmcodec,8,195,benign_copy,47520,16,0.5380863547,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_01.wav,,native decoder bit marginal
wmcodec,8,195,uniform_collusion,31229,16,0.5851420164,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_01.wav,,native decoder bit marginal
wmcodec,8,196,benign_copy,32162,16,0.9885303248,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_02.wav,,native decoder bit marginal
wmcodec,8,196,uniform_collusion,32366,16,0.5024771690,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_02.wav,,native decoder bit marginal
wmcodec,8,197,benign_copy,49355,16,0.9997979471,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_03.wav,,native decoder bit marginal
wmcodec,8,197,uniform_collusion,50573,16,0.4318367243,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_03.wav,,native decoder bit marginal
wmcodec,8,198,benign_copy,32721,16,0.9064360559,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_01.wav,,native decoder bit marginal
wmcodec,8,198,successful_mrc,65490,16,0.6625029445,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_01.wav,5,native decoder bit marginal
wmcodec,8,198,uniform_collusion,25954,16,0.8021165133,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_01.wav,,native decoder bit marginal
wmcodec,8,199,benign_copy,2081,16,0.6108281016,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_02.wav,,native decoder bit marginal
wmcodec,8,199,uniform_collusion,25072,16,0.7822138071,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_02.wav,,native decoder bit marginal
wmcodec,8,200,benign_copy,6250,16,0.9715612531,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_03.wav,,native decoder bit marginal
wmcodec,8,200,uniform_collusion,5888,16,0.8124296963,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_03.wav,,native decoder bit marginal
wmcodec,8,201,benign_copy,45620,16,0.9985468984,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_01.wav,,native decoder bit marginal
wmcodec,8,201,uniform_collusion,13279,16,0.8367454410,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_01.wav,,native decoder bit marginal
wmcodec,8,202,benign_copy,18788,16,0.9960256303,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_02.wav,,native decoder bit marginal
wmcodec,8,202,uniform_collusion,18272,16,0.8218719810,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_02.wav,,native decoder bit marginal
wmcodec,8,203,benign_copy,16288,16,0.7561659515,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,,native decoder bit marginal
wmcodec,8,203,uniform_collusion,3692,16,0.6127004623,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,,native decoder bit marginal
wmcodec,8,204,benign_copy,33909,16,0.9994128346,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,,native decoder bit marginal
wmcodec,8,204,uniform_collusion,55140,16,0.4329472482,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,,native decoder bit marginal
wmcodec,8,205,benign_copy,13627,16,0.9997642636,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_02.wav,,native decoder bit marginal
wmcodec,8,205,uniform_collusion,13769,16,0.5520660281,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_02.wav,,native decoder bit marginal
wmcodec,8,206,benign_copy,54696,16,0.9991517218,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,,native decoder bit marginal
wmcodec,8,206,uniform_collusion,54639,16,0.8468855023,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,,native decoder bit marginal
wmcodec,8,207,benign_copy,64200,16,0.9941880885,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,,native decoder bit marginal
