model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
voicemark,8,0,single,60587,16,0.9996536970,5,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,,native decoder bit marginal
voicemark,8,0,average,6965,16,0.9806237593,15,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,,native decoder bit marginal
voicemark,8,1,single,50504,16,0.9941666126,8,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,,native decoder bit marginal
voicemark,8,1,average,6030,16,0.6688947082,7,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,,native decoder bit marginal
voicemark,8,2,single,43882,16,0.9999494553,15,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,,native decoder bit marginal
voicemark,8,2,average,8544,16,0.7908906341,4,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,,native decoder bit marginal
voicemark,8,3,single,22210,16,0.9983177185,10,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,,native decoder bit marginal
voicemark,8,3,average,57463,16,0.7714861482,7,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,,native decoder bit marginal
voicemark,8,4,single,2410,16,0.9967568535,10,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_02.wav,,native decoder bit marginal
voicemark,8,4,average,37755,16,0.5056408048,9,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_02.wav,,native decoder bit marginal
voicemark,8,5,single,31202,16,0.9997013270,10,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_03.wav,,native decoder bit marginal
voicemark,8,5,average,57411,16,0.5302949250,10,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_03.wav,,native decoder bit marginal
voicemark,8,6,single,36928,16,0.9998452169,4,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_01.wav,,native decoder bit marginal
voicemark,8,6,average,5943,16,0.7224695086,4,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_01.wav,,native decoder bit marginal
voicemark,8,7,single,43066,16,0.9999573108,10,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_02.wav,,native decoder bit marginal
voicemark,8,7,average,24053,16,0.9149908423,10,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_02.wav,,native decoder bit marginal
voicemark,8,8,single,34568,16,0.9683887139,13,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_03.wav,,native decoder bit marginal
voicemark,8,8,average,42935,16,0.4435946941,12,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_03.wav,,native decoder bit marginal
voicemark,8,9,single,10488,16,0.9991707917,9,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_01.wav,,native decoder bit marginal
voicemark,8,9,average,57341,16,0.5838376284,9,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_01.wav,,native decoder bit marginal
voicemark,8,10,single,8513,16,0.9997874759,14,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,,native decoder bit marginal
voicemark,8,10,average,12087,16,0.4022752345,10,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,,native decoder bit marginal
voicemark,8,11,single,62743,16,0.9999054670,0,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,,native decoder bit marginal
voicemark,8,11,average,4600,16,0.8466701508,3,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,,native decoder bit marginal
voicemark,8,12,single,27012,16,0.9996083399,0,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,,native decoder bit marginal
voicemark,8,12,average,42791,16,0.9156083465,15,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,,native decoder bit marginal
voicemark,8,13,single,20619,16,0.9941962957,3,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,,native decoder bit marginal
voicemark,8,13,average,6944,16,0.6398162246,9,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,,native decoder bit marginal
voicemark,8,14,single,8664,16,0.9997916222,6,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,,native decoder bit marginal
voicemark,8,14,average,7164,16,0.7794802189,7,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,,native decoder bit marginal
voicemark,8,15,single,53720,16,0.7336004972,7,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,,native decoder bit marginal
voicemark,8,15,average,16759,16,0.9419254623,7,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,,native decoder bit marginal
voicemark,8,16,single,59653,16,0.9999934014,12,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,,native decoder bit marginal
voicemark,8,16,average,56295,16,0.6098408699,8,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,,native decoder bit marginal
voicemark,8,17,single,25640,16,0.9999185801,3,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,,native decoder bit marginal
voicemark,8,17,average,21575,16,0.6956531107,9,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,,native decoder bit marginal
voicemark,8,18,single,36240,16,0.9989020582,3,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,,native decoder bit marginal
voicemark,8,18,average,4741,16,0.5880389810,12,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,,native decoder bit marginal
voicemark,8,19,single,11410,16,0.9999077832,9,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,,native decoder bit marginal
voicemark,8,19,average,64119,16,0.9196915030,11,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,,native decoder bit marginal
voicemark,8,20,single,14714,16,0.9044934735,10,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,,native decoder bit marginal
voicemark,8,20,average,43766,16,0.6295836568,2,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,,native decoder bit marginal
voicemark,8,21,single,54209,16,0.9996744394,6,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,,native decoder bit marginal
voicemark,8,21,average,5987,16,0.6033551693,2,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,,native decoder bit marginal
voicemark,8,22,single,40304,16,0.9994583325,9,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,,native decoder bit marginal
voicemark,8,22,average,64055,16,0.5776831508,11,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,,native decoder bit marginal
voicemark,8,23,single,9509,16,0.9998437762,8,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,,native decoder bit marginal
voicemark,8,23,average,10087,16,0.8711460233,13,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,,native decoder bit marginal
voicemark,8,24,single,46842,16,0.9998624717,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,,native decoder bit marginal
voicemark,8,24,average,29175,16,0.9435681701,14,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,,native decoder bit marginal
voicemark,8,25,single,11538,16,0.9999701266,12,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,,native decoder bit marginal
voicemark,8,25,targeted,50149,16,0.4882108569,13,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,1,native decoder bit marginal
voicemark,8,25,average,11246,16,0.5071328282,12,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,,native decoder bit marginal
voicemark,8,26,single,39706,16,0.9999799267,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,,native decoder bit marginal
voicemark,8,26,average,39863,16,0.6715902090,15,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,,native decoder bit marginal
voicemark,8,27,single,47861,16,0.9996705651,11,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,,native decoder bit marginal
voicemark,8,27,average,59543,16,0.4982310832,2,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,,native decoder bit marginal
voicemark,8,28,single,25157,16,0.9999599647,1,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,,native decoder bit marginal
voicemark,8,28,average,42147,16,0.5298465490,4,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,,native decoder bit marginal
voicemark,8,29,single,57578,16,0.9781999849,12,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,,native decoder bit marginal
voicemark,8,29,average,57187,16,0.9205968380,14,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,,native decoder bit marginal
voicemark,8,30,single,28402,16,0.9997941898,0,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,,native decoder bit marginal
voicemark,8,30,average,8007,16,0.6840728521,13,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,,native decoder bit marginal
voicemark,8,31,single,5218,16,0.9998981138,0,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,,native decoder bit marginal
voicemark,8,31,average,6503,16,0.8586744070,9,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,,native decoder bit marginal
voicemark,8,32,single,35874,16,0.9999884286,7,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,,native decoder bit marginal
voicemark,8,32,average,7015,16,0.5968979001,6,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,,native decoder bit marginal
voicemark,8,33,single,14507,16,0.9986054307,10,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,,native decoder bit marginal
voicemark,8,33,average,6919,16,0.8917588964,14,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,,native decoder bit marginal
voicemark,8,34,single,51460,16,0.9138815701,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,,native decoder bit marginal
voicemark,8,34,average,31991,16,0.5469945073,14,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,,native decoder bit marginal
voicemark,8,35,single,980,16,0.9963620666,14,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,,native decoder bit marginal
voicemark,8,35,average,4771,16,0.8451495320,4,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,,native decoder bit marginal
voicemark,8,36,single,9844,16,0.9999954548,7,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,,native decoder bit marginal
voicemark,8,36,average,42551,16,0.7800786495,4,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,,native decoder bit marginal
voicemark,8,37,single,42081,16,0.9999848877,11,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,,native decoder bit marginal
voicemark,8,37,average,5431,16,0.6432200670,8,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,,native decoder bit marginal
voicemark,8,38,single,56305,16,0.9999451637,8,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,,native decoder bit marginal
voicemark,8,38,average,35831,16,0.7696713805,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,,native decoder bit marginal
voicemark,8,39,single,10346,16,0.9999509063,0,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,,native decoder bit marginal
voicemark,8,39,average,4510,16,0.5223480463,10,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,,native decoder bit marginal
voicemark,8,40,single,42299,16,0.9997928143,8,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,,native decoder bit marginal
voicemark,8,40,average,5959,16,0.9865334732,11,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,,native decoder bit marginal
voicemark,8,41,single,20378,16,0.9996291124,12,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,,native decoder bit marginal
voicemark,8,41,average,24507,16,0.5340220928,4,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,,native decoder bit marginal
voicemark,8,42,single,12373,16,0.9993720180,10,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,,native decoder bit marginal
voicemark,8,42,average,8437,16,0.9086387157,7,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,,native decoder bit marginal
voicemark,8,43,single,20472,16,0.9988939762,10,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,,native decoder bit marginal
voicemark,8,43,average,6135,16,0.9942858103,11,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,,native decoder bit marginal
voicemark,8,44,single,49195,16,0.9999047752,9,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,,native decoder bit marginal
voicemark,8,44,average,64056,16,0.8037814498,14,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,,native decoder bit marginal
voicemark,8,45,single,7585,16,0.9999207258,12,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,,native decoder bit marginal
voicemark,8,45,average,43846,16,0.6764098406,12,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,,native decoder bit marginal
voicemark,8,46,single,40411,16,0.9989641309,6,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,,native decoder bit marginal
voicemark,8,46,average,32562,16,0.9083730578,11,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,,native decoder bit marginal
voicemark,8,47,single,35429,16,0.9999639360,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,,native decoder bit marginal
voicemark,8,47,average,63477,16,0.5457104743,11,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,,native decoder bit marginal
voicemark,8,48,single,2997,16,0.5044326186,10,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,,native decoder bit marginal
voicemark,8,48,average,41011,16,0.9693263769,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,,native decoder bit marginal
voicemark,8,49,single,22104,16,0.9948589206,10,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,,native decoder bit marginal
voicemark,8,49,average,7984,16,0.5885994732,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,,native decoder bit marginal
voicemark,8,50,single,63432,16,0.9914490581,14,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,,native decoder bit marginal
voicemark,8,50,average,43623,16,0.6179030538,6,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,,native decoder bit marginal
voicemark,8,51,single,59128,16,0.9983781469,11,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,,native decoder bit marginal
voicemark,8,51,average,47686,16,0.5640020967,11,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,,native decoder bit marginal
voicemark,8,52,single,16811,16,0.9999202231,15,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,,native decoder bit marginal
voicemark,8,52,average,4339,16,0.7710160911,10,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,,native decoder bit marginal
voicemark,8,53,single,21345,16,0.9973346591,9,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,,native decoder bit marginal
voicemark,8,53,average,5942,16,0.6026584804,0,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,,native decoder bit marginal
voicemark,8,54,single,40849,16,0.9999818802,10,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,,native decoder bit marginal
voicemark,8,54,average,10073,16,0.6446696520,15,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,,native decoder bit marginal
voicemark,8,55,single,2548,16,0.9987246312,10,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,,native decoder bit marginal
voicemark,8,55,average,7664,16,0.6386098862,6,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,,native decoder bit marginal
voicemark,8,56,single,35505,16,0.9992028369,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,,native decoder bit marginal
voicemark,8,56,average,41783,16,0.8789633214,12,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,,native decoder bit marginal
voicemark,8,57,single,13514,16,0.9998754859,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,,native decoder bit marginal
voicemark,8,57,average,5178,16,0.6129733920,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,,native decoder bit marginal
voicemark,8,58,single,5825,16,0.9330005646,6,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,,native decoder bit marginal
voicemark,8,58,average,65139,16,0.6923252344,9,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,,native decoder bit marginal
voicemark,8,59,single,16101,16,0.9996731281,9,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,,native decoder bit marginal
voicemark,8,59,average,65081,16,0.8643411994,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,,native decoder bit marginal
voicemark,8,60,single,21848,16,0.9998567976,0,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,,native decoder bit marginal
voicemark,8,60,average,7475,16,0.9923072457,12,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,,native decoder bit marginal
voicemark,8,61,single,21403,16,0.9999229312,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,,native decoder bit marginal
voicemark,8,61,average,8535,16,0.9387349598,5,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,,native decoder bit marginal
voicemark,8,62,single,46074,16,0.9994452158,14,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,,native decoder bit marginal
voicemark,8,62,average,6971,16,0.6663702726,6,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,,native decoder bit marginal
voicemark,8,63,single,52000,16,0.9929513894,10,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,,native decoder bit marginal
voicemark,8,63,average,52094,16,0.5331881642,4,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,,native decoder bit marginal
voicemark,8,64,single,7380,16,0.9999621911,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,,native decoder bit marginal
voicemark,8,64,average,65335,16,0.9173647761,10,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,,native decoder bit marginal
voicemark,8,65,single,41995,16,0.9999896288,15,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,,native decoder bit marginal
voicemark,8,65,average,33096,16,0.5087295473,0,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,,native decoder bit marginal
voicemark,8,66,single,4737,16,0.9598143771,5,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,,native decoder bit marginal
voicemark,8,66,average,7223,16,0.9940784131,9,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,,native decoder bit marginal
voicemark,8,67,single,45010,16,0.8062657714,6,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,,native decoder bit marginal
voicemark,8,67,average,6962,16,0.6105690897,10,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,,native decoder bit marginal
voicemark,8,68,single,6312,16,0.9983418310,0,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,,native decoder bit marginal
voicemark,8,68,targeted,11522,16,0.9838897865,4,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,2,native decoder bit marginal
voicemark,8,68,average,7070,16,0.6546719670,9,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,,native decoder bit marginal
voicemark,8,69,single,31650,16,0.9997640239,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,,native decoder bit marginal
voicemark,8,69,average,53817,16,0.5216202140,11,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,,native decoder bit marginal
voicemark,8,70,single,44113,16,0.9851287007,10,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,,native decoder bit marginal
voicemark,8,70,average,43763,16,0.7393981218,11,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,,native decoder bit marginal
voicemark,8,71,single,35077,16,0.9998633579,7,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,,native decoder bit marginal
voicemark,8,71,average,20999,16,0.7363769412,11,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,,native decoder bit marginal
voicemark,8,72,single,45300,16,0.9987803391,14,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,,native decoder bit marginal
voicemark,8,72,average,28727,16,0.8390654325,15,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,,native decoder bit marginal
voicemark,8,73,single,29112,16,0.4047955573,7,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,,native decoder bit marginal
voicemark,8,73,targeted,41269,16,0.7616568357,9,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,8,native decoder bit marginal
voicemark,8,73,average,36919,16,0.7540869117,2,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,,native decoder bit marginal
voicemark,8,74,single,39252,16,0.9888897622,10,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,,native decoder bit marginal
voicemark,8,74,average,23351,16,0.5785787702,2,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,,native decoder bit marginal
voicemark,8,75,single,52752,16,0.9993078404,13,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,,native decoder bit marginal
voicemark,8,75,average,44650,16,0.8517310470,0,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,,native decoder bit marginal
voicemark,8,76,single,25156,16,0.9262635708,1,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,,native decoder bit marginal
voicemark,8,76,average,43927,16,0.5873779655,7,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,,native decoder bit marginal
voicemark,8,77,single,13735,16,0.9978582263,5,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,,native decoder bit marginal
voicemark,8,77,average,43836,16,0.4877874851,9,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,,native decoder bit marginal
voicemark,8,78,single,22002,16,0.9999940991,7,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,,native decoder bit marginal
voicemark,8,78,average,38245,16,0.9343771935,10,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,,native decoder bit marginal
voicemark,8,79,single,31835,16,0.9999184162,9,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,,native decoder bit marginal
voicemark,8,79,average,7476,16,0.5806963742,7,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,,native decoder bit marginal
voicemark,8,80,single,16693,16,0.9976570478,15,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,,native decoder bit marginal
voicemark,8,80,average,4453,16,0.5642060041,8,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,,native decoder bit marginal
voicemark,8,81,single,2196,16,0.9989181713,0,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,,native decoder bit marginal
voicemark,8,81,average,39143,16,0.5471717119,9,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,,native decoder bit marginal
voicemark,8,82,single,47428,16,0.9999332180,10,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,,native decoder bit marginal
voicemark,8,82,average,40695,16,0.7624321580,15,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,,native decoder bit marginal
voicemark,8,83,single,52098,16,0.9906581929,10,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,,native decoder bit marginal
voicemark,8,83,average,6983,16,0.6660006642,9,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,,native decoder bit marginal
voicemark,8,84,single,41738,16,0.9999815883,2,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,,native decoder bit marginal
voicemark,8,84,targeted,41802,16,0.9825791717,9,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,4,native decoder bit marginal
voicemark,8,84,average,64582,16,0.9999794960,6,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,,native decoder bit marginal
voicemark,8,85,single,19051,16,0.9724892378,11,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,,native decoder bit marginal
voicemark,8,85,average,64414,16,0.5427196026,14,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,,native decoder bit marginal
voicemark,8,86,single,65234,16,0.9999371171,4,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,,native decoder bit marginal
voicemark,8,86,average,48293,16,0.9970887911,1,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,,native decoder bit marginal
voicemark,8,87,single,16453,16,0.9997488705,12,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,,native decoder bit marginal
voicemark,8,87,average,4407,16,0.5308655798,10,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,,native decoder bit marginal
voicemark,8,88,single,43698,16,0.9999230504,7,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,,native decoder bit marginal
voicemark,8,88,average,6716,16,0.7147349715,8,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,,native decoder bit marginal
voicemark,8,89,single,25205,16,0.9998357296,9,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,,native decoder bit marginal
voicemark,8,89,average,23363,16,0.8747401834,11,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,,native decoder bit marginal
voicemark,8,90,single,42168,16,0.9858305790,11,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,,native decoder bit marginal
voicemark,8,90,average,7525,16,0.6731795073,6,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,,native decoder bit marginal
voicemark,8,91,single,44170,16,0.9999389648,10,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,,native decoder bit marginal
voicemark,8,91,average,2915,16,0.6845606267,4,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,,native decoder bit marginal
voicemark,8,92,single,35761,16,0.9939493276,10,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,,native decoder bit marginal
voicemark,8,92,average,44535,16,0.9845837634,12,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,,native decoder bit marginal
voicemark,8,93,single,23525,16,0.9999788744,10,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,,native decoder bit marginal
voicemark,8,93,average,43831,16,0.5273047388,6,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,,native decoder bit marginal
voicemark,8,94,single,38434,16,0.9989427328,9,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,,native decoder bit marginal
voicemark,8,94,average,7479,16,0.4709870219,9,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,,native decoder bit marginal
voicemark,8,95,single,10644,16,0.9983965326,3,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,,native decoder bit marginal
voicemark,8,95,average,23415,16,0.8629549146,0,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,,native decoder bit marginal
