model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
wavmark,8,31,uniform_collusion,48443,16,0.8297872340,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,,valid-window vote fraction (proxy)
wavmark,8,32,benign_copy,35874,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,,valid-window vote fraction
wavmark,8,32,successful_mrc,14864,16,0.8409090909,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,1,valid-window vote fraction
wavmark,8,32,uniform_collusion,43305,16,0.6511627907,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,,valid-window vote fraction (proxy)
wavmark,8,33,benign_copy,14507,16,0.9555555556,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,,valid-window vote fraction
wavmark,8,33,successful_mrc,22946,16,0.8200000000,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,3,valid-window vote fraction
wavmark,8,33,uniform_collusion,57517,16,0.6538461538,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,,valid-window vote fraction (proxy)
wavmark,8,34,benign_copy,51460,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,,valid-window vote fraction
wavmark,8,34,successful_mrc,55403,16,0.6666666667,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,1,valid-window vote fraction
wavmark,8,34,uniform_collusion,60647,16,0.6153846154,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,,valid-window vote fraction (proxy)
wavmark,8,35,benign_copy,980,16,0.9361702128,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,,valid-window vote fraction
wavmark,8,35,successful_mrc,53029,16,0.5555555556,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,1,valid-window vote fraction
wavmark,8,35,uniform_collusion,27637,16,0.5490196078,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,,valid-window vote fraction (proxy)
wavmark,8,36,benign_copy,9844,16,0.9777777778,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,,valid-window vote fraction
wavmark,8,36,successful_mrc,58672,16,0.9333333333,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,4,valid-window vote fraction
