model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
audioseal,8,45,benign_copy,7585,16,0.7209753692,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,,native decoder bit marginal
audioseal,8,45,successful_mrc,47956,16,0.6339614391,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,1,native decoder bit marginal
audioseal,8,45,uniform_collusion,7392,16,0.5862733722,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,,native decoder bit marginal
audioseal,8,46,benign_copy,40411,16,0.7303582430,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,,native decoder bit marginal
audioseal,8,46,successful_mrc,49298,16,0.6578105092,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,1,native decoder bit marginal
audioseal,8,46,uniform_collusion,46359,16,0.5004794002,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,,native decoder bit marginal
audioseal,8,47,benign_copy,35429,16,0.7061443329,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,,native decoder bit marginal
audioseal,8,47,successful_mrc,7552,16,0.7073406577,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,1,native decoder bit marginal
audioseal,8,47,uniform_collusion,23778,16,0.5401690304,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,,native decoder bit marginal
audioseal,8,48,benign_copy,2997,16,0.6814921796,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,,native decoder bit marginal
audioseal,8,48,successful_mrc,19248,16,0.6993730664,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,1,native decoder bit marginal
audioseal,8,48,uniform_collusion,3360,16,0.6629231572,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,,native decoder bit marginal
audioseal,8,49,benign_copy,22104,16,0.7204276621,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,,native decoder bit marginal
audioseal,8,49,successful_mrc,48480,16,0.5475185513,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,1,native decoder bit marginal
audioseal,8,49,uniform_collusion,23584,16,0.6752295494,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,,native decoder bit marginal
audioseal,8,50,benign_copy,63432,16,0.6813010573,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,,native decoder bit marginal
audioseal,8,50,successful_mrc,63368,16,0.5240923762,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,1,native decoder bit marginal
audioseal,8,50,uniform_collusion,17440,16,0.6419667304,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,,native decoder bit marginal
audioseal,8,51,benign_copy,59128,16,0.7100164890,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,,native decoder bit marginal
audioseal,8,51,successful_mrc,44368,16,0.6460533142,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,1,native decoder bit marginal
audioseal,8,51,uniform_collusion,50274,16,0.6075308323,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,,native decoder bit marginal
audioseal,8,52,benign_copy,16811,16,0.6715360284,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,,native decoder bit marginal
audioseal,8,52,successful_mrc,55570,16,0.7383196950,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,1,native decoder bit marginal
audioseal,8,52,uniform_collusion,17446,16,0.5258066058,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,,native decoder bit marginal
audioseal,8,53,benign_copy,21345,16,0.7062838078,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,,native decoder bit marginal
audioseal,8,53,successful_mrc,20577,16,0.6432519555,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,1,native decoder bit marginal
audioseal,8,53,uniform_collusion,28695,16,0.5447639227,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,,native decoder bit marginal
audioseal,8,54,benign_copy,40849,16,0.7354568839,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,,native decoder bit marginal
audioseal,8,54,successful_mrc,38725,16,0.6282750666,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,1,native decoder bit marginal
audioseal,8,54,uniform_collusion,1764,16,0.5003184080,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,,native decoder bit marginal
audioseal,8,55,benign_copy,2548,16,0.7164126039,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,,native decoder bit marginal
audioseal,8,55,successful_mrc,41192,16,0.5565686226,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,1,native decoder bit marginal
audioseal,8,55,uniform_collusion,1252,16,0.5330811441,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,,native decoder bit marginal
audioseal,8,56,benign_copy,35505,16,0.7132928371,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,,native decoder bit marginal
audioseal,8,56,successful_mrc,36784,16,0.5049171150,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,9,native decoder bit marginal
audioseal,8,56,uniform_collusion,41757,16,0.5074945986,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,,native decoder bit marginal
audioseal,8,57,benign_copy,13514,16,0.7009218931,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,,native decoder bit marginal
audioseal,8,57,successful_mrc,39826,16,0.6255262494,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,2,native decoder bit marginal
audioseal,8,57,uniform_collusion,21728,16,0.5026171207,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,,native decoder bit marginal
audioseal,8,58,benign_copy,5825,16,0.7256335318,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,,native decoder bit marginal
audioseal,8,58,successful_mrc,32552,16,0.5295059681,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,1,native decoder bit marginal
audioseal,8,58,uniform_collusion,14432,16,0.5379259586,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,,native decoder bit marginal
audioseal,8,59,benign_copy,16101,16,0.7306491435,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,,native decoder bit marginal
audioseal,8,59,successful_mrc,51402,16,0.6041322052,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,2,native decoder bit marginal
audioseal,8,59,uniform_collusion,7392,16,0.5534574091,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,,native decoder bit marginal
audioseal,8,60,benign_copy,21848,16,0.7216275334,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,,native decoder bit marginal
audioseal,8,60,successful_mrc,60962,16,0.5084046125,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,5,native decoder bit marginal
audioseal,8,60,uniform_collusion,32069,16,0.5548734665,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,,native decoder bit marginal
audioseal,8,61,benign_copy,21403,16,0.7374887466,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,,native decoder bit marginal
audioseal,8,61,successful_mrc,8530,16,0.6893967390,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,1,native decoder bit marginal
audioseal,8,61,uniform_collusion,17620,16,0.5000983179,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,,native decoder bit marginal
audioseal,8,62,benign_copy,46074,16,0.7130753398,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,,native decoder bit marginal
audioseal,8,62,successful_mrc,46072,16,0.6112507284,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,1,native decoder bit marginal
audioseal,8,62,uniform_collusion,31207,16,0.5104087293,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,,native decoder bit marginal
audioseal,8,63,benign_copy,52000,16,0.7139389217,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,,native decoder bit marginal
audioseal,8,63,successful_mrc,28421,16,0.6287092566,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,1,native decoder bit marginal
audioseal,8,63,uniform_collusion,22726,16,0.5946698785,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,,native decoder bit marginal
audioseal,8,64,benign_copy,7380,16,0.7141174078,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,,native decoder bit marginal
audioseal,8,64,successful_mrc,37216,16,0.6348048151,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,native decoder bit marginal
audioseal,8,64,uniform_collusion,6240,16,0.5767418146,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,,native decoder bit marginal
audioseal,8,65,benign_copy,41995,16,0.6989443600,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,,native decoder bit marginal
audioseal,8,65,successful_mrc,32853,16,0.6289099455,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,6,native decoder bit marginal
audioseal,8,65,uniform_collusion,40032,16,0.5218934417,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,,native decoder bit marginal
audioseal,8,66,benign_copy,4737,16,0.7308672667,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,,native decoder bit marginal
audioseal,8,66,successful_mrc,12417,16,0.6613245308,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,1,native decoder bit marginal
audioseal,8,66,uniform_collusion,7777,16,0.5264368653,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,,native decoder bit marginal
audioseal,8,67,benign_copy,45010,16,0.6850063801,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,,native decoder bit marginal
audioseal,8,67,successful_mrc,44401,16,0.6476398706,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,3,native decoder bit marginal
audioseal,8,67,uniform_collusion,47441,16,0.6476387978,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,,native decoder bit marginal
audioseal,8,68,benign_copy,6312,16,0.7312263250,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,,native decoder bit marginal
audioseal,8,68,successful_mrc,14346,16,0.6200552583,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,4,native decoder bit marginal
audioseal,8,68,uniform_collusion,61581,16,0.5036040545,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,,native decoder bit marginal
audioseal,8,69,benign_copy,31650,16,0.6996797919,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,,native decoder bit marginal
audioseal,8,69,successful_mrc,53601,16,0.5768056512,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,2,native decoder bit marginal
audioseal,8,69,uniform_collusion,31126,16,0.5514291525,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,,native decoder bit marginal
audioseal,8,70,benign_copy,44113,16,0.7189094126,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,,native decoder bit marginal
audioseal,8,70,successful_mrc,14496,16,0.5239918828,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,3,native decoder bit marginal
audioseal,8,70,uniform_collusion,4192,16,0.6195946932,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,,native decoder bit marginal
audioseal,8,71,benign_copy,35077,16,0.6993886232,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,,native decoder bit marginal
audioseal,8,71,successful_mrc,33701,16,0.5315591693,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,2,native decoder bit marginal
audioseal,8,71,uniform_collusion,1058,16,0.5337103903,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,,native decoder bit marginal
audioseal,8,72,benign_copy,45300,16,0.7337565124,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,,native decoder bit marginal
audioseal,8,72,successful_mrc,53812,16,0.5429046750,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,3,native decoder bit marginal
audioseal,8,72,uniform_collusion,15468,16,0.5647673607,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,,native decoder bit marginal
audioseal,8,73,benign_copy,29112,16,0.7437003851,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,,native decoder bit marginal
audioseal,8,73,successful_mrc,24738,16,0.5219116509,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,1,native decoder bit marginal
audioseal,8,73,uniform_collusion,14623,16,0.5143800974,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,,native decoder bit marginal
audioseal,8,74,benign_copy,39252,16,0.7540180087,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,,native decoder bit marginal
audioseal,8,74,successful_mrc,39284,16,0.5683999658,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,1,native decoder bit marginal
audioseal,8,74,uniform_collusion,47903,16,0.5442416668,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,,native decoder bit marginal
audioseal,8,75,benign_copy,52752,16,0.7165808976,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,,native decoder bit marginal
audioseal,8,75,successful_mrc,12664,16,0.5687953830,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,1,native decoder bit marginal
audioseal,8,75,uniform_collusion,29794,16,0.5218312144,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,,native decoder bit marginal
audioseal,8,76,benign_copy,25156,16,0.7093994021,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,,native decoder bit marginal
audioseal,8,76,successful_mrc,13989,16,0.6043505669,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,1,native decoder bit marginal
audioseal,8,76,uniform_collusion,45853,16,0.5269359946,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,,native decoder bit marginal
audioseal,8,77,benign_copy,13735,16,0.7076587677,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,,native decoder bit marginal
audioseal,8,77,successful_mrc,13543,16,0.6679981947,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,2,native decoder bit marginal
audioseal,8,77,uniform_collusion,63757,16,0.5729091763,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,,native decoder bit marginal
audioseal,8,78,benign_copy,22002,16,0.7269723415,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,,native decoder bit marginal
audioseal,8,78,successful_mrc,21874,16,0.6682895422,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,1,native decoder bit marginal
audioseal,8,78,uniform_collusion,63893,16,0.5065063834,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,,native decoder bit marginal
audioseal,8,79,benign_copy,31835,16,0.7081209421,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,,native decoder bit marginal
audioseal,8,79,successful_mrc,24650,16,0.5492759943,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,3,native decoder bit marginal
audioseal,8,79,uniform_collusion,32997,16,0.5130562186,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,,native decoder bit marginal
audioseal,8,80,benign_copy,16693,16,0.6754221320,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,,native decoder bit marginal
audioseal,8,80,successful_mrc,55733,16,0.5749698281,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,1,native decoder bit marginal
audioseal,8,80,uniform_collusion,21666,16,0.5346878171,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,,native decoder bit marginal
audioseal,8,81,benign_copy,2196,16,0.7240483761,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,,native decoder bit marginal
audioseal,8,81,successful_mrc,15168,16,0.6200834513,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,2,native decoder bit marginal
audioseal,8,81,uniform_collusion,27456,16,0.5200516582,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,,native decoder bit marginal
audioseal,8,82,benign_copy,47428,16,0.7144734561,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,,native decoder bit marginal
audioseal,8,82,successful_mrc,60002,16,0.5580084920,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,3,native decoder bit marginal
audioseal,8,82,uniform_collusion,56416,16,0.5095016956,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,,native decoder bit marginal
audioseal,8,83,benign_copy,52098,16,0.7257570326,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,,native decoder bit marginal
audioseal,8,83,successful_mrc,56930,16,0.6000108719,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,8,native decoder bit marginal
audioseal,8,83,uniform_collusion,2144,16,0.5720361769,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,,native decoder bit marginal
audioseal,8,84,benign_copy,41738,16,0.7186202109,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,,native decoder bit marginal
audioseal,8,84,successful_mrc,41866,16,0.5060006380,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,1,native decoder bit marginal
audioseal,8,84,uniform_collusion,5216,16,0.5090145469,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,,native decoder bit marginal
audioseal,8,85,benign_copy,19051,16,0.7013509870,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,,native decoder bit marginal
audioseal,8,85,successful_mrc,6827,16,0.5861068964,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,1,native decoder bit marginal
audioseal,8,85,uniform_collusion,30892,16,0.5742181838,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,,native decoder bit marginal
audioseal,8,86,benign_copy,65234,16,0.7039774656,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,,native decoder bit marginal
audioseal,8,86,successful_mrc,49602,16,0.5165744424,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,2,native decoder bit marginal
audioseal,8,86,uniform_collusion,54500,16,0.5353362560,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,,native decoder bit marginal
audioseal,8,87,benign_copy,16453,16,0.7125218511,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,,native decoder bit marginal
audioseal,8,87,successful_mrc,36304,16,0.5812546015,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,3,native decoder bit marginal
audioseal,8,87,uniform_collusion,53344,16,0.5436533391,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,,native decoder bit marginal
audioseal,8,88,benign_copy,43698,16,0.7051971853,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,,native decoder bit marginal
audioseal,8,88,successful_mrc,3941,16,0.5144281387,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,1,native decoder bit marginal
audioseal,8,88,uniform_collusion,55329,16,0.5004286766,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,,native decoder bit marginal
audioseal,8,89,benign_copy,25205,16,0.7064537704,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,,native decoder bit marginal
audioseal,8,89,successful_mrc,55467,16,0.6535516381,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,3,native decoder bit marginal
audioseal,8,89,uniform_collusion,19552,16,0.5433773100,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,,native decoder bit marginal
audioseal,8,90,benign_copy,42168,16,0.7221941352,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,,native decoder bit marginal
audioseal,8,90,successful_mrc,46634,16,0.7009614706,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,1,native decoder bit marginal
