model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
audioseal,8,30,targeted,28336,16,0.5384843647,12,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,1,native decoder bit marginal
audioseal,8,30,average,31842,16,0.5388271809,7,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,,native decoder bit marginal
audioseal,8,31,single,5218,16,0.7370838821,14,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,,native decoder bit marginal
audioseal,8,31,targeted,37930,16,0.6610299051,11,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,1,native decoder bit marginal
audioseal,8,31,average,48427,16,0.5168692470,11,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,,native decoder bit marginal
audioseal,8,32,single,35874,16,0.7133125961,12,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,,native decoder bit marginal
audioseal,8,32,targeted,14864,16,0.6768078506,2,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,1,native decoder bit marginal
audioseal,8,32,average,47369,16,0.5441374779,12,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,,native decoder bit marginal
audioseal,8,33,single,14507,16,0.7214297652,8,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,,native decoder bit marginal
audioseal,8,33,targeted,20898,16,0.6813687682,7,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,1,native decoder bit marginal
audioseal,8,33,average,61581,16,0.5391540527,8,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,,native decoder bit marginal
audioseal,8,34,single,51460,16,0.7227944732,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,,native decoder bit marginal
audioseal,8,34,targeted,55403,16,0.5328397453,13,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,1,native decoder bit marginal
