model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
voicemark,3,65536,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",42839,0,-9.240652330918238,-0.28252032402087934,8.958132006897358,18,1,1,1
voicemark,3,256,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",26442,1,-9.58867819961597,-20.398864462040365,-10.810186262424395,1,0,0,0
voicemark,3,1024,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",26442,1,-9.58867819961597,-15.633699090685695,-6.045020891069726,1,0,0,0
voicemark,3,4096,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",26426,0,-9.58867819961597,-3.5595758318013395,6.02910236781463,3,1,0,0
voicemark,3,16384,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",42806,0,-9.58867819961597,-7.280858843871101,2.3078193557448685,2,1,0,0
voicemark,3,65536,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",42810,0,-9.58867819961597,-0.03737811586324824,9.551300083752722,10,1,1,1
voicemark,3,256,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",7591,0,-14.63741548359394,-9.077992528356845,5.559422955237096,3,1,0,0
voicemark,3,1024,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",11639,0,-14.63741548359394,-12.739278956927592,1.8981365266663488,6,1,1,1
voicemark,3,4096,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",11607,0,-14.63741548359394,-5.271869823016459,9.365545660577482,21,1,1,1
voicemark,3,16384,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",11735,0,-14.63741548359394,-2.7983953949587885,11.839020088635152,98,1,1,1
voicemark,3,65536,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",7639,0,-14.63741548359394,-0.5767680850403849,14.060647398553556,390,1,1,1
voicemark,3,256,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",31204,1,-9.697850078344345,-11.127515561878681,-1.429665483534336,1,0,0,0
voicemark,3,1024,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",31204,1,-9.697850078344345,-10.595704779028893,-0.8978547006845474,1,0,0,0
voicemark,3,4096,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",7905,0,-9.697850078344345,-5.405050523579121,4.2927995547652245,7,1,1,1
voicemark,3,16384,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",6638,0,-9.697850078344345,-1.8628302440047264,7.835019834339619,16,1,1,1
voicemark,3,65536,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",7918,0,-9.697850078344345,-0.398631252348423,9.299218825995922,57,1,1,1
voicemark,3,256,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",13309,0,-17.342721064575016,-16.58643679699162,0.7562842675833963,3,1,0,0
voicemark,3,1024,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",12915,1,-17.342721064575016,-21.01285453053424,-3.670133465959225,1,0,0,0
voicemark,3,4096,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",13289,0,-17.342721064575016,-8.630433755053673,8.712287309521344,10,1,1,1
voicemark,3,16384,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",13283,0,-17.342721064575016,-2.3547091056243517,14.988011958950665,32,1,1,1
voicemark,3,65536,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",13285,0,-17.342721064575016,-0.14061492873588577,17.20210613583913,123,1,1,1
voicemark,3,256,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",13309,0,-17.50613737106937,-12.34430789952853,5.161829471540841,3,1,0,0
voicemark,3,1024,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",50169,0,-17.50613737106937,-16.93254449968299,0.5735928713863814,2,1,0,0
voicemark,3,4096,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",13289,0,-17.50613737106937,-0.6662401855526241,16.839897185516747,11,1,1,1
voicemark,3,16384,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",13294,0,-17.50613737106937,-2.7493968606529506,14.75674051041642,40,1,1,1
voicemark,3,65536,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",13289,0,-17.50613737106937,-0.6662401855526241,16.839897185516747,142,1,1,1
voicemark,3,256,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",53942,0,-16.88214242937829,-14.671497422910761,2.21064500646753,2,1,0,0
voicemark,3,1024,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",54709,0,-16.88214242937829,-7.6844054058528855,9.197737023525406,4,1,1,0
voicemark,3,4096,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",54531,0,-16.88214242937829,-3.7765036233104183,13.105638806067873,7,1,1,1
voicemark,3,16384,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",54707,0,-16.88214242937829,-0.11658233854541322,16.765560090832878,48,1,1,1
voicemark,3,65536,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",54707,0,-16.88214242937829,-0.11658233854541322,16.765560090832878,144,1,1,1
voicemark,3,256,16,chinese:SSB0018,1,fwp,"[16900, 25899, 50612]",50612,1,-8.9007285808093,-16.511261222220128,-7.610532641410828,1,0,0,0
