model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
audioseal,2,256,15,chinese:SSB0018,0,mean,"[15670, 24522]",15670,1,-7.962316513061523,-8.039641380310059,-0.07732486724853516,1,0,0,0
audioseal,2,1024,15,chinese:SSB0018,0,mean,"[15670, 24522]",32222,0,-7.962316513061523,-6.278587341308594,1.6837291717529297,7,1,1,1
audioseal,2,4096,15,chinese:SSB0018,0,mean,"[15670, 24522]",7510,0,-7.962316513061523,-6.914427757263184,1.0478887557983398,20,1,1,1
audioseal,2,16384,15,chinese:SSB0018,0,mean,"[15670, 24522]",32086,0,-7.962316513061523,-5.233142852783203,2.7291736602783203,86,1,1,1
audioseal,2,65536,15,chinese:SSB0018,0,mean,"[15670, 24522]",32086,0,-7.962316513061523,-5.233142852783203,2.7291736602783203,323,1,1,1
audioseal,2,256,15,chinese:SSB0018,0,fwp,"[15670, 24522]",15670,1,-7.962316513061523,-8.039641380310059,-0.07732486724853516,1,0,0,0
audioseal,2,1024,15,chinese:SSB0018,0,fwp,"[15670, 24522]",32222,0,-7.962316513061523,-6.278587341308594,1.6837291717529297,7,1,1,1
audioseal,2,4096,15,chinese:SSB0018,0,fwp,"[15670, 24522]",7510,0,-7.962316513061523,-6.914427757263184,1.0478887557983398,20,1,1,1
audioseal,2,16384,15,chinese:SSB0018,0,fwp,"[15670, 24522]",32086,0,-7.962316513061523,-5.233142852783203,2.7291736602783203,86,1,1,1
audioseal,2,65536,15,chinese:SSB0018,0,fwp,"[15670, 24522]",32086,0,-7.962316513061523,-5.233142852783203,2.7291736602783203,323,1,1,1
audioseal,2,256,16,chinese:SSB0018,1,mean,"[17834, 48479]",48479,1,-7.126584053039551,-7.2378692626953125,-0.11128520965576172,1,0,0,0
audioseal,2,1024,16,chinese:SSB0018,1,mean,"[17834, 48479]",62863,0,-7.126584053039551,-6.896548748016357,0.23003530502319336,3,1,0,0
audioseal,2,4096,16,chinese:SSB0018,1,mean,"[17834, 48479]",64795,0,-7.126584053039551,-6.263793468475342,0.862790584564209,6,1,1,1
audioseal,2,16384,16,chinese:SSB0018,1,mean,"[17834, 48479]",64863,0,-7.126584053039551,-5.961050987243652,1.1655330657958984,24,1,1,1
audioseal,2,65536,16,chinese:SSB0018,1,mean,"[17834, 48479]",64799,0,-7.126584053039551,-5.007377624511719,2.119206428527832,100,1,1,1
audioseal,2,256,16,chinese:SSB0018,1,fwp,"[17834, 48479]",48479,1,-7.126584053039551,-7.2378692626953125,-0.11128520965576172,1,0,0,0
audioseal,2,1024,16,chinese:SSB0018,1,fwp,"[17834, 48479]",62863,0,-7.126584053039551,-6.896548748016357,0.23003530502319336,3,1,0,0
audioseal,2,4096,16,chinese:SSB0018,1,fwp,"[17834, 48479]",64795,0,-7.126584053039551,-6.263793468475342,0.862790584564209,6,1,1,1
audioseal,2,16384,16,chinese:SSB0018,1,fwp,"[17834, 48479]",64863,0,-7.126584053039551,-5.961050987243652,1.1655330657958984,24,1,1,1
audioseal,2,65536,16,chinese:SSB0018,1,fwp,"[17834, 48479]",64799,0,-7.126584053039551,-5.007377624511719,2.119206428527832,100,1,1,1
audioseal,2,256,17,chinese:SSB0018,2,mean,"[15404, 16177]",11581,0,-7.219273567199707,-7.113827228546143,0.10544633865356445,2,1,0,0
audioseal,2,1024,17,chinese:SSB0018,2,mean,"[15404, 16177]",16177,1,-7.219273567199707,-7.432927131652832,-0.213653564453125,1,0,0,0
audioseal,2,4096,17,chinese:SSB0018,2,mean,"[15404, 16177]",15733,0,-7.219273567199707,-6.484314441680908,0.7349591255187988,12,1,1,1
audioseal,2,16384,17,chinese:SSB0018,2,mean,"[15404, 16177]",15669,0,-7.219273567199707,-5.206464767456055,2.0128087997436523,19,1,1,1
