model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
wavmark,2,1024,12,chinese:SSB0016,0,mean,"[11915, 30850]",12170,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,2,4096,12,chinese:SSB0016,0,mean,"[11915, 30850]",11978,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,2,16384,12,chinese:SSB0016,0,mean,"[11915, 30850]",11914,0,-1.0,-0.0,1.0,2,1,1,0
wavmark,2,65536,12,chinese:SSB0016,0,mean,"[11915, 30850]",11914,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,2,256,12,chinese:SSB0016,0,fwp,"[11915, 30850]",11915,1,-1.0,-3.0,-2.0,1,0,0,0
wavmark,2,1024,12,chinese:SSB0016,0,fwp,"[11915, 30850]",12170,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,2,4096,12,chinese:SSB0016,0,fwp,"[11915, 30850]",11978,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,2,16384,12,chinese:SSB0016,0,fwp,"[11915, 30850]",11914,0,-1.0,-0.0,1.0,2,1,1,0
wavmark,2,65536,12,chinese:SSB0016,0,fwp,"[11915, 30850]",11914,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,2,256,13,chinese:SSB0016,1,mean,"[647, 20528]",12982,0,-3.0,-2.0,1.0,2,1,1,0
wavmark,2,1024,13,chinese:SSB0016,1,mean,"[647, 20528]",4775,0,-3.0,-1.0,2.0,3,1,1,1
wavmark,2,4096,13,chinese:SSB0016,1,mean,"[647, 20528]",5815,0,-3.0,-1.0,2.0,13,1,1,1
wavmark,2,16384,13,chinese:SSB0016,1,mean,"[647, 20528]",4791,0,-3.0,-0.0,3.0,35,1,1,1
wavmark,2,65536,13,chinese:SSB0016,1,mean,"[647, 20528]",4791,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,2,256,13,chinese:SSB0016,1,fwp,"[647, 20528]",12982,0,-3.0,-2.0,1.0,2,1,1,0
wavmark,2,1024,13,chinese:SSB0016,1,fwp,"[647, 20528]",4775,0,-3.0,-1.0,2.0,3,1,1,1
wavmark,2,4096,13,chinese:SSB0016,1,fwp,"[647, 20528]",5815,0,-3.0,-1.0,2.0,13,1,1,1
wavmark,2,16384,13,chinese:SSB0016,1,fwp,"[647, 20528]",4791,0,-3.0,-0.0,3.0,35,1,1,1
wavmark,2,65536,13,chinese:SSB0016,1,fwp,"[647, 20528]",4791,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,2,256,14,chinese:SSB0016,2,mean,"[16683, 17834]",17834,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,2,1024,14,chinese:SSB0016,2,mean,"[16683, 17834]",17834,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,2,4096,14,chinese:SSB0016,2,mean,"[16683, 17834]",17834,1,-1.0,-1.0,0.0,1,0,0,0
wavmark,2,16384,14,chinese:SSB0016,2,mean,"[16683, 17834]",21931,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,2,65536,14,chinese:SSB0016,2,mean,"[16683, 17834]",17835,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,2,256,14,chinese:SSB0016,2,fwp,"[16683, 17834]",17834,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,2,1024,14,chinese:SSB0016,2,fwp,"[16683, 17834]",17834,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,2,4096,14,chinese:SSB0016,2,fwp,"[16683, 17834]",17834,1,-1.0,-1.0,0.0,1,0,0,0
wavmark,2,16384,14,chinese:SSB0016,2,fwp,"[16683, 17834]",21931,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,2,65536,14,chinese:SSB0016,2,fwp,"[16683, 17834]",17835,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,2,256,15,chinese:SSB0018,0,mean,"[15670, 24522]",32654,0,-4.0,-3.0,1.0,5,1,1,1
wavmark,2,1024,15,chinese:SSB0018,0,mean,"[15670, 24522]",32222,0,-4.0,-2.0,2.0,7,1,1,1
wavmark,2,4096,15,chinese:SSB0018,0,mean,"[15670, 24522]",32766,0,-4.0,-0.0,4.0,47,1,1,1
wavmark,2,16384,15,chinese:SSB0018,0,mean,"[15670, 24522]",32758,0,-4.0,-1.0,3.0,165,1,1,1
wavmark,2,65536,15,chinese:SSB0018,0,mean,"[15670, 24522]",32766,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,2,256,15,chinese:SSB0018,0,fwp,"[15670, 24522]",32654,0,-4.0,-3.0,1.0,5,1,1,1
wavmark,2,1024,15,chinese:SSB0018,0,fwp,"[15670, 24522]",32222,0,-4.0,-2.0,2.0,7,1,1,1
wavmark,2,4096,15,chinese:SSB0018,0,fwp,"[15670, 24522]",32766,0,-4.0,-0.0,4.0,47,1,1,1
wavmark,2,16384,15,chinese:SSB0018,0,fwp,"[15670, 24522]",32758,0,-4.0,-1.0,3.0,165,1,1,1
wavmark,2,65536,15,chinese:SSB0018,0,fwp,"[15670, 24522]",32766,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,2,256,16,chinese:SSB0018,1,mean,"[17834, 48479]",60924,0,-4.0,-2.0,2.0,4,1,1,1
wavmark,2,1024,16,chinese:SSB0018,1,mean,"[17834, 48479]",62971,0,-4.0,-3.0,1.0,10,1,1,1
wavmark,2,4096,16,chinese:SSB0018,1,mean,"[17834, 48479]",60919,0,-4.0,-1.0,3.0,34,1,1,1
wavmark,2,16384,16,chinese:SSB0018,1,mean,"[17834, 48479]",65023,0,-4.0,-1.0,3.0,178,1,1,1
wavmark,2,65536,16,chinese:SSB0018,1,mean,"[17834, 48479]",60927,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,2,256,16,chinese:SSB0018,1,fwp,"[17834, 48479]",60924,0,-4.0,-2.0,2.0,4,1,1,1
wavmark,2,1024,16,chinese:SSB0018,1,fwp,"[17834, 48479]",62971,0,-4.0,-3.0,1.0,10,1,1,1
wavmark,2,4096,16,chinese:SSB0018,1,fwp,"[17834, 48479]",60919,0,-4.0,-1.0,3.0,34,1,1,1
wavmark,2,16384,16,chinese:SSB0018,1,fwp,"[17834, 48479]",65023,0,-4.0,-1.0,3.0,178,1,1,1
wavmark,2,65536,16,chinese:SSB0018,1,fwp,"[17834, 48479]",60927,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,2,256,17,chinese:SSB0018,2,mean,"[15404, 16177]",16177,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,2,1024,17,chinese:SSB0018,2,mean,"[15404, 16177]",16177,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,2,4096,17,chinese:SSB0018,2,mean,"[15404, 16177]",16189,0,-2.0,-0.0,2.0,4,1,1,1
wavmark,2,16384,17,chinese:SSB0018,2,mean,"[15404, 16177]",16253,0,-2.0,-1.0,1.0,4,1,1,1
wavmark,2,65536,17,chinese:SSB0018,2,mean,"[15404, 16177]",16189,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,2,256,17,chinese:SSB0018,2,fwp,"[15404, 16177]",16177,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,2,1024,17,chinese:SSB0018,2,fwp,"[15404, 16177]",16177,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,2,4096,17,chinese:SSB0018,2,fwp,"[15404, 16177]",16189,0,-2.0,-0.0,2.0,4,1,1,1
wavmark,2,16384,17,chinese:SSB0018,2,fwp,"[15404, 16177]",16253,0,-2.0,-1.0,1.0,4,1,1,1
wavmark,2,65536,17,chinese:SSB0018,2,fwp,"[15404, 16177]",16189,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,2,256,18,chinese:SSB0033,0,mean,"[30368, 57935]",26347,0,-3.0,-2.0,1.0,2,1,1,0
wavmark,2,1024,18,chinese:SSB0033,0,mean,"[30368, 57935]",26349,0,-3.0,-2.0,1.0,2,1,1,1
wavmark,2,4096,18,chinese:SSB0033,0,mean,"[30368, 57935]",59375,0,-3.0,-1.0,2.0,8,1,1,1
wavmark,2,16384,18,chinese:SSB0033,0,mean,"[30368, 57935]",59375,0,-3.0,-1.0,2.0,40,1,1,1
wavmark,2,65536,18,chinese:SSB0033,0,mean,"[30368, 57935]",59119,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,2,256,18,chinese:SSB0033,0,fwp,"[30368, 57935]",26347,0,-3.0,-2.0,1.0,2,1,1,0
wavmark,2,1024,18,chinese:SSB0033,0,fwp,"[30368, 57935]",26349,0,-3.0,-2.0,1.0,2,1,1,1
wavmark,2,4096,18,chinese:SSB0033,0,fwp,"[30368, 57935]",59375,0,-3.0,-1.0,2.0,8,1,1,1
wavmark,2,16384,18,chinese:SSB0033,0,fwp,"[30368, 57935]",59375,0,-3.0,-1.0,2.0,40,1,1,1
wavmark,2,65536,18,chinese:SSB0033,0,fwp,"[30368, 57935]",59119,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,2,256,19,chinese:SSB0033,1,mean,"[35582, 49477]",35582,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,2,1024,19,chinese:SSB0033,1,mean,"[35582, 49477]",35582,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,2,4096,19,chinese:SSB0033,1,mean,"[35582, 49477]",39935,0,-2.0,-1.0,1.0,2,1,1,0
wavmark,2,16384,19,chinese:SSB0033,1,mean,"[35582, 49477]",35839,0,-2.0,-0.0,2.0,7,1,1,1
wavmark,2,65536,19,chinese:SSB0033,1,mean,"[35582, 49477]",35839,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,2,256,19,chinese:SSB0033,1,fwp,"[35582, 49477]",35582,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,2,1024,19,chinese:SSB0033,1,fwp,"[35582, 49477]",35582,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,2,4096,19,chinese:SSB0033,1,fwp,"[35582, 49477]",39935,0,-2.0,-1.0,1.0,2,1,1,0
wavmark,2,16384,19,chinese:SSB0033,1,fwp,"[35582, 49477]",35839,0,-2.0,-0.0,2.0,7,1,1,1
wavmark,2,65536,19,chinese:SSB0033,1,fwp,"[35582, 49477]",35839,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,2,256,20,chinese:SSB0033,2,mean,"[17004, 60454]",60454,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,2,1024,20,chinese:SSB0033,2,mean,"[17004, 60454]",64878,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,2,4096,20,chinese:SSB0033,2,mean,"[17004, 60454]",60526,0,-2.0,-0.0,2.0,4,1,1,1
wavmark,2,16384,20,chinese:SSB0033,2,mean,"[17004, 60454]",64622,0,-2.0,-1.0,1.0,5,1,1,1
wavmark,2,65536,20,chinese:SSB0033,2,mean,"[17004, 60454]",60526,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,2,256,20,chinese:SSB0033,2,fwp,"[17004, 60454]",60454,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,2,1024,20,chinese:SSB0033,2,fwp,"[17004, 60454]",64878,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,2,4096,20,chinese:SSB0033,2,fwp,"[17004, 60454]",60526,0,-2.0,-0.0,2.0,4,1,1,1
wavmark,2,16384,20,chinese:SSB0033,2,fwp,"[17004, 60454]",64622,0,-2.0,-1.0,1.0,5,1,1,1
wavmark,2,65536,20,chinese:SSB0033,2,fwp,"[17004, 60454]",60526,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,2,256,21,chinese:SSB0038,0,mean,"[35867, 64132]",61431,0,-5.0,-4.0,1.0,9,1,1,1
