model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
voicemark,8,chinese:SSB0011,2,8,4707,tct,1.164965,0,-33.060554
voicemark,8,chinese:SSB0011,2,8,7198,mean,1.167928,0,-33.217104
voicemark,8,chinese:SSB0011,2,8,7198,tct,1.167928,0,-20.194919
voicemark,8,chinese:SSB0012,0,9,20103,mean,0.869407,0,-19.337901
voicemark,8,chinese:SSB0012,0,9,20103,tct,0.869407,0,-24.368616
voicemark,8,chinese:SSB0012,0,9,43680,mean,0.921019,0,-33.681729
voicemark,8,chinese:SSB0012,0,9,43680,tct,0.921019,0,-30.498228
voicemark,8,chinese:SSB0012,0,9,56697,mean,0.939898,0,-19.658184
voicemark,8,chinese:SSB0012,0,9,56697,tct,0.939898,0,-11.868491
voicemark,8,chinese:SSB0012,0,9,12343,mean,1.073087,0,-24.245339
voicemark,8,chinese:SSB0012,0,9,12343,tct,1.073087,0,-21.245518
voicemark,8,chinese:SSB0012,0,9,14551,mean,1.104315,0,-28.309582
voicemark,8,chinese:SSB0012,0,9,14551,tct,1.104315,0,-33.546321
voicemark,8,chinese:SSB0012,0,9,31254,mean,1.143544,0,-32.142446
voicemark,8,chinese:SSB0012,0,9,31254,tct,1.143544,0,-33.784616
voicemark,8,chinese:SSB0012,0,9,10679,mean,1.161597,0,-28.298237
voicemark,8,chinese:SSB0012,0,9,10679,tct,1.161597,0,-54.604911
voicemark,8,chinese:SSB0012,0,9,3759,mean,1.163898,0,-28.578460
voicemark,8,chinese:SSB0012,0,9,3759,tct,1.163898,0,-33.440032
voicemark,8,chinese:SSB0012,0,9,56361,mean,1.187873,0,-27.891154
voicemark,8,chinese:SSB0012,0,9,56361,tct,1.187873,0,-34.137121
voicemark,8,chinese:SSB0012,0,9,56393,mean,1.187873,0,-24.589062
voicemark,8,chinese:SSB0012,0,9,56393,tct,1.187873,0,-36.370216
voicemark,8,chinese:SSB0012,1,10,56615,mean,0.869539,0,-34.186128
voicemark,8,chinese:SSB0012,1,10,56615,tct,0.869539,0,-18.052314
voicemark,8,chinese:SSB0012,1,10,60711,mean,0.890229,0,-41.462668
voicemark,8,chinese:SSB0012,1,10,60711,tct,0.890229,0,-25.310568
voicemark,8,chinese:SSB0012,1,10,44993,mean,0.891556,0,-29.515783
voicemark,8,chinese:SSB0012,1,10,44993,tct,0.891556,0,-27.153712
voicemark,8,chinese:SSB0012,1,10,48167,mean,1.049573,0,-47.389395
voicemark,8,chinese:SSB0012,1,10,48167,tct,1.049573,0,-27.160067
voicemark,8,chinese:SSB0012,1,10,41028,mean,1.078036,0,-20.317802
voicemark,8,chinese:SSB0012,1,10,41028,tct,1.078036,0,-18.168723
voicemark,8,chinese:SSB0012,1,10,48449,mean,1.134799,0,-46.968341
voicemark,8,chinese:SSB0012,1,10,48449,tct,1.134799,0,-19.314605
voicemark,8,chinese:SSB0012,1,10,52161,mean,1.143928,0,-50.574441
voicemark,8,chinese:SSB0012,1,10,52161,tct,1.143928,0,-35.586330
voicemark,8,chinese:SSB0012,1,10,41303,mean,1.146021,0,-27.365415
voicemark,8,chinese:SSB0012,1,10,41303,tct,1.146021,0,-24.582043
voicemark,8,chinese:SSB0012,1,10,44314,mean,1.146423,0,-42.016127
voicemark,8,chinese:SSB0012,1,10,44314,tct,1.146423,0,-31.133853
voicemark,8,chinese:SSB0012,1,10,57686,mean,1.151804,0,-44.176125
voicemark,8,chinese:SSB0012,1,10,57686,tct,1.151804,0,-29.348843
voicemark,8,chinese:SSB0012,2,11,21366,mean,0.810580,0,-46.455303
voicemark,8,chinese:SSB0012,2,11,21366,tct,0.810580,0,-19.069476
voicemark,8,chinese:SSB0012,2,11,4390,mean,0.832575,0,-39.071861
voicemark,8,chinese:SSB0012,2,11,4390,tct,0.832575,0,-20.014675
voicemark,8,chinese:SSB0012,2,11,4402,mean,0.834643,0,-28.074102
voicemark,8,chinese:SSB0012,2,11,4402,tct,0.834643,0,-20.562129
voicemark,8,chinese:SSB0012,2,11,53496,mean,0.897527,0,-24.374385
voicemark,8,chinese:SSB0012,2,11,53496,tct,0.897527,0,-19.367517
voicemark,8,chinese:SSB0012,2,11,56568,mean,0.918559,0,-20.596774
voicemark,8,chinese:SSB0012,2,11,56568,tct,0.918559,0,-14.575783
voicemark,8,chinese:SSB0012,2,11,54102,mean,0.919453,0,-46.760156
voicemark,8,chinese:SSB0012,2,11,54102,tct,0.919453,0,-15.638484
voicemark,8,chinese:SSB0012,2,11,61745,mean,1.095445,0,-24.465590
voicemark,8,chinese:SSB0012,2,11,61745,tct,1.095445,0,-20.965904
voicemark,8,chinese:SSB0012,2,11,54480,mean,1.131257,0,-55.284329
voicemark,8,chinese:SSB0012,2,11,54480,tct,1.131257,0,-34.142296
voicemark,8,chinese:SSB0012,2,11,62513,mean,1.140175,0,-41.178093
voicemark,8,chinese:SSB0012,2,11,62513,tct,1.140175,0,-31.898546
voicemark,8,chinese:SSB0012,2,11,54704,mean,1.146853,0,-58.677277
voicemark,8,chinese:SSB0012,2,11,54704,tct,1.146853,0,-48.972593
voicemark,8,chinese:SSB0016,0,12,53480,mean,0.886988,0,-39.007139
voicemark,8,chinese:SSB0016,0,12,53480,tct,0.886988,0,-31.594667
voicemark,8,chinese:SSB0016,0,12,17704,mean,0.891556,0,-26.063756
voicemark,8,chinese:SSB0016,0,12,17704,tct,0.891556,0,-20.316821
voicemark,8,chinese:SSB0016,0,12,18217,mean,0.896355,0,-15.005497
voicemark,8,chinese:SSB0016,0,12,18217,tct,0.896355,0,-13.874357
voicemark,8,chinese:SSB0016,0,12,41707,mean,0.899172,0,-23.354471
voicemark,8,chinese:SSB0016,0,12,41707,tct,0.899172,1,3.372868
voicemark,8,chinese:SSB0016,0,12,61688,mean,0.903508,0,-40.362632
voicemark,8,chinese:SSB0016,0,12,61688,tct,0.903508,0,-14.603155
voicemark,8,chinese:SSB0016,0,12,33379,mean,0.978019,0,-34.124472
voicemark,8,chinese:SSB0016,0,12,33379,tct,0.978019,0,-23.527807
voicemark,8,chinese:SSB0016,0,12,4131,mean,1.102582,0,-19.483349
voicemark,8,chinese:SSB0016,0,12,4131,tct,1.102582,0,-22.933658
voicemark,8,chinese:SSB0016,0,12,33002,mean,1.107161,0,-35.844486
voicemark,8,chinese:SSB0016,0,12,33002,tct,1.107161,0,-20.050558
voicemark,8,chinese:SSB0016,0,12,43427,mean,1.109400,0,-30.716032
voicemark,8,chinese:SSB0016,0,12,43427,tct,1.109400,0,-61.004080
voicemark,8,chinese:SSB0016,0,12,37627,mean,1.118034,0,-40.333441
voicemark,8,chinese:SSB0016,0,12,37627,tct,1.118034,0,-25.837138
voicemark,8,chinese:SSB0016,1,13,51635,mean,0.862614,0,-38.329080
voicemark,8,chinese:SSB0016,1,13,51635,tct,0.862614,0,-28.609948
voicemark,8,chinese:SSB0016,1,13,61099,mean,0.878339,0,-32.375837
voicemark,8,chinese:SSB0016,1,13,61099,tct,0.878339,0,-12.613004
voicemark,8,chinese:SSB0016,1,13,27747,mean,0.885105,0,-41.740668
voicemark,8,chinese:SSB0016,1,13,27747,tct,0.885105,0,-27.376575
voicemark,8,chinese:SSB0016,1,13,19553,mean,0.896753,0,-48.959928
voicemark,8,chinese:SSB0016,1,13,19553,tct,0.896753,0,-27.684506
voicemark,8,chinese:SSB0016,1,13,22667,mean,1.048859,0,-40.032897
voicemark,8,chinese:SSB0016,1,13,22667,tct,1.048859,0,-28.727300
voicemark,8,chinese:SSB0016,1,13,52259,mean,1.079395,0,-28.375734
voicemark,8,chinese:SSB0016,1,13,52259,tct,1.079395,0,-31.955948
voicemark,8,chinese:SSB0016,1,13,4266,mean,1.095445,0,-36.362636
voicemark,8,chinese:SSB0016,1,13,4266,tct,1.095445,0,-50.376608
voicemark,8,chinese:SSB0016,1,13,52907,mean,1.096625,0,-37.025950
voicemark,8,chinese:SSB0016,1,13,52907,tct,1.096625,0,-29.974796
voicemark,8,chinese:SSB0016,1,13,63779,mean,1.101833,0,-20.789495
voicemark,8,chinese:SSB0016,1,13,63779,tct,1.101833,0,-9.651850
voicemark,8,chinese:SSB0016,1,13,22659,mean,1.109765,0,-31.912960
voicemark,8,chinese:SSB0016,1,13,22659,tct,1.109765,0,-32.639716
voicemark,8,chinese:SSB0016,2,14,2930,mean,0.884408,0,-32.603711
voicemark,8,chinese:SSB0016,2,14,2930,tct,0.884408,0,-19.321772
voicemark,8,chinese:SSB0016,2,14,9614,mean,0.893401,0,-34.176898
voicemark,8,chinese:SSB0016,2,14,9614,tct,0.893401,0,-18.078708
voicemark,8,chinese:SSB0016,2,14,14206,mean,0.903407,0,-43.111657
voicemark,8,chinese:SSB0016,2,14,14206,tct,0.903407,0,-12.481423
voicemark,8,chinese:SSB0016,2,14,57266,mean,0.904534,0,-45.135342
voicemark,8,chinese:SSB0016,2,14,57266,tct,0.904534,0,-27.593248
voicemark,8,chinese:SSB0016,2,14,3952,mean,0.913240,0,-35.365317
voicemark,8,chinese:SSB0016,2,14,3952,tct,0.913240,0,-13.350028
voicemark,8,chinese:SSB0016,2,14,57012,mean,1.095445,0,-40.841039
voicemark,8,chinese:SSB0016,2,14,57012,tct,1.095445,0,-49.827941
voicemark,8,chinese:SSB0016,2,14,45526,mean,1.098392,0,-46.341757
voicemark,8,chinese:SSB0016,2,14,45526,tct,1.098392,0,-47.465019
voicemark,8,chinese:SSB0016,2,14,2420,mean,1.110875,0,-36.918053
voicemark,8,chinese:SSB0016,2,14,2420,tct,1.110875,0,-41.340478
voicemark,8,chinese:SSB0016,2,14,14334,mean,1.124533,0,-32.049153
voicemark,8,chinese:SSB0016,2,14,14334,tct,1.124533,0,-30.536478
voicemark,8,chinese:SSB0016,2,14,40882,mean,1.128152,0,-33.453231
voicemark,8,chinese:SSB0016,2,14,40882,tct,1.128152,0,-17.980402
voicemark,8,chinese:SSB0018,0,15,22044,mean,0.910876,0,-47.054389
voicemark,8,chinese:SSB0018,0,15,22044,tct,0.910876,0,-17.581599
voicemark,8,chinese:SSB0018,0,15,54739,mean,0.920951,0,-53.616372
voicemark,8,chinese:SSB0018,0,15,54739,tct,0.920951,0,-25.843475
voicemark,8,chinese:SSB0018,0,15,48239,mean,1.107932,0,-48.840217
voicemark,8,chinese:SSB0018,0,15,48239,tct,1.107932,0,-28.543726
voicemark,8,chinese:SSB0018,0,15,55747,mean,1.128152,0,-58.048879
voicemark,8,chinese:SSB0018,0,15,55747,tct,1.128152,0,-21.531362
voicemark,8,chinese:SSB0018,0,15,60591,mean,1.146423,0,-57.243301
voicemark,8,chinese:SSB0018,0,15,60591,tct,1.146423,0,-30.691067
voicemark,8,chinese:SSB0018,0,15,9756,mean,1.148257,0,-47.586226
voicemark,8,chinese:SSB0018,0,15,9756,tct,1.148257,0,-30.447957
