model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
audioseal,5,chinese:SSB0011,0,6,32878,mean,1.246046,0,-2.070241
audioseal,5,chinese:SSB0011,0,6,32878,tct,1.246046,0,-1.274992
audioseal,5,chinese:SSB0011,0,6,2676,mean,1.247219,0,-6.138238
audioseal,5,chinese:SSB0011,0,6,2676,tct,1.247219,0,-3.967072
audioseal,5,chinese:SSB0011,0,6,17887,mean,1.247219,0,-6.660101
audioseal,5,chinese:SSB0011,0,6,17887,tct,1.247219,0,-2.698218
audioseal,5,chinese:SSB0011,0,6,53743,mean,1.247219,0,-3.491643
audioseal,5,chinese:SSB0011,0,6,53743,tct,1.247219,0,-2.455437
audioseal,5,chinese:SSB0011,0,6,28124,mean,1.247219,0,-6.682594
audioseal,5,chinese:SSB0011,0,6,28124,tct,1.247219,0,-2.744583
audioseal,5,chinese:SSB0011,1,7,26862,mean,0.948683,0,-8.683185
audioseal,5,chinese:SSB0011,1,7,26862,tct,0.948683,0,-2.631138
audioseal,5,chinese:SSB0011,1,7,32977,mean,1.113300,0,-4.632541
audioseal,5,chinese:SSB0011,1,7,32977,tct,1.113300,0,-0.709920
audioseal,5,chinese:SSB0011,1,7,51269,mean,1.138321,0,-2.631444
audioseal,5,chinese:SSB0011,1,7,51269,tct,1.138321,0,-0.925442
audioseal,5,chinese:SSB0011,1,7,62212,mean,1.140175,0,-2.642960
audioseal,5,chinese:SSB0011,1,7,62212,tct,1.140175,0,-2.337345
audioseal,5,chinese:SSB0011,1,7,41041,mean,1.143639,0,-2.781411
audioseal,5,chinese:SSB0011,1,7,41041,tct,1.143639,0,-1.400522
audioseal,5,chinese:SSB0011,1,7,45265,mean,1.146008,0,-2.958382
audioseal,5,chinese:SSB0011,1,7,45265,tct,1.146008,0,-1.538877
audioseal,5,chinese:SSB0011,1,7,37973,mean,1.147079,0,-3.648875
audioseal,5,chinese:SSB0011,1,7,37973,tct,1.147079,0,-0.932224
audioseal,5,chinese:SSB0011,1,7,36885,mean,1.180990,0,-2.626140
audioseal,5,chinese:SSB0011,1,7,36885,tct,1.180990,0,-1.260776
audioseal,5,chinese:SSB0011,1,7,43525,mean,1.193734,0,-3.967554
audioseal,5,chinese:SSB0011,1,7,43525,tct,1.193734,0,-2.233659
audioseal,5,chinese:SSB0011,1,7,45649,mean,1.206045,0,-3.026160
audioseal,5,chinese:SSB0011,1,7,45649,tct,1.206045,0,-1.812383
audioseal,5,chinese:SSB0011,2,8,38936,mean,0.903508,0,-4.411146
audioseal,5,chinese:SSB0011,2,8,38936,tct,0.903508,0,-0.885498
audioseal,5,chinese:SSB0011,2,8,16530,mean,0.939336,0,-6.459237
audioseal,5,chinese:SSB0011,2,8,16530,tct,0.939336,0,-2.688413
audioseal,5,chinese:SSB0011,2,8,37000,mean,1.128152,0,-4.653171
audioseal,5,chinese:SSB0011,2,8,37000,tct,1.128152,0,-0.834235
audioseal,5,chinese:SSB0011,2,8,55432,mean,1.150447,0,-2.938260
audioseal,5,chinese:SSB0011,2,8,55432,tct,1.150447,0,-0.349666
audioseal,5,chinese:SSB0011,2,8,5665,mean,1.154701,0,-5.039483
audioseal,5,chinese:SSB0011,2,8,5665,tct,1.154701,0,-2.696349
audioseal,5,chinese:SSB0011,2,8,39321,mean,1.169795,0,-6.999794
audioseal,5,chinese:SSB0011,2,8,39321,tct,1.169795,0,-3.316685
audioseal,5,chinese:SSB0011,2,8,6434,mean,1.193956,0,-2.762381
audioseal,5,chinese:SSB0011,2,8,6434,tct,1.193956,1,0.234148
audioseal,5,chinese:SSB0011,2,8,6962,mean,1.196843,0,-5.096774
audioseal,5,chinese:SSB0011,2,8,6962,tct,1.196843,0,-1.787086
audioseal,5,chinese:SSB0011,2,8,39225,mean,1.213954,0,-5.367583
audioseal,5,chinese:SSB0011,2,8,39225,tct,1.213954,0,-1.636722
audioseal,5,chinese:SSB0011,2,8,6328,mean,1.236033,0,-3.215806
audioseal,5,chinese:SSB0011,2,8,6328,tct,1.236033,0,-2.870140
audioseal,5,chinese:SSB0012,0,9,62286,mean,0.912871,0,-3.779705
audioseal,5,chinese:SSB0012,0,9,62286,tct,0.912871,0,-1.047146
audioseal,5,chinese:SSB0012,0,9,45709,mean,0.912871,0,-4.099906
audioseal,5,chinese:SSB0012,0,9,45709,tct,0.912871,0,-1.207239
audioseal,5,chinese:SSB0012,0,9,30083,mean,0.935414,0,-3.822501
audioseal,5,chinese:SSB0012,0,9,30083,tct,0.935414,0,-1.892383
audioseal,5,chinese:SSB0012,0,9,45721,mean,1.000000,0,-4.437572
audioseal,5,chinese:SSB0012,0,9,45721,tct,1.000000,0,-1.529977
audioseal,5,chinese:SSB0012,0,9,62342,mean,1.086042,0,-2.523088
audioseal,5,chinese:SSB0012,0,9,62342,tct,1.086042,0,-0.747728
audioseal,5,chinese:SSB0012,0,9,37376,mean,1.118034,0,-5.977180
audioseal,5,chinese:SSB0012,0,9,37376,tct,1.118034,0,-1.679005
audioseal,5,chinese:SSB0012,0,9,53257,mean,1.118034,0,-3.835250
audioseal,5,chinese:SSB0012,0,9,53257,tct,1.118034,0,-1.712291
audioseal,5,chinese:SSB0012,0,9,37505,mean,1.142080,0,-4.511035
audioseal,5,chinese:SSB0012,0,9,37505,tct,1.142080,0,-0.954204
audioseal,5,chinese:SSB0012,0,9,61899,mean,1.143824,0,-2.293007
audioseal,5,chinese:SSB0012,0,9,61899,tct,1.143824,0,-2.207644
audioseal,5,chinese:SSB0012,0,9,29066,mean,1.145644,0,-3.474363
audioseal,5,chinese:SSB0012,0,9,29066,tct,1.145644,0,-1.008883
audioseal,5,chinese:SSB0012,1,10,1862,mean,0.910259,0,-5.965712
audioseal,5,chinese:SSB0012,1,10,1862,tct,0.910259,0,-1.891967
audioseal,5,chinese:SSB0012,1,10,5956,mean,0.912871,0,-6.561729
audioseal,5,chinese:SSB0012,1,10,5956,tct,0.912871,0,-1.701560
audioseal,5,chinese:SSB0012,1,10,27668,mean,1.044466,0,-3.176389
audioseal,5,chinese:SSB0012,1,10,27668,tct,1.044466,0,-0.966432
audioseal,5,chinese:SSB0012,1,10,27700,mean,1.073087,0,-2.445282
audioseal,5,chinese:SSB0012,1,10,27700,tct,1.073087,1,0.674232
audioseal,5,chinese:SSB0012,1,10,27703,mean,1.140175,0,-3.097705
audioseal,5,chinese:SSB0012,1,10,27703,tct,1.140175,0,-1.191678
audioseal,5,chinese:SSB0012,1,10,26909,mean,1.193734,0,-7.974697
audioseal,5,chinese:SSB0012,1,10,26909,tct,1.193734,0,-1.132285
audioseal,5,chinese:SSB0012,1,10,18456,mean,1.195229,0,-6.070550
audioseal,5,chinese:SSB0012,1,10,18456,tct,1.195229,0,-2.728394
audioseal,5,chinese:SSB0012,1,10,31315,mean,1.195229,0,-6.251812
audioseal,5,chinese:SSB0012,1,10,31315,tct,1.195229,0,-2.067553
audioseal,5,chinese:SSB0012,1,10,27956,mean,1.206045,0,-3.368257
audioseal,5,chinese:SSB0012,1,10,27956,tct,1.206045,0,-0.735779
audioseal,5,chinese:SSB0012,1,10,44598,mean,1.206045,0,-5.576008
audioseal,5,chinese:SSB0012,1,10,44598,tct,1.206045,0,-3.614069
audioseal,5,chinese:SSB0012,2,11,19397,mean,1.025978,0,-1.594440
audioseal,5,chinese:SSB0012,2,11,19397,tct,1.025978,1,0.359462
audioseal,5,chinese:SSB0012,2,11,27345,mean,1.071346,0,-2.554735
audioseal,5,chinese:SSB0012,2,11,27345,tct,1.071346,0,-1.803235
audioseal,5,chinese:SSB0012,2,11,19409,mean,1.123903,0,-2.875347
audioseal,5,chinese:SSB0012,2,11,19409,tct,1.123903,0,-1.710964
audioseal,5,chinese:SSB0012,2,11,20295,mean,1.169795,0,-4.416707
audioseal,5,chinese:SSB0012,2,11,20295,tct,1.169795,0,-2.497249
audioseal,5,chinese:SSB0012,2,11,30804,mean,1.169795,0,-2.628106
audioseal,5,chinese:SSB0012,2,11,30804,tct,1.169795,1,0.343401
audioseal,5,chinese:SSB0012,2,11,19173,mean,1.182800,0,-3.778799
audioseal,5,chinese:SSB0012,2,11,19173,tct,1.182800,0,-0.854470
audioseal,5,chinese:SSB0012,2,11,29137,mean,1.183216,0,-2.376307
audioseal,5,chinese:SSB0012,2,11,29137,tct,1.183216,0,-0.487569
audioseal,5,chinese:SSB0012,2,11,51913,mean,1.193416,0,-5.208287
audioseal,5,chinese:SSB0012,2,11,51913,tct,1.193416,0,-2.437644
audioseal,5,chinese:SSB0012,2,11,24087,mean,1.220394,0,-4.493177
audioseal,5,chinese:SSB0012,2,11,24087,tct,1.220394,0,-4.525129
audioseal,5,chinese:SSB0012,2,11,31830,mean,1.220394,0,-4.925131
audioseal,5,chinese:SSB0012,2,11,31830,tct,1.220394,0,-2.093614
audioseal,5,chinese:SSB0016,0,12,19026,mean,0.904534,0,-4.384993
audioseal,5,chinese:SSB0016,0,12,19026,tct,0.904534,0,-2.228787
audioseal,5,chinese:SSB0016,0,12,62138,mean,0.929320,0,-6.763449
audioseal,5,chinese:SSB0016,0,12,62138,tct,0.929320,0,-2.658990
audioseal,5,chinese:SSB0016,0,12,45738,mean,0.948683,0,-7.425150
audioseal,5,chinese:SSB0016,0,12,45738,tct,0.948683,0,-4.123958
audioseal,5,chinese:SSB0016,0,12,6173,mean,1.000000,0,-4.369368
audioseal,5,chinese:SSB0016,0,12,6173,tct,1.000000,0,-1.397408
audioseal,5,chinese:SSB0016,0,12,19029,mean,1.142080,0,-4.988080
audioseal,5,chinese:SSB0016,0,12,19029,tct,1.142080,0,-1.548843
audioseal,5,chinese:SSB0016,0,12,12829,mean,1.163975,0,-5.430475
audioseal,5,chinese:SSB0016,0,12,12829,tct,1.163975,0,-0.501533
audioseal,5,chinese:SSB0016,0,12,24146,mean,1.167748,0,-3.933426
audioseal,5,chinese:SSB0016,0,12,24146,tct,1.167748,0,-1.545302
audioseal,5,chinese:SSB0016,0,12,7749,mean,1.195229,0,-5.198213
audioseal,5,chinese:SSB0016,0,12,7749,tct,1.195229,0,-1.726492
audioseal,5,chinese:SSB0016,0,12,2580,mean,1.197824,0,-2.369846
audioseal,5,chinese:SSB0016,0,12,2580,tct,1.197824,0,-2.529893
audioseal,5,chinese:SSB0016,0,12,7765,mean,1.218248,0,-3.967581
audioseal,5,chinese:SSB0016,0,12,7765,tct,1.218248,0,-1.991162
audioseal,5,chinese:SSB0016,1,13,18449,mean,0.907485,0,-5.091967
audioseal,5,chinese:SSB0016,1,13,18449,tct,0.907485,0,-0.910369
audioseal,5,chinese:SSB0016,1,13,34420,mean,0.911584,0,-8.753171
audioseal,5,chinese:SSB0016,1,13,34420,tct,0.911584,0,-2.309189
audioseal,5,chinese:SSB0016,1,13,50806,mean,0.925820,0,-8.580789
audioseal,5,chinese:SSB0016,1,13,50806,tct,0.925820,0,-4.313975
audioseal,5,chinese:SSB0016,1,13,54900,mean,0.937218,0,-6.790727
audioseal,5,chinese:SSB0016,1,13,54900,tct,0.937218,0,-1.546386
audioseal,5,chinese:SSB0016,1,13,20633,mean,1.148542,0,-5.209172
audioseal,5,chinese:SSB0016,1,13,20633,tct,1.148542,0,-1.298630
audioseal,5,chinese:SSB0016,1,13,18448,mean,1.183216,0,-6.450665
audioseal,5,chinese:SSB0016,1,13,18448,tct,1.183216,0,-0.568956
audioseal,5,chinese:SSB0016,1,13,19989,mean,1.184840,0,-4.824495
audioseal,5,chinese:SSB0016,1,13,19989,tct,1.184840,0,-1.589242
audioseal,5,chinese:SSB0016,1,13,2197,mean,1.193734,0,-6.119954
audioseal,5,chinese:SSB0016,1,13,2197,tct,1.193734,0,-2.927926
audioseal,5,chinese:SSB0016,1,13,41841,mean,1.196736,0,-5.951044
audioseal,5,chinese:SSB0016,1,13,41841,tct,1.196736,0,-0.465163
audioseal,5,chinese:SSB0016,1,13,19093,mean,1.207203,0,-4.479367
audioseal,5,chinese:SSB0016,1,13,19093,tct,1.207203,0,-2.392952
audioseal,5,chinese:SSB0016,2,14,6968,mean,0.908295,0,-8.239115
audioseal,5,chinese:SSB0016,2,14,6968,tct,0.908295,0,-0.991991
audioseal,5,chinese:SSB0016,2,14,37652,mean,0.925820,0,-9.161714
audioseal,5,chinese:SSB0016,2,14,37652,tct,0.925820,0,-0.751968
audioseal,5,chinese:SSB0016,2,14,38384,mean,1.037749,0,-2.356636
audioseal,5,chinese:SSB0016,2,14,38384,tct,1.037749,0,-1.127242
audioseal,5,chinese:SSB0016,2,14,38328,mean,1.140175,0,-4.641574
audioseal,5,chinese:SSB0016,2,14,38328,tct,1.140175,0,-1.011832
audioseal,5,chinese:SSB0016,2,14,37312,mean,1.143544,0,-3.061319
audioseal,5,chinese:SSB0016,2,14,37312,tct,1.143544,0,-1.512433
audioseal,5,chinese:SSB0016,2,14,40336,mean,1.143544,0,-3.665745
audioseal,5,chinese:SSB0016,2,14,40336,tct,1.143544,0,-2.023690
audioseal,5,chinese:SSB0016,2,14,8104,mean,1.163975,0,-4.627604
audioseal,5,chinese:SSB0016,2,14,8104,tct,1.163975,0,-1.726747
audioseal,5,chinese:SSB0016,2,14,40928,mean,1.177651,0,-1.320495
audioseal,5,chinese:SSB0016,2,14,40928,tct,1.177651,0,-1.172508
audioseal,5,chinese:SSB0016,2,14,38298,mean,1.186077,0,-6.717612
audioseal,5,chinese:SSB0016,2,14,38298,tct,1.186077,0,-2.576180
audioseal,5,chinese:SSB0016,2,14,39700,mean,1.193416,0,-8.341388
audioseal,5,chinese:SSB0016,2,14,39700,tct,1.193416,0,-0.503079
audioseal,5,chinese:SSB0018,0,15,62527,mean,1.110555,0,-0.779416
audioseal,5,chinese:SSB0018,0,15,62527,tct,1.110555,0,-0.398095
audioseal,5,chinese:SSB0018,0,15,30075,mean,1.140175,0,-3.502487
audioseal,5,chinese:SSB0018,0,15,30075,tct,1.140175,0,-2.405401
audioseal,5,chinese:SSB0018,0,15,50415,mean,1.141798,0,-6.383501
audioseal,5,chinese:SSB0018,0,15,50415,tct,1.141798,0,-0.933195
audioseal,5,chinese:SSB0018,0,15,53627,mean,1.173450,0,-4.441487
audioseal,5,chinese:SSB0018,0,15,53627,tct,1.173450,0,-1.325550
audioseal,5,chinese:SSB0018,0,15,61439,mean,1.185013,0,-5.342889
audioseal,5,chinese:SSB0018,0,15,61439,tct,1.185013,0,-2.082589
audioseal,5,chinese:SSB0018,0,15,63421,mean,1.185013,0,-3.168180
audioseal,5,chinese:SSB0018,0,15,63421,tct,1.185013,0,-1.849316
audioseal,5,chinese:SSB0018,0,15,28795,mean,1.195229,0,-5.228252
audioseal,5,chinese:SSB0018,0,15,28795,tct,1.195229,0,-1.989118
audioseal,5,chinese:SSB0018,0,15,34222,mean,1.202188,0,-6.986088
audioseal,5,chinese:SSB0018,0,15,34222,tct,1.202188,0,-2.345741
audioseal,5,chinese:SSB0018,0,15,25663,mean,1.217161,0,-2.848598
audioseal,5,chinese:SSB0018,0,15,25663,tct,1.217161,0,-1.215179
audioseal,5,chinese:SSB0018,0,15,50303,mean,1.221717,0,-4.180624
audioseal,5,chinese:SSB0018,0,15,50303,tct,1.221717,0,-1.806444
audioseal,5,chinese:SSB0018,1,16,3523,mean,0.894427,0,-5.677155
audioseal,5,chinese:SSB0018,1,16,3523,tct,0.894427,0,-2.121619
audioseal,5,chinese:SSB0018,1,16,18178,mean,0.895155,0,-4.833532
audioseal,5,chinese:SSB0018,1,16,18178,tct,0.895155,0,-1.715316
audioseal,5,chinese:SSB0018,1,16,19651,mean,0.899010,0,-3.212893
audioseal,5,chinese:SSB0018,1,16,19651,tct,0.899010,0,-1.417329
audioseal,5,chinese:SSB0018,1,16,12993,mean,0.903211,0,-8.946552
audioseal,5,chinese:SSB0018,1,16,12993,tct,0.903211,0,-1.436196
audioseal,5,chinese:SSB0018,1,16,19655,mean,1.110350,0,-4.232064
audioseal,5,chinese:SSB0018,1,16,19655,tct,1.110350,0,-1.754943
audioseal,5,chinese:SSB0018,1,16,14275,mean,1.134234,0,-8.309580
audioseal,5,chinese:SSB0018,1,16,14275,tct,1.134234,0,-2.028780
audioseal,5,chinese:SSB0018,1,16,19914,mean,1.154701,0,-4.141161
audioseal,5,chinese:SSB0018,1,16,19914,tct,1.154701,0,-1.665720
audioseal,5,chinese:SSB0018,1,16,20367,mean,1.167748,0,-8.890908
audioseal,5,chinese:SSB0018,1,16,20367,tct,1.167748,0,-0.944652
audioseal,5,chinese:SSB0018,1,16,6797,mean,1.213954,0,-11.575050
audioseal,5,chinese:SSB0018,1,16,6797,tct,1.213954,0,-2.160923
audioseal,5,chinese:SSB0018,1,16,22346,mean,1.245533,0,-5.351709
audioseal,5,chinese:SSB0018,1,16,22346,tct,1.245533,0,-1.917304
audioseal,5,chinese:SSB0018,2,17,59816,mean,0.908964,0,-4.338319
audioseal,5,chinese:SSB0018,2,17,59816,tct,0.908964,0,-0.341871
audioseal,5,chinese:SSB0018,2,17,60808,mean,0.910822,0,-6.160188
audioseal,5,chinese:SSB0018,2,17,60808,tct,0.910822,0,-0.892103
audioseal,5,chinese:SSB0018,2,17,60856,mean,0.922531,0,-6.470779
audioseal,5,chinese:SSB0018,2,17,60856,tct,0.922531,0,-0.852608
