model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
wmcodec,3,chinese:SSB0012,1,10,17312,tct,1.264911,0,-14.969954
wmcodec,3,chinese:SSB0012,2,11,22120,mean,0.930261,0,-43.415344
wmcodec,3,chinese:SSB0012,2,11,22120,tct,0.930261,0,-32.254125
wmcodec,3,chinese:SSB0012,2,11,25485,mean,1.195229,0,-27.102590
wmcodec,3,chinese:SSB0012,2,11,25485,tct,1.195229,0,-30.840934
wmcodec,3,chinese:SSB0012,2,11,21005,mean,1.208941,0,-43.405792
wmcodec,3,chinese:SSB0012,2,11,21005,tct,1.208941,0,-41.474408
wmcodec,3,chinese:SSB0012,2,11,21257,mean,1.224745,0,-66.231877
wmcodec,3,chinese:SSB0012,2,11,21257,tct,1.224745,0,-56.949707
wmcodec,3,chinese:SSB0012,2,11,54925,mean,1.240347,0,-29.319998
wmcodec,3,chinese:SSB0012,2,11,54925,tct,1.240347,0,-33.740058
wmcodec,3,chinese:SSB0012,2,11,62606,mean,1.278521,0,-37.006129
wmcodec,3,chinese:SSB0012,2,11,62606,tct,1.278521,0,-36.537822
wmcodec,3,chinese:SSB0012,2,11,13416,mean,1.279204,0,-65.623550
wmcodec,3,chinese:SSB0012,2,11,13416,tct,1.279204,0,-46.606033
wmcodec,3,chinese:SSB0012,2,11,18319,mean,1.308258,0,-52.908715
wmcodec,3,chinese:SSB0012,2,11,18319,tct,1.308258,0,-46.114647
wmcodec,3,chinese:SSB0012,2,11,29327,mean,1.308258,0,-44.659260
wmcodec,3,chinese:SSB0012,2,11,29327,tct,1.308258,0,-35.408816
wmcodec,3,chinese:SSB0012,2,11,25229,mean,1.308258,0,-23.299095
wmcodec,3,chinese:SSB0012,2,11,25229,tct,1.308258,0,-27.243040
wmcodec,3,chinese:SSB0016,0,12,46438,mean,0.912871,0,-46.371186
wmcodec,3,chinese:SSB0016,0,12,46438,tct,0.912871,0,-26.322584
wmcodec,3,chinese:SSB0016,0,12,45182,mean,1.145644,0,-17.937657
wmcodec,3,chinese:SSB0016,0,12,45182,tct,1.145644,0,-26.727642
wmcodec,3,chinese:SSB0016,0,12,40558,mean,1.154701,0,-38.638732
wmcodec,3,chinese:SSB0016,0,12,40558,tct,1.154701,0,-45.277055
wmcodec,3,chinese:SSB0016,0,12,39278,mean,1.224745,0,-49.567581
wmcodec,3,chinese:SSB0016,0,12,39278,tct,1.224745,0,-48.570545
wmcodec,3,chinese:SSB0016,0,12,39034,mean,1.224745,0,-44.196557
wmcodec,3,chinese:SSB0016,0,12,39034,tct,1.224745,0,-43.678090
wmcodec,3,chinese:SSB0016,0,12,39549,mean,1.224745,0,-41.609110
wmcodec,3,chinese:SSB0016,0,12,39549,tct,1.224745,0,-31.684937
wmcodec,3,chinese:SSB0016,0,12,48255,mean,1.322876,0,-25.973859
wmcodec,3,chinese:SSB0016,0,12,48255,tct,1.322876,0,-19.789244
wmcodec,3,chinese:SSB0016,0,12,46710,mean,1.322876,0,-32.639536
wmcodec,3,chinese:SSB0016,0,12,46710,tct,1.322876,0,-28.380218
wmcodec,3,chinese:SSB0016,0,12,13694,mean,1.322876,0,-37.008702
wmcodec,3,chinese:SSB0016,0,12,13694,tct,1.322876,0,-26.494948
wmcodec,3,chinese:SSB0016,0,12,38250,mean,1.322876,0,-43.759604
wmcodec,3,chinese:SSB0016,0,12,38250,tct,1.322876,0,-33.651508
wmcodec,3,chinese:SSB0016,1,13,43922,mean,0.912871,0,-26.965654
wmcodec,3,chinese:SSB0016,1,13,43922,tct,0.912871,0,-21.292906
wmcodec,3,chinese:SSB0016,1,13,43422,mean,1.154701,0,-44.551014
wmcodec,3,chinese:SSB0016,1,13,43422,tct,1.154701,0,-42.254809
wmcodec,3,chinese:SSB0016,1,13,43295,mean,1.154701,0,-34.057691
wmcodec,3,chinese:SSB0016,1,13,43295,tct,1.154701,0,-43.349332
wmcodec,3,chinese:SSB0016,1,13,43343,mean,1.246046,0,-42.192779
wmcodec,3,chinese:SSB0016,1,13,43343,tct,1.246046,0,-24.892709
wmcodec,3,chinese:SSB0016,1,13,43932,mean,1.354006,0,-43.525455
wmcodec,3,chinese:SSB0016,1,13,43932,tct,1.354006,0,-37.625731
wmcodec,3,chinese:SSB0016,1,13,28488,mean,1.357242,0,-54.778827
wmcodec,3,chinese:SSB0016,1,13,28488,tct,1.357242,0,-50.766462
wmcodec,3,chinese:SSB0016,1,13,25450,mean,1.357242,0,-14.396651
wmcodec,3,chinese:SSB0016,1,13,25450,tct,1.357242,0,-13.970380
wmcodec,3,chinese:SSB0016,1,13,43851,mean,1.366902,0,-45.019897
wmcodec,3,chinese:SSB0016,1,13,43851,tct,1.366902,0,-37.458821
wmcodec,3,chinese:SSB0016,1,13,43367,mean,1.374369,0,-22.698805
wmcodec,3,chinese:SSB0016,1,13,43367,tct,1.374369,0,-19.127610
wmcodec,3,chinese:SSB0016,1,13,59733,mean,1.374369,0,-76.298746
wmcodec,3,chinese:SSB0016,1,13,59733,tct,1.374369,0,-51.876558
wmcodec,3,chinese:SSB0016,2,14,39664,mean,0.912871,0,-65.899362
wmcodec,3,chinese:SSB0016,2,14,39664,tct,0.912871,0,-44.285278
wmcodec,3,chinese:SSB0016,2,14,27108,mean,0.935414,0,-43.800235
wmcodec,3,chinese:SSB0016,2,14,27108,tct,0.935414,0,-28.249580
wmcodec,3,chinese:SSB0016,2,14,15505,mean,1.224745,0,-40.238151
wmcodec,3,chinese:SSB0016,2,14,15505,tct,1.224745,0,-36.942228
wmcodec,3,chinese:SSB0016,2,14,39569,mean,1.224745,0,-40.952433
wmcodec,3,chinese:SSB0016,2,14,39569,tct,1.224745,0,-46.469074
wmcodec,3,chinese:SSB0016,2,14,10724,mean,1.224745,0,-30.908459
wmcodec,3,chinese:SSB0016,2,14,10724,tct,1.224745,0,-8.604526
wmcodec,3,chinese:SSB0016,2,14,39124,mean,1.224745,0,-54.522995
wmcodec,3,chinese:SSB0016,2,14,39124,tct,1.224745,0,-37.491839
wmcodec,3,chinese:SSB0016,2,14,28337,mean,1.354006,0,-42.834894
wmcodec,3,chinese:SSB0016,2,14,28337,tct,1.354006,0,-41.170332
wmcodec,3,chinese:SSB0016,2,14,31208,mean,1.354006,0,-20.621458
wmcodec,3,chinese:SSB0016,2,14,31208,tct,1.354006,0,-12.395005
wmcodec,3,chinese:SSB0016,2,14,43248,mean,1.354006,0,-94.671941
wmcodec,3,chinese:SSB0016,2,14,43248,tct,1.354006,0,-88.991502
wmcodec,3,chinese:SSB0016,2,14,59876,mean,1.354006,0,-31.093122
wmcodec,3,chinese:SSB0016,2,14,59876,tct,1.354006,0,-15.654948
