model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,8,ecc1,16,11,2048,chinese:SSB0315,1,94,mean,1,1,1,10,0.9091,4.5934,0.9997,35.14
audioseal,8,ecc1,16,11,2048,chinese:SSB0315,1,94,fwp,1,1,1,10,0.9091,4.5939,0.9996,35.74
audioseal,8,ecc1,16,11,2048,chinese:SSB0315,2,95,mean,1,1,1,9,0.8182,4.5752,0.9997,35.11
audioseal,8,ecc1,16,11,2048,chinese:SSB0315,2,95,fwp,1,1,1,10,0.9091,4.5653,0.9994,33.29
audioseal,8,ecc1,16,11,2048,chinese:SSB0316,0,96,mean,1,1,1,8,0.7273,4.5979,0.9994,35.18
audioseal,8,ecc1,16,11,2048,chinese:SSB0316,0,96,fwp,0,0,0,9,0.8182,4.5994,0.9994,34.93
audioseal,8,ecc1,16,11,2048,chinese:SSB0316,1,97,mean,1,1,1,9,0.8182,4.5775,0.9992,33.35
audioseal,8,ecc1,16,11,2048,chinese:SSB0316,1,97,fwp,1,1,1,8,0.7273,4.6001,0.9995,34.39
audioseal,8,ecc1,16,11,2048,chinese:SSB0316,2,98,mean,1,1,1,8,0.7273,4.5901,0.9993,34.99
audioseal,8,ecc1,16,11,2048,chinese:SSB0316,2,98,fwp,1,1,1,10,0.9091,4.5613,0.9988,32.51
audioseal,8,ecc1,16,11,2048,chinese:SSB0323,0,99,mean,1,1,1,9,0.8182,4.5791,0.9997,35.18
audioseal,8,ecc1,16,11,2048,chinese:SSB0323,0,99,fwp,1,1,1,9,0.8182,4.5877,0.9996,34.64
audioseal,8,ecc1,16,11,2048,chinese:SSB0323,1,100,mean,1,1,1,9,0.8182,4.5560,0.9997,34.42
audioseal,8,ecc1,16,11,2048,chinese:SSB0323,1,100,fwp,1,1,1,8,0.7273,4.5375,0.9996,32.99
audioseal,8,ecc1,16,11,2048,chinese:SSB0323,2,101,mean,1,1,1,9,0.8182,4.5825,0.9998,37.01
audioseal,8,ecc1,16,11,2048,chinese:SSB0323,2,101,fwp,1,1,1,9,0.8182,4.5749,0.9998,35.77
audioseal,8,ecc1,16,11,2048,chinese:SSB0338,0,102,mean,1,1,1,9,0.8182,4.5713,0.9998,32.22
audioseal,8,ecc1,16,11,2048,chinese:SSB0338,0,102,fwp,1,1,1,7,0.6364,4.5661,0.9997,29.96
audioseal,8,ecc1,16,11,2048,chinese:SSB0338,1,103,mean,1,1,1,10,0.9091,4.5707,0.9997,30.02
