model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
voicemark,5,1024,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",24562,1,-0.06228729758004192,-20.3911620896979,-20.32887479211786,1,0,0,0
voicemark,5,4096,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",24562,1,-0.06228729758004192,-7.348517462160089,-7.286230164580047,1,0,0,0
voicemark,5,16384,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",24562,1,-0.06228729758004192,-2.86057756516675,-2.798290267586708,1,0,0,0
voicemark,5,65536,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",24562,1,-0.06228729758004192,-2.86057756516675,-2.798290267586708,1,0,0,0
voicemark,5,256,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",7569,0,-10.296502126380801,-9.755484594032168,0.5410175323486328,2,1,0,0
voicemark,5,1024,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",12135,0,-10.296502126380801,-9.348556961398572,0.9479451649822295,2,1,0,0
voicemark,5,4096,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",6039,0,-10.296502126380801,-4.73375997832045,5.562742148060352,11,1,1,1
voicemark,5,16384,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",7063,0,-10.296502126380801,-4.385811903979629,5.910690222401172,27,1,1,1
voicemark,5,65536,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",7575,0,-10.296502126380801,-1.0385312824510038,9.257970843929797,120,1,1,1
voicemark,5,256,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",4223,0,-19.86007021414116,-16.503603712189943,3.3564665019512177,5,1,1,0
voicemark,5,1024,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",10493,0,-19.86007021414116,-8.788321074098349,11.071749140042812,17,1,1,1
voicemark,5,4096,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",12157,0,-19.86007021414116,-4.928848814684898,14.931221399456263,43,1,1,1
voicemark,5,16384,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",10365,0,-19.86007021414116,-2.994626831728965,16.865443382412195,219,1,1,1
voicemark,5,65536,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",63101,0,-19.86007021414116,-0.7772276219911873,19.082842592149973,905,1,1,1
voicemark,5,256,14,chinese:SSB0016,2,mean,"[6952, 37780, 38394, 40384, 60611]",9363,0,-22.08767481149789,-19.455220580476634,2.6324542310212564,2,1,0,0
voicemark,5,1024,14,chinese:SSB0016,2,mean,"[6952, 37780, 38394, 40384, 60611]",40355,0,-22.08767481149789,-13.94055150881104,8.14712330268685,3,1,0,0
voicemark,5,4096,14,chinese:SSB0016,2,mean,"[6952, 37780, 38394, 40384, 60611]",39827,0,-22.08767481149789,-8.585381821173542,13.50229299032435,17,1,1,1
