model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wmcodec,2,96,chinese:SSB0316,0,mean,first_legitimate_watermarked_coalition_copy,4.3154,0.9864,16.35,0,,
wmcodec,2,96,chinese:SSB0316,0,fwp,first_legitimate_watermarked_coalition_copy,4.3154,0.9864,16.35,0,,
wmcodec,2,97,chinese:SSB0316,1,mean,first_legitimate_watermarked_coalition_copy,4.3472,0.9867,15.97,0,,
wmcodec,2,97,chinese:SSB0316,1,fwp,first_legitimate_watermarked_coalition_copy,4.3472,0.9867,15.97,0,,
wmcodec,2,98,chinese:SSB0316,2,mean,first_legitimate_watermarked_coalition_copy,4.3727,0.9886,16.56,0,,
wmcodec,2,98,chinese:SSB0316,2,fwp,first_legitimate_watermarked_coalition_copy,4.3727,0.9886,16.56,0,,
wmcodec,2,99,chinese:SSB0323,0,mean,first_legitimate_watermarked_coalition_copy,4.4162,0.9916,17.36,0,,
wmcodec,2,99,chinese:SSB0323,0,fwp,first_legitimate_watermarked_coalition_copy,4.4162,0.9916,17.36,0,,
wmcodec,2,100,chinese:SSB0323,1,mean,first_legitimate_watermarked_coalition_copy,4.4450,0.9909,17.43,0,,
wmcodec,2,100,chinese:SSB0323,1,fwp,first_legitimate_watermarked_coalition_copy,4.4450,0.9909,17.43,0,,
wmcodec,2,101,chinese:SSB0323,2,mean,first_legitimate_watermarked_coalition_copy,4.4126,0.9916,16.51,0,,
wmcodec,2,101,chinese:SSB0323,2,fwp,first_legitimate_watermarked_coalition_copy,4.4126,0.9916,16.51,0,,
wmcodec,2,102,chinese:SSB0338,0,mean,first_legitimate_watermarked_coalition_copy,4.3362,0.9898,16.37,0,,
wmcodec,2,102,chinese:SSB0338,0,fwp,first_legitimate_watermarked_coalition_copy,4.3362,0.9898,16.37,0,,
wmcodec,2,103,chinese:SSB0338,1,mean,first_legitimate_watermarked_coalition_copy,4.4393,0.9913,16.24,0,,
wmcodec,2,103,chinese:SSB0338,1,fwp,first_legitimate_watermarked_coalition_copy,4.4393,0.9913,16.24,0,,
wmcodec,2,104,chinese:SSB0338,2,mean,first_legitimate_watermarked_coalition_copy,4.3196,0.9902,15.69,0,,
wmcodec,2,104,chinese:SSB0338,2,fwp,first_legitimate_watermarked_coalition_copy,4.3196,0.9902,15.69,0,,
wmcodec,2,105,chinese:SSB0339,0,mean,first_legitimate_watermarked_coalition_copy,4.2764,0.9856,15.80,0,,
wmcodec,2,105,chinese:SSB0339,0,fwp,first_legitimate_watermarked_coalition_copy,4.2764,0.9856,15.80,0,,
wmcodec,2,106,chinese:SSB0339,1,mean,first_legitimate_watermarked_coalition_copy,4.1977,0.9796,14.38,0,,
wmcodec,2,106,chinese:SSB0339,1,fwp,first_legitimate_watermarked_coalition_copy,4.1977,0.9796,14.38,0,,
wmcodec,2,107,chinese:SSB0339,2,mean,first_legitimate_watermarked_coalition_copy,4.0738,0.9841,15.07,0,,
wmcodec,2,107,chinese:SSB0339,2,fwp,first_legitimate_watermarked_coalition_copy,4.0738,0.9841,15.07,0,,
wmcodec,2,108,chinese:SSB0341,0,mean,first_legitimate_watermarked_coalition_copy,4.2249,0.9905,18.58,0,,
wmcodec,2,108,chinese:SSB0341,0,fwp,first_legitimate_watermarked_coalition_copy,4.2249,0.9905,18.58,0,,
wmcodec,2,109,chinese:SSB0341,1,mean,first_legitimate_watermarked_coalition_copy,4.4239,0.9888,16.80,0,,
wmcodec,2,109,chinese:SSB0341,1,fwp,first_legitimate_watermarked_coalition_copy,4.4239,0.9888,16.80,0,,
