model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wavmark,8,68,chinese:SSB0246,2,mean,first_legitimate_watermarked_coalition_copy,4.5209,0.9992,41.94,1,1.0000,1
wavmark,8,68,chinese:SSB0246,2,fwp,first_legitimate_watermarked_coalition_copy,4.4101,0.9986,39.75,1,1.0000,1
wavmark,8,69,chinese:SSB0261,0,mean,first_legitimate_watermarked_coalition_copy,4.5076,0.9998,41.00,1,1.0000,1
wavmark,8,69,chinese:SSB0261,0,fwp,first_legitimate_watermarked_coalition_copy,4.4407,0.9997,40.15,1,1.0000,1
wavmark,8,70,chinese:SSB0261,1,mean,first_legitimate_watermarked_coalition_copy,4.4167,0.9998,40.87,1,1.0000,1
wavmark,8,70,chinese:SSB0261,1,fwp,first_legitimate_watermarked_coalition_copy,4.3202,0.9996,38.77,1,1.0000,1
wavmark,8,71,chinese:SSB0261,2,mean,first_legitimate_watermarked_coalition_copy,4.4787,0.9998,41.40,1,1.0000,1
wavmark,8,71,chinese:SSB0261,2,fwp,first_legitimate_watermarked_coalition_copy,4.3669,0.9997,39.40,1,1.0000,1
wavmark,8,72,chinese:SSB0267,0,mean,first_legitimate_watermarked_coalition_copy,4.5577,0.9995,41.53,1,1.0000,1
wavmark,8,72,chinese:SSB0267,0,fwp,first_legitimate_watermarked_coalition_copy,4.5126,0.9994,40.26,1,1.0000,1
wavmark,8,73,chinese:SSB0267,1,mean,first_legitimate_watermarked_coalition_copy,4.4753,0.9995,41.35,1,1.0000,1
wavmark,8,73,chinese:SSB0267,1,fwp,first_legitimate_watermarked_coalition_copy,4.4337,0.9993,39.73,1,1.0000,1
wavmark,8,74,chinese:SSB0267,2,mean,first_legitimate_watermarked_coalition_copy,4.4953,0.9995,41.63,1,1.0000,1
wavmark,8,74,chinese:SSB0267,2,fwp,first_legitimate_watermarked_coalition_copy,4.4318,0.9993,40.02,1,1.0000,1
wavmark,8,75,chinese:SSB0273,0,mean,first_legitimate_watermarked_coalition_copy,4.4322,0.9994,42.94,1,1.0000,1
wavmark,8,75,chinese:SSB0273,0,fwp,first_legitimate_watermarked_coalition_copy,4.4448,0.9995,44.00,1,1.0000,1
wavmark,8,76,chinese:SSB0273,1,mean,first_legitimate_watermarked_coalition_copy,4.5054,0.9995,44.24,1,1.0000,1
wavmark,8,76,chinese:SSB0273,1,fwp,first_legitimate_watermarked_coalition_copy,4.4819,0.9996,44.39,1,1.0000,1
wavmark,8,77,chinese:SSB0273,2,mean,first_legitimate_watermarked_coalition_copy,4.4585,0.9993,43.01,1,1.0000,1
wavmark,8,77,chinese:SSB0273,2,fwp,first_legitimate_watermarked_coalition_copy,4.3651,0.9991,41.18,1,1.0000,1
wavmark,8,78,chinese:SSB0287,0,mean,first_legitimate_watermarked_coalition_copy,4.4988,0.9998,42.89,1,1.0000,1
wavmark,8,78,chinese:SSB0287,0,fwp,first_legitimate_watermarked_coalition_copy,4.5319,0.9998,44.08,1,1.0000,1
wavmark,8,79,chinese:SSB0287,1,mean,first_legitimate_watermarked_coalition_copy,4.5611,0.9998,44.39,1,1.0000,1
wavmark,8,79,chinese:SSB0287,1,fwp,first_legitimate_watermarked_coalition_copy,4.5084,0.9996,42.11,1,1.0000,1
wavmark,8,80,chinese:SSB0287,2,mean,first_legitimate_watermarked_coalition_copy,4.5533,0.9998,44.52,1,1.0000,1
wavmark,8,80,chinese:SSB0287,2,fwp,first_legitimate_watermarked_coalition_copy,4.4767,0.9997,41.87,1,1.0000,1
wavmark,8,81,chinese:SSB0288,0,mean,first_legitimate_watermarked_coalition_copy,4.4174,0.9956,41.80,1,1.0000,1
wavmark,8,81,chinese:SSB0288,0,fwp,first_legitimate_watermarked_coalition_copy,4.3584,0.9935,40.35,1,1.0000,1
wavmark,8,82,chinese:SSB0288,1,mean,first_legitimate_watermarked_coalition_copy,4.4662,0.9943,41.09,1,1.0000,1
wavmark,8,82,chinese:SSB0288,1,fwp,first_legitimate_watermarked_coalition_copy,4.4202,0.9930,41.21,1,1.0000,1
wavmark,8,83,chinese:SSB0288,2,mean,first_legitimate_watermarked_coalition_copy,4.5035,0.9936,42.04,1,1.0000,1
wavmark,8,83,chinese:SSB0288,2,fwp,first_legitimate_watermarked_coalition_copy,4.4461,0.9907,41.04,1,1.0000,1
wavmark,8,84,chinese:SSB0299,0,mean,first_legitimate_watermarked_coalition_copy,4.5042,0.9999,40.58,1,1.0000,1
wavmark,8,84,chinese:SSB0299,0,fwp,first_legitimate_watermarked_coalition_copy,4.4835,0.9998,38.95,1,1.0000,1
wavmark,8,85,chinese:SSB0299,1,mean,first_legitimate_watermarked_coalition_copy,4.5130,0.9999,41.61,1,1.0000,1
wavmark,8,85,chinese:SSB0299,1,fwp,first_legitimate_watermarked_coalition_copy,4.3849,0.9998,39.43,1,1.0000,1
wavmark,8,86,chinese:SSB0299,2,mean,first_legitimate_watermarked_coalition_copy,4.4517,0.9999,40.08,1,1.0000,1
wavmark,8,86,chinese:SSB0299,2,fwp,first_legitimate_watermarked_coalition_copy,4.5210,0.9999,41.44,1,1.0000,1
wavmark,8,87,chinese:SSB0307,0,mean,first_legitimate_watermarked_coalition_copy,4.3731,0.9959,36.37,1,1.0000,1
wavmark,8,87,chinese:SSB0307,0,fwp,first_legitimate_watermarked_coalition_copy,4.2567,0.9942,34.51,1,1.0000,1
wavmark,8,88,chinese:SSB0307,1,mean,first_legitimate_watermarked_coalition_copy,4.3536,0.9961,36.03,1,1.0000,1
wavmark,8,88,chinese:SSB0307,1,fwp,first_legitimate_watermarked_coalition_copy,4.3743,0.9969,37.28,1,1.0000,1
wavmark,8,89,chinese:SSB0307,2,mean,first_legitimate_watermarked_coalition_copy,4.2877,0.9950,35.65,1,1.0000,1
wavmark,8,89,chinese:SSB0307,2,fwp,first_legitimate_watermarked_coalition_copy,4.4333,0.9962,37.36,1,1.0000,1
wavmark,8,90,chinese:SSB0309,0,mean,first_legitimate_watermarked_coalition_copy,4.5510,0.9968,43.41,1,1.0000,1
wavmark,8,90,chinese:SSB0309,0,fwp,first_legitimate_watermarked_coalition_copy,4.4605,0.9930,41.04,1,1.0000,1
wavmark,8,91,chinese:SSB0309,1,mean,first_legitimate_watermarked_coalition_copy,4.5749,0.9981,43.37,1,1.0000,1
wavmark,8,91,chinese:SSB0309,1,fwp,first_legitimate_watermarked_coalition_copy,4.5196,0.9963,41.30,1,1.0000,1
wavmark,8,92,chinese:SSB0309,2,mean,first_legitimate_watermarked_coalition_copy,4.4747,0.9965,42.85,1,1.0000,1
wavmark,8,92,chinese:SSB0309,2,fwp,first_legitimate_watermarked_coalition_copy,4.3867,0.9940,40.51,1,1.0000,1
wavmark,8,93,chinese:SSB0315,0,mean,first_legitimate_watermarked_coalition_copy,4.5255,0.9998,42.56,1,1.0000,1
wavmark,8,93,chinese:SSB0315,0,fwp,first_legitimate_watermarked_coalition_copy,4.5048,0.9998,42.33,1,1.0000,1
wavmark,8,94,chinese:SSB0315,1,mean,first_legitimate_watermarked_coalition_copy,4.4078,0.9997,42.14,1,1.0000,1
wavmark,8,94,chinese:SSB0315,1,fwp,first_legitimate_watermarked_coalition_copy,4.3054,0.9995,39.83,1,1.0000,1
wavmark,8,95,chinese:SSB0315,2,mean,first_legitimate_watermarked_coalition_copy,4.4551,0.9997,42.01,1,1.0000,1
wavmark,8,95,chinese:SSB0315,2,fwp,first_legitimate_watermarked_coalition_copy,4.5095,0.9998,43.34,1,1.0000,1
