model,k,trial_id,speaker,clip_index,source_path,valid_copy_count,payloads_tested,mixing,escaped,closest_member_bits,closest_member_bit_accuracy,pesq,stoi,si_sdr
wavmark,2,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,2,2,uniform,1,14,0.8750,4.5645,0.9999,45.32
wavmark,2,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,2,2,uniform,1,13,0.8125,4.5782,0.9999,43.78
wavmark,2,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,2,2,uniform,1,15,0.9375,4.4201,0.9998,45.43
wavmark,2,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,2,2,uniform,1,13,0.8125,4.5311,0.9998,44.24
wavmark,2,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,2,2,uniform,1,14,0.8750,4.5597,0.9999,46.67
wavmark,2,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,2,2,uniform,1,14,0.8750,4.5962,0.9995,44.41
wavmark,2,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,2,2,uniform,1,11,0.6875,4.5121,0.9992,39.67
wavmark,2,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,2,2,uniform,1,11,0.6875,4.5618,0.9997,41.19
wavmark,2,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,2,2,uniform,1,14,0.8750,4.5228,0.9927,37.67
wavmark,2,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,2,2,uniform,1,15,0.9375,4.5671,0.9944,42.06
wavmark,2,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,2,2,uniform,1,12,0.7500,4.5505,0.9914,37.23
wavmark,2,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,2,2,uniform,1,13,0.8125,4.5538,0.9998,42.05
wavmark,2,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,2,2,uniform,1,14,0.8750,4.5294,0.9992,40.71
wavmark,2,62,chinese:SSB0200,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,2,2,uniform,1,13,0.8125,4.5465,0.9978,41.36
wavmark,2,63,chinese:SSB0241,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,2,2,uniform,1,14,0.8750,4.5364,0.9999,44.77
wavmark,2,64,chinese:SSB0241,2,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,2,2,uniform,1,15,0.9375,4.5783,1.0000,45.63
wavmark,2,65,chinese:SSB0241,3,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,2,uniform,1,14,0.8750,4.5128,0.9999,45.44
wavmark,2,66,chinese:SSB0246,1,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,2,2,uniform,1,14,0.8750,4.5680,0.9996,44.86
wavmark,2,67,chinese:SSB0246,2,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,2,2,uniform,1,11,0.6875,4.5791,0.9992,43.25
wavmark,2,68,chinese:SSB0246,3,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,2,2,uniform,1,14,0.8750,4.5886,0.9994,42.89
wavmark,2,69,chinese:SSB0261,1,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,2,2,uniform,1,13,0.8125,4.4957,0.9998,42.72
wavmark,2,70,chinese:SSB0261,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,2,2,uniform,1,12,0.7500,4.5513,0.9999,44.63
wavmark,2,71,chinese:SSB0261,3,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,2,2,uniform,1,14,0.8750,4.5461,0.9998,42.98
wavmark,2,72,chinese:SSB0267,1,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,2,2,uniform,1,13,0.8125,4.5759,0.9997,42.61
wavmark,2,73,chinese:SSB0267,2,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,2,2,uniform,1,12,0.7500,4.5856,0.9996,41.81
wavmark,2,74,chinese:SSB0267,3,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,2,2,uniform,0,16,1.0000,4.5873,0.9998,44.83
wavmark,2,75,chinese:SSB0273,1,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,2,2,uniform,1,14,0.8750,4.4660,0.9997,45.91
wavmark,2,76,chinese:SSB0273,2,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,2,2,uniform,1,12,0.7500,4.5332,0.9997,45.90
wavmark,2,77,chinese:SSB0273,3,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,2,2,uniform,1,13,0.8125,4.5386,0.9997,45.91
wavmark,2,78,chinese:SSB0287,1,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,2,2,uniform,1,15,0.9375,4.5836,0.9999,48.89
