model,k,trial_id,speaker,clip_index,source_path,coalition_payloads,reference_payload,published_pesq,published_stoi,published_si_sdr,recomputed_si_sdr,snr,si_sdr_abs_error,visqol,si_sdr_for_table
wavmark,3,198,english:1363,1,dataset/collusion_300/english/1363/english_1363_01.wav,"[29487, 41677, 11754]",29487,4.3837,0.9883,41.71,41.714282,46.859509,0.004282,4.9198103,41.71
wavmark,3,199,english:1363,2,dataset/collusion_300/english/1363/english_1363_02.wav,"[25631, 41463, 30515]",25631,4.466,0.9928,42.73,42.730946,47.422165,0.000946,4.90148304,42.73
wavmark,3,200,english:1363,3,dataset/collusion_300/english/1363/english_1363_03.wav,"[61442, 27717, 45506]",61442,4.4842,0.9935,43.61,43.611061,48.503127,0.001061,4.94285993,43.61
wavmark,3,201,english:1447,1,dataset/collusion_300/english/1447/english_1447_01.wav,"[35649, 31027, 36687]",35649,4.6025,0.9973,41.19,41.191432,41.192257,0.001432,4.87972293,41.19
wavmark,3,202,english:1447,2,dataset/collusion_300/english/1447/english_1447_02.wav,"[31912, 55240, 23074]",31912,4.6085,0.9971,41.03,41.033294,41.037237,0.003294,4.73698787,41.03
wavmark,3,203,english:1447,3,dataset/collusion_300/english/1447/english_1447_03.wav,"[35891, 35970, 58150]",35891,4.6006,0.9982,40.38,40.378326,40.382315,0.001674,4.83465739,40.38
wavmark,3,204,english:1455,1,dataset/collusion_300/english/1455/english_1455_01.wav,"[38599, 11774, 4731]",38599,4.6098,0.9998,41.89,41.889919,41.890118,8.1e-05,4.98285673,41.89
wavmark,3,205,english:1455,2,dataset/collusion_300/english/1455/english_1455_02.wav,"[22037, 38932, 59875]",22037,4.6078,0.9991,41.81,41.808841,41.809058,0.001159,4.89132424,41.81
wavmark,3,206,english:1455,3,dataset/collusion_300/english/1455/english_1455_03.wav,"[62771, 42590, 1977]",62771,4.6015,0.9999,43.33,43.330616,43.329763,0.000616,4.91586362,43.33
wavmark,3,207,english:150,1,dataset/collusion_300/english/150/english_150_01.wav,"[5510, 58261, 36724]",5510,4.6298,0.9993,40.63,40.631158,42.54376,0.001158,4.98028043,40.63
wavmark,3,208,english:150,2,dataset/collusion_300/english/150/english_150_02.wav,"[53194, 24680, 26197]",53194,4.6093,0.996,39.0,38.997773,41.27828,0.002227,4.97102541,39.0
wavmark,3,209,english:150,3,dataset/collusion_300/english/150/english_150_03.wav,"[7557, 24271, 10116]",7557,4.6289,0.997,44.19,44.185127,46.042519,0.004873,4.99460957,44.19
wavmark,3,210,english:1502,1,dataset/collusion_300/english/1502/english_1502_01.wav,"[42247, 12810, 693]",42247,4.5877,0.9984,43.38,43.38254,43.474986,0.00254,4.90796162,43.38
wavmark,3,211,english:1502,2,dataset/collusion_300/english/1502/english_1502_02.wav,"[52927, 58907, 2447]",52927,4.5968,0.9968,45.38,45.383868,45.540867,0.003868,4.90040835,45.38
wavmark,3,212,english:1502,3,dataset/collusion_300/english/1502/english_1502_03.wav,"[56217, 27028, 51044]",56217,4.5716,0.9984,43.94,43.94303,44.04921,0.00303,4.94094928,43.94
wavmark,3,213,english:1553,1,dataset/collusion_300/english/1553/english_1553_01.wav,"[6856, 43931, 10732]",6856,4.587,0.9999,43.0,42.9974,42.997624,0.0026,4.85764386,43.0
wavmark,3,214,english:1553,2,dataset/collusion_300/english/1553/english_1553_02.wav,"[14916, 57746, 6004]",14916,4.5664,0.9999,42.28,42.279245,42.279513,0.000755,4.95922391,42.28
wavmark,3,215,english:1553,3,dataset/collusion_300/english/1553/english_1553_03.wav,"[61739, 18109, 8625]",61739,4.5943,0.9999,42.6,42.596071,42.596235,0.003929,4.91677474,42.6
wavmark,3,216,english:1578,1,dataset/collusion_300/english/1578/english_1578_01.wav,"[52180, 9085, 57619]",52180,4.574,0.999,43.41,43.413158,43.413122,0.003158,4.95775037,43.41
wavmark,3,217,english:1578,2,dataset/collusion_300/english/1578/english_1578_02.wav,"[16975, 18026, 3020]",16975,4.6044,0.9998,46.09,46.094263,46.094335,0.004263,4.94935963,46.09
wavmark,3,218,english:1578,3,dataset/collusion_300/english/1578/english_1578_03.wav,"[50877, 47992, 41262]",50877,4.5966,0.9998,43.88,43.883273,43.883385,0.003273,4.95232271,43.88
wavmark,3,219,english:1594,1,dataset/collusion_300/english/1594/english_1594_01.wav,"[49058, 58002, 46924]",49058,4.5793,0.9995,40.41,40.41166,40.41498,0.00166,4.7953699,40.41
wavmark,3,220,english:1594,2,dataset/collusion_300/english/1594/english_1594_02.wav,"[24145, 13500, 43893]",24145,4.5798,0.9997,38.74,38.743272,38.746447,0.003272,4.9288626,38.74
wavmark,3,221,english:1594,3,dataset/collusion_300/english/1594/english_1594_03.wav,"[31686, 2902, 51286]",31686,4.5832,0.999,39.99,39.989369,39.991998,0.000631,4.99327732,39.99
wavmark,3,222,english:1624,1,dataset/collusion_300/english/1624/english_1624_01.wav,"[33381, 59262, 41331]",33381,4.5275,0.9999,43.97,43.97139,43.971465,0.00139,4.95440104,43.97
wavmark,3,223,english:1624,2,dataset/collusion_300/english/1624/english_1624_02.wav,"[46358, 51379, 28780]",46358,4.5457,1.0,42.7,42.703861,42.704059,0.003861,4.89488881,42.7
wavmark,3,224,english:1624,3,dataset/collusion_300/english/1624/english_1624_03.wav,"[17368, 8034, 17306]",17368,4.4997,1.0,45.92,45.920827,45.920942,0.000827,4.63174695,45.92
wavmark,3,225,english:163,1,dataset/collusion_300/english/163/english_163_01.wav,"[49630, 18211, 42046]",49630,4.593,0.9978,44.26,44.262981,44.26301,0.002981,4.95036016,44.26
wavmark,3,226,english:163,2,dataset/collusion_300/english/163/english_163_02.wav,"[64312, 17241, 21239]",64312,4.5282,0.9774,43.84,43.835412,43.835406,0.004588,4.91601102,43.84
wavmark,3,227,english:163,3,dataset/collusion_300/english/163/english_163_03.wav,"[35905, 29275, 16073]",35905,4.5556,0.9895,44.44,44.439298,44.437646,0.000702,4.8391541,44.44
wavmark,3,228,english:1723,1,dataset/collusion_300/english/1723/english_1723_01.wav,"[49532, 30209, 7454]",49532,4.6156,0.9989,41.65,41.648024,41.648275,0.001976,4.96618863,41.65
wavmark,3,229,english:1723,2,dataset/collusion_300/english/1723/english_1723_02.wav,"[41517, 9988, 15214]",41517,4.6182,0.9998,42.16,42.1636,42.16386,0.0036,4.89158736,42.16
wavmark,3,230,english:1723,3,dataset/collusion_300/english/1723/english_1723_03.wav,"[5983, 47345, 44679]",5983,4.6074,0.9995,39.96,39.957759,39.958204,0.002241,4.98334299,39.96
wavmark,3,231,english:1737,1,dataset/collusion_300/english/1737/english_1737_01.wav,"[32343, 12384, 2171]",32343,4.5958,0.9997,40.86,40.86341,40.863443,0.00341,4.96093749,40.86
wavmark,3,232,english:1737,2,dataset/collusion_300/english/1737/english_1737_02.wav,"[55046, 48924, 54240]",55046,4.6184,0.9984,44.0,43.998526,43.998681,0.001474,4.98018431,44.0
wavmark,3,233,english:1737,3,dataset/collusion_300/english/1737/english_1737_03.wav,"[38253, 15690, 65264]",38253,4.6078,0.9994,41.68,41.675772,41.675961,0.004228,4.99750237,41.68
wavmark,3,234,english:1743,1,dataset/collusion_300/english/1743/english_1743_01.wav,"[55590, 26605, 50007]",55590,4.5765,0.9999,44.81,44.807614,44.807642,0.002386,4.7563269,44.81
wavmark,3,235,english:1743,2,dataset/collusion_300/english/1743/english_1743_02.wav,"[42916, 38402, 42410]",42916,4.592,0.9999,45.49,45.491706,45.491318,0.001706,4.87950154,45.49
wavmark,3,236,english:1743,3,dataset/collusion_300/english/1743/english_1743_03.wav,"[44767, 59470, 19025]",44767,4.5305,0.9994,43.83,43.826041,43.822778,0.003959,4.77516309,43.83
wavmark,3,237,english:1841,1,dataset/collusion_300/english/1841/english_1841_01.wav,"[53888, 21344, 33648]",53888,4.6039,1.0,42.49,42.486148,42.486228,0.003852,4.99415636,42.49
wavmark,3,238,english:1841,2,dataset/collusion_300/english/1841/english_1841_02.wav,"[27393, 46637, 29066]",27393,4.608,0.9999,43.31,43.306796,43.306997,0.003204,4.8080248,43.31
wavmark,3,239,english:1841,3,dataset/collusion_300/english/1841/english_1841_03.wav,"[65318, 28095, 33368]",65318,4.6029,0.9999,42.72,42.723044,42.723154,0.003044,4.91373583,42.72
wavmark,3,240,english:1867,1,dataset/collusion_300/english/1867/english_1867_01.wav,"[31586, 2907, 11926]",31586,4.6007,1.0,41.11,41.110915,41.111121,0.000915,4.96585826,41.11
wavmark,3,241,english:1867,2,dataset/collusion_300/english/1867/english_1867_02.wav,"[34505, 39104, 4520]",34505,4.6202,0.9999,41.13,41.129208,41.129531,0.000792,4.95774096,41.13
wavmark,3,242,english:1867,3,dataset/collusion_300/english/1867/english_1867_03.wav,"[63209, 14834, 30144]",63209,4.6053,0.9998,40.82,40.820479,40.820595,0.000479,4.99387958,40.82
wavmark,3,243,english:1898,1,dataset/collusion_300/english/1898/english_1898_01.wav,"[35060, 10792, 56051]",35060,4.6029,0.9978,40.93,40.926113,40.926726,0.003887,4.89342428,40.93
wavmark,3,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[13620, 60149, 18318]",13620,4.5988,0.9988,41.28,41.278919,41.278275,0.001081,4.98770863,41.28
wavmark,3,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[5896, 42807, 59975]",5896,4.5905,0.9996,38.85,38.853588,38.853065,0.003588,4.86378777,38.85
wavmark,3,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[64012, 31131, 8515]",64012,4.5985,0.9974,42.98,42.978048,42.978275,0.001952,4.91727323,42.98
wavmark,3,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[51070, 40098, 44732]",51070,4.6263,0.9999,43.29,43.289192,43.288832,0.000808,4.98317706,43.29
wavmark,3,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[58164, 2331, 17252]",58164,4.6057,0.9991,45.1,45.095324,45.094898,0.004676,4.88615451,45.1
wavmark,3,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[11909, 64181, 53947]",11909,4.5542,0.9999,43.33,43.332526,43.33242,0.002526,4.93787927,43.33
wavmark,3,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[9537, 65377, 62399]",9537,4.4932,0.9998,42.1,42.098612,42.096704,0.001388,4.8071653,42.1
wavmark,3,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[2255, 55935, 56424]",2255,4.6016,0.9999,42.69,42.694273,42.69396,0.004273,4.96079479,42.69
wavmark,3,252,english:196,1,dataset/collusion_300/english/196/english_196_01.wav,"[14975, 40140, 40889]",14975,4.5938,0.9999,41.78,41.78338,41.783657,0.00338,4.9690978,41.78
wavmark,3,253,english:196,2,dataset/collusion_300/english/196/english_196_02.wav,"[27914, 10479, 4007]",27914,4.6001,0.9999,41.43,41.427684,41.427883,0.002316,4.98495236,41.43
wavmark,3,254,english:196,3,dataset/collusion_300/english/196/english_196_03.wav,"[35583, 59795, 18006]",35583,4.5679,0.9998,42.4,42.395516,42.395785,0.004484,4.87861472,42.4
wavmark,3,255,english:1963,1,dataset/collusion_300/english/1963/english_1963_01.wav,"[21276, 18501, 50159]",21276,4.5747,1.0,45.43,45.433935,45.434033,0.003935,4.95803933,45.43
wavmark,3,256,english:1963,2,dataset/collusion_300/english/1963/english_1963_02.wav,"[61571, 20345, 44938]",61571,4.5613,1.0,44.71,44.707127,44.707104,0.002873,4.86810617,44.71
wavmark,3,257,english:1963,3,dataset/collusion_300/english/1963/english_1963_03.wav,"[46552, 29377, 54055]",46552,4.5202,1.0,44.8,44.804507,44.804575,0.004507,4.86940135,44.8
wavmark,3,258,english:1970,1,dataset/collusion_300/english/1970/english_1970_01.wav,"[35546, 35979, 46424]",35546,4.6214,0.9983,46.33,46.333693,46.33939,0.003693,4.96072058,46.33
wavmark,3,259,english:1970,2,dataset/collusion_300/english/1970/english_1970_02.wav,"[56380, 12901, 20682]",56380,4.5789,0.9981,44.63,44.630504,44.636274,0.000504,4.8631276,44.63
wavmark,3,260,english:1970,3,dataset/collusion_300/english/1970/english_1970_03.wav,"[55864, 25118, 19057]",55864,4.6027,0.9998,46.53,46.525206,46.529949,0.004794,4.90097358,46.53
wavmark,3,261,english:198,1,dataset/collusion_300/english/198/english_198_01.wav,"[30583, 57857, 44829]",30583,4.5642,0.9994,40.11,40.10727,40.961681,0.00273,4.94731885,40.11
wavmark,3,262,english:198,2,dataset/collusion_300/english/198/english_198_02.wav,"[23393, 15976, 27577]",23393,4.6002,0.9991,41.11,41.111548,42.445721,0.001548,4.95916974,41.11
wavmark,3,263,english:198,3,dataset/collusion_300/english/198/english_198_03.wav,"[32143, 18829, 3829]",32143,4.5792,0.9919,41.48,41.47544,42.575866,0.00456,4.91980922,41.48
wavmark,3,264,english:1992,1,dataset/collusion_300/english/1992/english_1992_01.wav,"[59720, 31135, 24132]",59720,4.597,0.9998,44.25,44.249188,44.249348,0.000812,4.94034567,44.25
wavmark,3,265,english:1992,2,dataset/collusion_300/english/1992/english_1992_02.wav,"[26446, 3763, 50654]",26446,4.6021,0.9999,44.64,44.643289,44.643435,0.003289,4.92581534,44.64
wavmark,3,266,english:1992,3,dataset/collusion_300/english/1992/english_1992_03.wav,"[43599, 39662, 63961]",43599,4.6052,0.9998,46.68,46.676154,46.676184,0.003846,4.96364376,46.68
wavmark,3,267,english:200,1,dataset/collusion_300/english/200/english_200_01.wav,"[15441, 53359, 7367]",15441,4.5826,0.9997,43.73,43.734965,43.735146,0.004965,4.93859086,43.73
wavmark,3,268,english:200,2,dataset/collusion_300/english/200/english_200_02.wav,"[61761, 4752, 12943]",61761,4.5581,0.9996,40.45,40.446355,40.446437,0.003645,4.82760641,40.45
wavmark,3,269,english:200,3,dataset/collusion_300/english/200/english_200_03.wav,"[38330, 22058, 20028]",38330,4.5734,0.9992,42.37,42.37158,42.371842,0.00158,4.92224516,42.37
wavmark,3,270,english:2002,1,dataset/collusion_300/english/2002/english_2002_01.wav,"[19802, 19846, 58840]",19802,4.5975,0.9998,48.23,48.228475,48.228542,0.001525,4.83480578,48.23
wavmark,3,271,english:2002,2,dataset/collusion_300/english/2002/english_2002_02.wav,"[60359, 51506, 57996]",60359,4.5666,0.9998,45.92,45.915575,45.915315,0.004425,4.96896284,45.92
wavmark,3,272,english:2002,3,dataset/collusion_300/english/2002/english_2002_03.wav,"[62769, 4134, 12469]",62769,4.5451,0.9994,44.58,44.584305,44.583316,0.004305,4.85570809,44.58
wavmark,3,273,english:2007,1,dataset/collusion_300/english/2007/english_2007_01.wav,"[30459, 41584, 24936]",30459,4.4851,0.9997,43.35,43.346979,43.345503,0.003021,4.62722941,43.35
wavmark,3,274,english:2007,2,dataset/collusion_300/english/2007/english_2007_02.wav,"[12377, 24443, 36271]",12377,4.4664,0.9998,42.29,42.285029,42.282707,0.004971,4.87715878,42.29
wavmark,3,275,english:2007,3,dataset/collusion_300/english/2007/english_2007_03.wav,"[10578, 12640, 5880]",10578,4.5791,0.9999,44.27,44.26897,44.269152,0.00103,4.69462443,44.27
wavmark,3,276,english:201,1,dataset/collusion_300/english/201/english_201_01.wav,"[1181, 55460, 38280]",1181,4.6054,1.0,43.66,43.656913,43.656809,0.003087,4.9888548,43.66
wavmark,3,277,english:201,2,dataset/collusion_300/english/201/english_201_02.wav,"[5490, 14827, 30042]",5490,4.5955,0.9999,45.38,45.38483,45.384703,0.00483,4.95530626,45.38
wavmark,3,278,english:201,3,dataset/collusion_300/english/201/english_201_03.wav,"[61887, 46439, 14263]",61887,4.6033,0.9999,44.7,44.695829,44.69594,0.004171,4.99154688,44.7
wavmark,3,279,english:2092,1,dataset/collusion_300/english/2092/english_2092_01.wav,"[16200, 1132, 48573]",16200,4.5917,0.982,44.15,44.15245,44.152378,0.00245,4.88063182,44.15
wavmark,3,280,english:2092,2,dataset/collusion_300/english/2092/english_2092_02.wav,"[22392, 19498, 46813]",22392,4.6065,0.9985,44.56,44.563447,44.562867,0.003447,4.89327306,44.56
wavmark,3,281,english:2092,3,dataset/collusion_300/english/2092/english_2092_03.wav,"[47448, 18258, 58275]",47448,4.5794,0.9906,42.88,42.880373,42.880551,0.000373,4.85476736,42.88
wavmark,3,282,english:211,1,dataset/collusion_300/english/211/english_211_01.wav,"[32035, 36252, 14109]",32035,4.5973,0.9995,41.05,41.051647,42.262073,0.001647,4.98829178,41.05
wavmark,3,283,english:211,2,dataset/collusion_300/english/211/english_211_02.wav,"[65462, 25614, 52239]",65462,4.5908,0.9992,40.88,40.875007,41.861897,0.004993,4.98599978,40.88
wavmark,3,284,english:211,3,dataset/collusion_300/english/211/english_211_03.wav,"[19552, 46553, 46770]",19552,4.5925,0.9986,40.12,40.117845,41.272439,0.002155,4.98012419,40.12
wavmark,3,285,english:2136,1,dataset/collusion_300/english/2136/english_2136_01.wav,"[38140, 27259, 12924]",38140,4.5389,0.9997,45.95,45.952676,45.952397,0.002676,4.88868622,45.95
wavmark,3,286,english:2136,2,dataset/collusion_300/english/2136/english_2136_02.wav,"[6305, 15160, 55777]",6305,4.5495,0.9998,46.99,46.992181,46.991345,0.002181,4.93843571,46.99
wavmark,3,287,english:2136,3,dataset/collusion_300/english/2136/english_2136_03.wav,"[65497, 33363, 28808]",65497,4.4803,0.9997,44.93,44.93119,44.929938,0.00119,4.67274482,44.93
wavmark,3,288,english:2159,1,dataset/collusion_300/english/2159/english_2159_01.wav,"[47635, 35430, 27391]",47635,4.6152,0.9987,43.94,43.938583,43.93902,0.001417,4.94529662,43.94
wavmark,3,289,english:2159,2,dataset/collusion_300/english/2159/english_2159_02.wav,"[53762, 492, 61710]",53762,4.6077,0.9991,43.19,43.194581,43.194168,0.004581,4.98484343,43.19
wavmark,3,290,english:2159,3,dataset/collusion_300/english/2159/english_2159_03.wav,"[50988, 58126, 25181]",50988,4.624,0.9996,44.77,44.772851,44.773349,0.002851,4.97368312,44.77
wavmark,3,291,english:2182,1,dataset/collusion_300/english/2182/english_2182_01.wav,"[64139, 34853, 25553]",64139,4.5763,0.9984,43.41,43.410501,43.413368,0.000501,4.82484018,43.41
wavmark,3,292,english:2182,2,dataset/collusion_300/english/2182/english_2182_02.wav,"[33754, 37327, 4335]",33754,4.6023,0.9997,43.71,43.708047,43.710201,0.001953,4.97999951,43.71
wavmark,3,293,english:2182,3,dataset/collusion_300/english/2182/english_2182_03.wav,"[44721, 29178, 40928]",44721,4.5885,0.9994,43.78,43.784786,43.787497,0.004786,4.95808302,43.78
wavmark,3,294,english:2196,1,dataset/collusion_300/english/2196/english_2196_01.wav,"[54303, 57860, 52935]",54303,4.5975,0.9998,44.32,44.322047,44.322013,0.002047,4.93836698,44.32
wavmark,3,295,english:2196,2,dataset/collusion_300/english/2196/english_2196_02.wav,"[23279, 43285, 61290]",23279,4.5924,0.9998,43.71,43.714517,43.714713,0.004517,4.93427783,43.71
wavmark,3,296,english:2196,3,dataset/collusion_300/english/2196/english_2196_03.wav,"[44323, 37363, 65000]",44323,4.6032,0.9997,45.45,45.445766,45.445761,0.004234,4.90863731,45.45
wavmark,3,297,english:226,1,dataset/collusion_300/english/226/english_226_01.wav,"[39242, 2254, 10145]",39242,4.621,0.9993,41.68,41.684172,41.772962,0.004172,4.98033721,41.68
wavmark,3,298,english:226,2,dataset/collusion_300/english/226/english_226_02.wav,"[12737, 13556, 8900]",12737,4.6272,0.9998,42.2,42.200174,42.267422,0.000174,4.99122928,42.2
wavmark,3,299,english:226,3,dataset/collusion_300/english/226/english_226_03.wav,"[35128, 30793, 19731]",35128,4.597,0.9992,39.54,39.539221,39.624038,0.000779,4.97803609,39.54
wavmark,5,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[38855, 47837, 41736, 61558, 55549]",38855,4.5735,0.998,43.53,43.5292,43.528606,0.0008,4.85454477,43.53
wavmark,5,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[16743, 47764, 44333, 32121, 19795]",16743,4.6045,0.9995,43.6,43.595336,43.593815,0.004664,4.93423012,43.6
wavmark,5,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[60566, 9931, 41251, 36736, 63672]",60566,4.5895,0.998,43.39,43.3862,43.385468,0.0038,4.7980702,43.39
wavmark,5,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[11900, 55917, 48538, 35194, 27011]",11900,4.5967,0.9999,42.71,42.712485,42.712652,0.002485,4.9446953,42.71
wavmark,5,4,chinese:SSB0009,2,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_02.wav,"[21035, 53836, 1693, 30376, 50638]",21035,4.5716,0.9999,43.3,43.299224,43.29891,0.000776,4.77104429,43.3
wavmark,5,5,chinese:SSB0009,3,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_03.wav,"[51266, 39996, 42018, 12711, 38031]",51266,4.5922,0.9998,41.99,41.985298,41.98555,0.004702,4.97928774,41.99
wavmark,5,6,chinese:SSB0011,1,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_01.wav,"[45168, 26079, 14360, 53360, 35446]",45168,4.5023,0.9997,44.23,44.23232,44.232412,0.00232,4.81862261,44.23
wavmark,5,7,chinese:SSB0011,2,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_02.wav,"[24816, 51719, 45142, 34258, 62240]",24816,4.5222,0.9993,41.79,41.790221,41.790272,0.000221,4.79682378,41.79
wavmark,5,8,chinese:SSB0011,3,dataset/collusion_300/chinese/SSB0011/chinese_SSB0011_03.wav,"[6947, 39065, 53547, 18578, 38432]",6947,4.5542,0.9994,43.38,43.376471,43.375236,0.003529,4.70444879,43.38
wavmark,5,9,chinese:SSB0012,1,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_01.wav,"[38404, 62417, 29059, 53546, 45705]",38404,4.477,0.9997,41.82,41.823504,41.822246,0.003504,4.83362267,41.82
wavmark,5,10,chinese:SSB0012,2,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,"[19797, 60473, 14935, 5958, 26649]",19797,4.5991,0.9999,43.63,43.631707,43.631138,0.001707,4.9348298,43.63
wavmark,5,11,chinese:SSB0012,3,dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,"[27090, 28759, 51911, 24328, 25257]",27090,4.5507,0.9999,43.35,43.353454,43.353096,0.003454,4.94442523,43.35
wavmark,5,12,chinese:SSB0016,1,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,"[5637, 45756, 6685, 24562, 19024]",5637,4.3305,0.998,38.35,38.354662,38.345354,0.004662,4.67113327,38.35
wavmark,5,13,chinese:SSB0016,2,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,"[50807, 18454, 4248, 64416, 41827]",50807,4.3251,0.9973,37.23,37.228376,37.205908,0.001624,4.7401487,37.23
wavmark,5,14,chinese:SSB0016,3,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,"[38396, 40386, 37781, 6952, 60611]",38396,4.4105,0.997,38.88,38.877483,38.869734,0.002517,4.66981693,38.88
