model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
wmcodec,5,116,chinese:SSB0354,2,mean,none,none,1,15.90476247,4.2740,0.9815,17.64
wmcodec,5,116,chinese:SSB0354,2,fwp,none,none,1,12.17289556,4.3661,0.9873,19.62
wmcodec,5,116,chinese:SSB0354,2,mean,mp3_128k,MP3 128 kbps,1,12.50006396,4.2579,0.9815,17.62
wmcodec,5,116,chinese:SSB0354,2,fwp,mp3_128k,MP3 128 kbps,1,14.99820881,4.3351,0.9874,19.59
wmcodec,5,116,chinese:SSB0354,2,mean,opus_64k,Opus 64 kbps,1,15.62644791,4.2685,0.9815,17.66
wmcodec,5,116,chinese:SSB0354,2,fwp,opus_64k,Opus 64 kbps,1,11.44402397,4.3497,0.9870,19.46
wmcodec,5,117,chinese:SSB0366,0,mean,none,none,1,5.08035083,4.2991,0.9796,14.91
wmcodec,5,117,chinese:SSB0366,0,fwp,none,none,1,24.64494234,3.9891,0.9673,12.32
wmcodec,5,117,chinese:SSB0366,0,mean,mp3_128k,MP3 128 kbps,1,3.30365552,4.2836,0.9796,14.91
wmcodec,5,117,chinese:SSB0366,0,fwp,mp3_128k,MP3 128 kbps,1,22.44105406,3.9759,0.9672,12.32
wmcodec,5,117,chinese:SSB0366,0,mean,opus_64k,Opus 64 kbps,1,4.65797899,4.2967,0.9796,14.89
wmcodec,5,117,chinese:SSB0366,0,fwp,opus_64k,Opus 64 kbps,1,24.47597528,3.9836,0.9670,12.30
wmcodec,5,118,chinese:SSB0366,1,mean,none,none,1,12.40578267,4.1201,0.9781,14.63
wmcodec,5,118,chinese:SSB0366,1,fwp,none,none,1,22.31783742,3.7823,0.9652,11.48
wmcodec,5,118,chinese:SSB0366,1,mean,mp3_128k,MP3 128 kbps,1,14.89714326,4.1057,0.9781,14.62
wmcodec,5,118,chinese:SSB0366,1,fwp,mp3_128k,MP3 128 kbps,1,21.14994027,3.7714,0.9652,11.48
wmcodec,5,118,chinese:SSB0366,1,mean,opus_64k,Opus 64 kbps,1,11.84131374,4.1189,0.9780,14.64
wmcodec,5,118,chinese:SSB0366,1,fwp,opus_64k,Opus 64 kbps,1,20.39821495,3.7789,0.9648,11.48
wmcodec,5,119,chinese:SSB0366,2,mean,none,none,1,18.65582740,4.0708,0.9753,14.09
wmcodec,5,119,chinese:SSB0366,2,fwp,none,none,1,28.37976501,4.2354,0.9801,15.84
wmcodec,5,119,chinese:SSB0366,2,mean,mp3_128k,MP3 128 kbps,1,21.93840157,4.0546,0.9753,14.08
wmcodec,5,119,chinese:SSB0366,2,fwp,mp3_128k,MP3 128 kbps,1,23.96515081,4.2198,0.9801,15.84
wmcodec,5,119,chinese:SSB0366,2,mean,opus_64k,Opus 64 kbps,1,18.72472518,4.0678,0.9751,14.05
wmcodec,5,119,chinese:SSB0366,2,fwp,opus_64k,Opus 64 kbps,1,28.44953281,4.2393,0.9797,15.74
wmcodec,5,120,chinese:SSB0375,0,mean,none,none,1,17.41926487,4.3170,0.9834,13.50
wmcodec,5,120,chinese:SSB0375,0,fwp,none,none,1,35.24465482,4.0118,0.9768,10.89
wmcodec,5,120,chinese:SSB0375,0,mean,mp3_128k,MP3 128 kbps,1,19.08260414,4.3065,0.9834,13.48
wmcodec,5,120,chinese:SSB0375,0,fwp,mp3_128k,MP3 128 kbps,1,38.15577694,4.0006,0.9768,10.88
wmcodec,5,120,chinese:SSB0375,0,mean,opus_64k,Opus 64 kbps,1,17.02376080,4.3120,0.9833,13.50
wmcodec,5,120,chinese:SSB0375,0,fwp,opus_64k,Opus 64 kbps,1,35.56737685,4.0106,0.9767,10.88
wmcodec,5,121,chinese:SSB0375,1,mean,none,none,1,16.83118461,4.3772,0.9868,14.94
wmcodec,5,121,chinese:SSB0375,1,fwp,none,none,1,32.25551445,4.1902,0.9826,12.18
wmcodec,5,121,chinese:SSB0375,1,mean,mp3_128k,MP3 128 kbps,1,20.90468060,4.3480,0.9868,14.90
wmcodec,5,121,chinese:SSB0375,1,fwp,mp3_128k,MP3 128 kbps,1,30.08422407,4.1663,0.9826,12.16
wmcodec,5,121,chinese:SSB0375,1,mean,opus_64k,Opus 64 kbps,1,16.44122191,4.3801,0.9868,14.91
wmcodec,5,121,chinese:SSB0375,1,fwp,opus_64k,Opus 64 kbps,1,32.40692111,4.1822,0.9825,12.15
wmcodec,5,122,chinese:SSB0375,2,mean,none,none,1,9.37609772,4.2497,0.9833,14.50
wmcodec,5,122,chinese:SSB0375,2,fwp,none,none,1,10.33231639,4.0174,0.9807,11.55
wmcodec,5,122,chinese:SSB0375,2,mean,mp3_128k,MP3 128 kbps,1,17.80356782,4.2433,0.9833,14.47
wmcodec,5,122,chinese:SSB0375,2,fwp,mp3_128k,MP3 128 kbps,1,7.68547597,4.0211,0.9807,11.55
wmcodec,5,122,chinese:SSB0375,2,mean,opus_64k,Opus 64 kbps,1,9.42113669,4.2443,0.9832,14.42
wmcodec,5,122,chinese:SSB0375,2,fwp,opus_64k,Opus 64 kbps,1,10.32955226,4.0077,0.9806,11.50
wmcodec,5,123,chinese:SSB0379,0,mean,none,none,1,22.74696759,4.2585,0.9885,15.87
wmcodec,5,123,chinese:SSB0379,0,fwp,none,none,1,26.61923382,4.0868,0.9849,13.27
wmcodec,5,123,chinese:SSB0379,0,mean,mp3_128k,MP3 128 kbps,1,26.17720738,4.2295,0.9885,15.86
wmcodec,5,123,chinese:SSB0379,0,fwp,mp3_128k,MP3 128 kbps,1,22.32431594,4.0637,0.9849,13.27
wmcodec,5,123,chinese:SSB0379,0,mean,opus_64k,Opus 64 kbps,1,22.05332952,4.2550,0.9884,15.73
wmcodec,5,123,chinese:SSB0379,0,fwp,opus_64k,Opus 64 kbps,1,25.51931892,4.0874,0.9848,13.18
wmcodec,5,124,chinese:SSB0379,1,mean,none,none,1,23.01770937,4.2868,0.9876,16.19
wmcodec,5,124,chinese:SSB0379,1,fwp,none,none,1,35.76817649,3.9706,0.9812,13.79
wmcodec,5,124,chinese:SSB0379,1,mean,mp3_128k,MP3 128 kbps,1,28.48019552,4.2680,0.9876,16.18
wmcodec,5,124,chinese:SSB0379,1,fwp,mp3_128k,MP3 128 kbps,1,34.00155234,3.9536,0.9812,13.78
wmcodec,5,124,chinese:SSB0379,1,mean,opus_64k,Opus 64 kbps,1,23.42465908,4.2812,0.9875,16.11
wmcodec,5,124,chinese:SSB0379,1,fwp,opus_64k,Opus 64 kbps,1,34.99072541,3.9584,0.9810,13.72
wmcodec,5,125,chinese:SSB0379,2,mean,none,none,1,15.92622521,4.2098,0.9881,15.65
wmcodec,5,125,chinese:SSB0379,2,fwp,none,none,1,30.52588389,4.3918,0.9921,17.30
wmcodec,5,125,chinese:SSB0379,2,mean,mp3_128k,MP3 128 kbps,1,23.88040858,4.2068,0.9881,15.64
wmcodec,5,125,chinese:SSB0379,2,fwp,mp3_128k,MP3 128 kbps,1,31.12560019,4.3720,0.9921,17.28
wmcodec,5,125,chinese:SSB0379,2,mean,opus_64k,Opus 64 kbps,1,15.93324063,4.2039,0.9880,15.55
wmcodec,5,125,chinese:SSB0379,2,fwp,opus_64k,Opus 64 kbps,1,29.76785765,4.3880,0.9919,17.09
wmcodec,5,126,chinese:SSB0380,0,mean,none,none,1,22.98657237,4.2714,0.9797,12.46
wmcodec,5,126,chinese:SSB0380,0,fwp,none,none,1,15.50384703,3.9232,0.9695,9.79
wmcodec,5,126,chinese:SSB0380,0,mean,mp3_128k,MP3 128 kbps,1,24.98115132,4.2573,0.9797,12.46
wmcodec,5,126,chinese:SSB0380,0,fwp,mp3_128k,MP3 128 kbps,1,14.75342080,3.9093,0.9695,9.79
wmcodec,5,126,chinese:SSB0380,0,mean,opus_64k,Opus 64 kbps,1,22.98390661,4.2693,0.9796,12.45
wmcodec,5,126,chinese:SSB0380,0,fwp,opus_64k,Opus 64 kbps,1,15.47407393,3.9117,0.9690,9.80
wmcodec,5,127,chinese:SSB0380,1,mean,none,none,1,18.67969362,4.1979,0.9769,11.70
wmcodec,5,127,chinese:SSB0380,1,fwp,none,none,1,18.34369095,4.3382,0.9858,13.47
wmcodec,5,127,chinese:SSB0380,1,mean,mp3_128k,MP3 128 kbps,1,23.65462559,4.1854,0.9768,11.70
wmcodec,5,127,chinese:SSB0380,1,fwp,mp3_128k,MP3 128 kbps,1,16.56712624,4.3204,0.9858,13.47
wmcodec,5,127,chinese:SSB0380,1,mean,opus_64k,Opus 64 kbps,1,18.96799697,4.1944,0.9767,11.69
wmcodec,5,127,chinese:SSB0380,1,fwp,opus_64k,Opus 64 kbps,1,17.60918772,4.3291,0.9854,13.41
wmcodec,5,128,chinese:SSB0380,2,mean,none,none,1,15.33926281,4.2229,0.9766,11.93
wmcodec,5,128,chinese:SSB0380,2,fwp,none,none,1,9.78771106,3.9623,0.9670,9.63
wmcodec,5,128,chinese:SSB0380,2,mean,mp3_128k,MP3 128 kbps,1,16.25496751,4.2059,0.9766,11.93
wmcodec,5,128,chinese:SSB0380,2,fwp,mp3_128k,MP3 128 kbps,1,9.44253181,3.9478,0.9670,9.63
wmcodec,5,128,chinese:SSB0380,2,mean,opus_64k,Opus 64 kbps,1,15.00258535,4.2190,0.9764,11.90
wmcodec,5,128,chinese:SSB0380,2,fwp,opus_64k,Opus 64 kbps,1,9.38738699,3.9583,0.9667,9.61
wmcodec,5,129,chinese:SSB0382,0,mean,none,none,1,8.37718087,4.1707,0.9831,14.58
wmcodec,5,129,chinese:SSB0382,0,fwp,none,none,1,3.94125078,4.3485,0.9890,16.36
wmcodec,5,129,chinese:SSB0382,0,mean,mp3_128k,MP3 128 kbps,1,10.22054553,4.1610,0.9831,14.57
wmcodec,5,129,chinese:SSB0382,0,fwp,mp3_128k,MP3 128 kbps,1,6.54253463,4.3410,0.9890,16.34
wmcodec,5,129,chinese:SSB0382,0,mean,opus_64k,Opus 64 kbps,1,8.22202714,4.1730,0.9831,14.60
wmcodec,5,129,chinese:SSB0382,0,fwp,opus_64k,Opus 64 kbps,1,4.15612452,4.3485,0.9889,16.34
wmcodec,5,130,chinese:SSB0382,1,mean,none,none,1,17.61215121,4.2228,0.9831,14.27
wmcodec,5,130,chinese:SSB0382,1,fwp,none,none,1,14.53019270,3.9018,0.9752,11.47
wmcodec,5,130,chinese:SSB0382,1,mean,mp3_128k,MP3 128 kbps,1,13.21365071,4.2108,0.9831,14.26
wmcodec,5,130,chinese:SSB0382,1,fwp,mp3_128k,MP3 128 kbps,1,10.28908718,3.8949,0.9752,11.46
wmcodec,5,130,chinese:SSB0382,1,mean,opus_64k,Opus 64 kbps,1,17.70422016,4.2241,0.9830,14.27
wmcodec,5,130,chinese:SSB0382,1,fwp,opus_64k,Opus 64 kbps,1,13.65716809,3.8936,0.9749,11.47
wmcodec,5,131,chinese:SSB0382,2,mean,none,none,1,11.93362671,4.2727,0.9842,13.90
wmcodec,5,131,chinese:SSB0382,2,fwp,none,none,1,12.86121332,4.3402,0.9873,15.82
wmcodec,5,131,chinese:SSB0382,2,mean,mp3_128k,MP3 128 kbps,1,4.77333088,4.2623,0.9842,13.89
wmcodec,5,131,chinese:SSB0382,2,fwp,mp3_128k,MP3 128 kbps,1,6.43709020,4.3279,0.9873,15.80
wmcodec,5,131,chinese:SSB0382,2,mean,opus_64k,Opus 64 kbps,1,11.46687107,4.2720,0.9842,13.89
wmcodec,5,131,chinese:SSB0382,2,fwp,opus_64k,Opus 64 kbps,1,12.27742257,4.3398,0.9872,15.79
wmcodec,5,132,chinese:SSB0385,0,mean,none,none,1,7.57930255,4.3196,0.9827,12.48
wmcodec,5,132,chinese:SSB0385,0,fwp,none,none,1,31.89285763,4.0795,0.9747,9.97
wmcodec,5,132,chinese:SSB0385,0,mean,mp3_128k,MP3 128 kbps,1,8.07690096,4.3004,0.9827,12.48
wmcodec,5,132,chinese:SSB0385,0,fwp,mp3_128k,MP3 128 kbps,1,28.69137739,4.0734,0.9748,9.97
wmcodec,5,132,chinese:SSB0385,0,mean,opus_64k,Opus 64 kbps,1,7.52657887,4.3201,0.9823,12.43
wmcodec,5,132,chinese:SSB0385,0,fwp,opus_64k,Opus 64 kbps,1,32.32436564,4.0814,0.9735,9.91
wmcodec,5,133,chinese:SSB0385,1,mean,none,none,1,30.40404137,4.3273,0.9833,12.53
wmcodec,5,133,chinese:SSB0385,1,fwp,none,none,1,22.23987781,4.1187,0.9727,9.91
wmcodec,5,133,chinese:SSB0385,1,mean,mp3_128k,MP3 128 kbps,1,30.25589450,4.3094,0.9833,12.52
wmcodec,5,133,chinese:SSB0385,1,fwp,mp3_128k,MP3 128 kbps,1,18.16912203,4.1052,0.9727,9.91
wmcodec,5,133,chinese:SSB0385,1,mean,opus_64k,Opus 64 kbps,1,30.64017921,4.3263,0.9828,12.50
wmcodec,5,133,chinese:SSB0385,1,fwp,opus_64k,Opus 64 kbps,1,22.13365959,4.1103,0.9718,9.88
wmcodec,5,134,chinese:SSB0385,2,mean,none,none,1,6.28228571,4.4004,0.9827,13.51
wmcodec,5,134,chinese:SSB0385,2,fwp,none,none,1,15.34049524,4.1898,0.9713,10.46
wmcodec,5,134,chinese:SSB0385,2,mean,mp3_128k,MP3 128 kbps,1,12.64397005,4.3784,0.9826,13.51
wmcodec,5,134,chinese:SSB0385,2,fwp,mp3_128k,MP3 128 kbps,1,10.21299232,4.1772,0.9712,10.46
wmcodec,5,134,chinese:SSB0385,2,mean,opus_64k,Opus 64 kbps,1,6.17909569,4.3941,0.9821,13.49
wmcodec,5,134,chinese:SSB0385,2,fwp,opus_64k,Opus 64 kbps,1,14.47826023,4.1793,0.9701,10.42
wmcodec,5,135,chinese:SSB0393,0,mean,none,none,1,9.74418989,4.4544,0.9900,15.57
wmcodec,5,135,chinese:SSB0393,0,fwp,none,none,1,20.73302162,4.2680,0.9838,13.07
wmcodec,5,135,chinese:SSB0393,0,mean,mp3_128k,MP3 128 kbps,1,8.99336452,4.4121,0.9900,15.52
wmcodec,5,135,chinese:SSB0393,0,fwp,mp3_128k,MP3 128 kbps,1,20.46597668,4.2367,0.9838,13.04
wmcodec,5,135,chinese:SSB0393,0,mean,opus_64k,Opus 64 kbps,1,9.80467877,4.4482,0.9899,15.56
wmcodec,5,135,chinese:SSB0393,0,fwp,opus_64k,Opus 64 kbps,1,21.03499193,4.2567,0.9837,13.05
wmcodec,5,136,chinese:SSB0393,1,mean,none,none,1,4.33111735,4.3821,0.9887,15.45
wmcodec,5,136,chinese:SSB0393,1,fwp,none,none,1,2.90846443,4.1227,0.9826,11.78
wmcodec,5,136,chinese:SSB0393,1,mean,mp3_128k,MP3 128 kbps,1,6.87022376,4.3387,0.9887,15.40
wmcodec,5,136,chinese:SSB0393,1,fwp,mp3_128k,MP3 128 kbps,1,3.54607762,4.1017,0.9826,11.76
wmcodec,5,136,chinese:SSB0393,1,mean,opus_64k,Opus 64 kbps,1,4.32101158,4.3797,0.9886,15.40
wmcodec,5,136,chinese:SSB0393,1,fwp,opus_64k,Opus 64 kbps,1,3.08461908,4.1146,0.9823,11.76
wmcodec,5,137,chinese:SSB0393,2,mean,none,none,1,23.02129424,4.3770,0.9877,14.63
wmcodec,5,137,chinese:SSB0393,2,fwp,none,none,1,29.18160696,4.3937,0.9901,16.79
wmcodec,5,137,chinese:SSB0393,2,mean,mp3_128k,MP3 128 kbps,1,17.08080170,4.3333,0.9877,14.59
wmcodec,5,137,chinese:SSB0393,2,fwp,mp3_128k,MP3 128 kbps,1,26.64000605,4.3465,0.9901,16.72
wmcodec,5,137,chinese:SSB0393,2,mean,opus_64k,Opus 64 kbps,1,22.91157082,4.3796,0.9875,14.60
wmcodec,5,137,chinese:SSB0393,2,fwp,opus_64k,Opus 64 kbps,1,27.11436330,4.3821,0.9899,16.70
wmcodec,5,138,chinese:SSB0394,0,mean,none,none,1,14.43311747,3.7878,0.9673,14.60
wmcodec,5,138,chinese:SSB0394,0,fwp,none,none,1,22.24029335,3.2529,0.9499,12.17
wmcodec,5,138,chinese:SSB0394,0,mean,mp3_128k,MP3 128 kbps,1,13.20337513,3.7830,0.9673,14.59
wmcodec,5,138,chinese:SSB0394,0,fwp,mp3_128k,MP3 128 kbps,1,20.17796604,3.2494,0.9499,12.17
wmcodec,5,138,chinese:SSB0394,0,mean,opus_64k,Opus 64 kbps,1,13.91251887,3.7821,0.9672,14.48
wmcodec,5,138,chinese:SSB0394,0,fwp,opus_64k,Opus 64 kbps,1,20.22111464,3.1931,0.9481,12.05
wmcodec,5,139,chinese:SSB0394,1,mean,none,none,1,16.88806641,3.5956,0.9649,14.99
wmcodec,5,139,chinese:SSB0394,1,fwp,none,none,1,18.43428353,4.0400,0.9776,16.86
wmcodec,5,139,chinese:SSB0394,1,mean,mp3_128k,MP3 128 kbps,1,17.71423535,3.5891,0.9649,14.99
wmcodec,5,139,chinese:SSB0394,1,fwp,mp3_128k,MP3 128 kbps,1,12.49988405,4.0337,0.9776,16.86
wmcodec,5,139,chinese:SSB0394,1,mean,opus_64k,Opus 64 kbps,1,17.16727817,3.5958,0.9648,15.00
wmcodec,5,139,chinese:SSB0394,1,fwp,opus_64k,Opus 64 kbps,1,18.71898841,4.0482,0.9771,16.85
wmcodec,5,140,chinese:SSB0394,2,mean,none,none,1,12.90193072,3.7664,0.9719,15.11
wmcodec,5,140,chinese:SSB0394,2,fwp,none,none,1,9.89600543,4.1266,0.9813,16.55
wmcodec,5,140,chinese:SSB0394,2,mean,mp3_128k,MP3 128 kbps,1,9.24570487,3.7606,0.9719,15.11
wmcodec,5,140,chinese:SSB0394,2,fwp,mp3_128k,MP3 128 kbps,1,10.14100674,4.1187,0.9813,16.55
wmcodec,5,140,chinese:SSB0394,2,mean,opus_64k,Opus 64 kbps,1,12.98575458,3.7723,0.9717,15.04
wmcodec,5,140,chinese:SSB0394,2,fwp,opus_64k,Opus 64 kbps,1,8.64705807,4.1109,0.9810,16.41
wmcodec,5,141,chinese:SSB0395,0,mean,none,none,1,32.68609998,4.2570,0.9838,16.93
wmcodec,5,141,chinese:SSB0395,0,fwp,none,none,1,32.88478553,4.0380,0.9764,13.90
wmcodec,5,141,chinese:SSB0395,0,mean,mp3_128k,MP3 128 kbps,1,28.77342328,4.2437,0.9838,16.93
wmcodec,5,141,chinese:SSB0395,0,fwp,mp3_128k,MP3 128 kbps,1,32.90704918,4.0271,0.9764,13.90
wmcodec,5,141,chinese:SSB0395,0,mean,opus_64k,Opus 64 kbps,1,31.89079722,4.2531,0.9838,16.32
wmcodec,5,141,chinese:SSB0395,0,fwp,opus_64k,Opus 64 kbps,1,32.43703008,4.0163,0.9762,13.54
wmcodec,5,142,chinese:SSB0395,1,mean,none,none,1,9.18647303,4.3797,0.9874,17.53
wmcodec,5,142,chinese:SSB0395,1,fwp,none,none,1,14.45773679,4.1128,0.9798,14.49
wmcodec,5,142,chinese:SSB0395,1,mean,mp3_128k,MP3 128 kbps,1,10.49114402,4.3684,0.9874,17.52
wmcodec,5,142,chinese:SSB0395,1,fwp,mp3_128k,MP3 128 kbps,1,15.73163607,4.1055,0.9798,14.49
wmcodec,5,142,chinese:SSB0395,1,mean,opus_64k,Opus 64 kbps,1,8.12135798,4.3744,0.9873,16.96
wmcodec,5,142,chinese:SSB0395,1,fwp,opus_64k,Opus 64 kbps,1,13.50970613,4.1019,0.9796,14.16
wmcodec,5,143,chinese:SSB0395,2,mean,none,none,1,15.46726205,4.2618,0.9828,17.09
wmcodec,5,143,chinese:SSB0395,2,fwp,none,none,1,13.78002325,3.9865,0.9733,14.71
wmcodec,5,143,chinese:SSB0395,2,mean,mp3_128k,MP3 128 kbps,1,23.31527661,4.2537,0.9828,17.09
wmcodec,5,143,chinese:SSB0395,2,fwp,mp3_128k,MP3 128 kbps,1,11.69111439,3.9761,0.9732,14.71
wmcodec,5,143,chinese:SSB0395,2,mean,opus_64k,Opus 64 kbps,1,15.17043531,4.2597,0.9827,16.67
wmcodec,5,143,chinese:SSB0395,2,fwp,opus_64k,Opus 64 kbps,1,13.41662969,3.9686,0.9730,14.50
wmcodec,5,144,chinese:SSB0407,0,mean,none,none,1,14.72829952,4.3027,0.9861,17.65
wmcodec,5,144,chinese:SSB0407,0,fwp,none,none,1,20.28824234,4.3737,0.9896,19.30
wmcodec,5,144,chinese:SSB0407,0,mean,mp3_128k,MP3 128 kbps,1,13.72582120,4.2859,0.9861,17.65
wmcodec,5,144,chinese:SSB0407,0,fwp,mp3_128k,MP3 128 kbps,1,20.36963058,4.3551,0.9896,19.30
wmcodec,5,144,chinese:SSB0407,0,mean,opus_64k,Opus 64 kbps,1,15.10091882,4.3038,0.9860,17.52
wmcodec,5,144,chinese:SSB0407,0,fwp,opus_64k,Opus 64 kbps,1,20.61081952,4.3702,0.9893,19.08
wmcodec,5,145,chinese:SSB0407,1,mean,none,none,1,20.21176110,4.3462,0.9879,18.64
wmcodec,5,145,chinese:SSB0407,1,fwp,none,none,1,38.26845143,4.2127,0.9812,15.83
wmcodec,5,145,chinese:SSB0407,1,mean,mp3_128k,MP3 128 kbps,1,16.34054605,4.3269,0.9878,18.63
wmcodec,5,145,chinese:SSB0407,1,fwp,mp3_128k,MP3 128 kbps,1,31.09082664,4.1966,0.9813,15.83
wmcodec,5,145,chinese:SSB0407,1,mean,opus_64k,Opus 64 kbps,1,20.27394583,4.3491,0.9877,18.47
wmcodec,5,145,chinese:SSB0407,1,fwp,opus_64k,Opus 64 kbps,1,37.93767853,4.2198,0.9809,15.73
wmcodec,5,146,chinese:SSB0407,2,mean,none,none,1,4.20799249,4.2827,0.9863,17.70
wmcodec,5,146,chinese:SSB0407,2,fwp,none,none,1,14.45989092,4.3697,0.9912,19.26
wmcodec,5,146,chinese:SSB0407,2,mean,mp3_128k,MP3 128 kbps,1,2.35470799,4.2767,0.9863,17.70
wmcodec,5,146,chinese:SSB0407,2,fwp,mp3_128k,MP3 128 kbps,1,9.87198126,4.3459,0.9912,19.26
wmcodec,5,146,chinese:SSB0407,2,mean,opus_64k,Opus 64 kbps,1,3.37894094,4.2845,0.9862,17.67
wmcodec,5,146,chinese:SSB0407,2,fwp,opus_64k,Opus 64 kbps,1,13.77307833,4.3604,0.9910,19.25
wmcodec,5,147,chinese:SSB0415,0,mean,none,none,1,18.83930405,4.2857,0.9872,16.43
wmcodec,5,147,chinese:SSB0415,0,fwp,none,none,1,3.54068589,3.9528,0.9790,13.68
wmcodec,5,147,chinese:SSB0415,0,mean,mp3_128k,MP3 128 kbps,1,22.61286992,4.2735,0.9872,16.43
wmcodec,5,147,chinese:SSB0415,0,fwp,mp3_128k,MP3 128 kbps,1,9.09854710,3.9440,0.9790,13.68
wmcodec,5,147,chinese:SSB0415,0,mean,opus_64k,Opus 64 kbps,1,18.37052461,4.2801,0.9870,16.38
wmcodec,5,147,chinese:SSB0415,0,fwp,opus_64k,Opus 64 kbps,1,4.98383991,3.9482,0.9791,13.50
wmcodec,5,148,chinese:SSB0415,1,mean,none,none,1,18.75610664,4.2101,0.9853,16.49
wmcodec,5,148,chinese:SSB0415,1,fwp,none,none,1,33.73145552,4.0510,0.9780,13.79
wmcodec,5,148,chinese:SSB0415,1,mean,mp3_128k,MP3 128 kbps,1,18.18304499,4.2007,0.9853,16.49
wmcodec,5,148,chinese:SSB0415,1,fwp,mp3_128k,MP3 128 kbps,1,30.18634806,4.0470,0.9780,13.79
wmcodec,5,148,chinese:SSB0415,1,mean,opus_64k,Opus 64 kbps,1,19.07501607,4.2071,0.9852,16.45
wmcodec,5,148,chinese:SSB0415,1,fwp,opus_64k,Opus 64 kbps,1,32.65036906,4.0485,0.9778,13.74
wmcodec,5,149,chinese:SSB0415,2,mean,none,none,1,3.49218374,4.4090,0.9867,16.85
wmcodec,5,149,chinese:SSB0415,2,fwp,none,none,1,12.02264240,4.0658,0.9794,13.73
wmcodec,5,149,chinese:SSB0415,2,mean,mp3_128k,MP3 128 kbps,1,2.82528313,4.3986,0.9867,16.84
wmcodec,5,149,chinese:SSB0415,2,fwp,mp3_128k,MP3 128 kbps,1,13.88105774,4.0572,0.9794,13.73
wmcodec,5,149,chinese:SSB0415,2,mean,opus_64k,Opus 64 kbps,1,3.91805848,4.4068,0.9866,16.80
wmcodec,5,149,chinese:SSB0415,2,fwp,opus_64k,Opus 64 kbps,1,12.32464764,4.0512,0.9793,13.68
wmcodec,5,150,english:103,0,mean,none,none,1,21.20481826,4.2772,0.9792,10.23
wmcodec,5,150,english:103,0,fwp,none,none,1,18.07590842,3.9863,0.9629,7.20
wmcodec,5,150,english:103,0,mean,mp3_128k,MP3 128 kbps,1,14.56243880,4.2558,0.9791,10.21
wmcodec,5,150,english:103,0,fwp,mp3_128k,MP3 128 kbps,1,20.51460374,3.9811,0.9630,7.19
wmcodec,5,150,english:103,0,mean,opus_64k,Opus 64 kbps,1,20.94805527,4.2783,0.9781,10.17
wmcodec,5,150,english:103,0,fwp,opus_64k,Opus 64 kbps,1,18.31744473,3.9820,0.9608,7.15
wmcodec,5,151,english:103,1,mean,none,none,1,27.65023652,4.2830,0.9772,9.57
wmcodec,5,151,english:103,1,fwp,none,none,1,19.09993179,3.9544,0.9634,6.83
wmcodec,5,151,english:103,1,mean,mp3_128k,MP3 128 kbps,1,17.44749993,4.2794,0.9772,9.56
wmcodec,5,151,english:103,1,fwp,mp3_128k,MP3 128 kbps,1,19.54173513,3.9636,0.9634,6.82
wmcodec,5,151,english:103,1,mean,opus_64k,Opus 64 kbps,1,27.91771817,4.2767,0.9762,9.54
wmcodec,5,151,english:103,1,fwp,opus_64k,Opus 64 kbps,1,28.75717439,4.3672,0.9806,11.73
wmcodec,5,152,english:103,2,mean,none,none,1,19.37223855,4.3677,0.9770,10.03
wmcodec,5,152,english:103,2,fwp,none,none,1,18.13896376,4.1128,0.9634,6.83
wmcodec,5,152,english:103,2,mean,mp3_128k,MP3 128 kbps,1,10.04628409,4.3593,0.9771,10.02
wmcodec,5,152,english:103,2,fwp,mp3_128k,MP3 128 kbps,1,23.30411353,4.1182,0.9634,6.82
wmcodec,5,152,english:103,2,mean,opus_64k,Opus 64 kbps,1,19.44429325,4.3584,0.9761,10.02
wmcodec,5,152,english:103,2,fwp,opus_64k,Opus 64 kbps,1,18.18274378,4.1016,0.9618,6.82
wmcodec,5,153,english:1034,0,mean,none,none,1,19.55551571,4.3864,0.9656,12.99
wmcodec,5,153,english:1034,0,fwp,none,none,1,17.84866443,4.1610,0.9470,10.14
wmcodec,5,153,english:1034,0,mean,mp3_128k,MP3 128 kbps,1,19.36153409,4.3756,0.9656,12.99
wmcodec,5,153,english:1034,0,fwp,mp3_128k,MP3 128 kbps,1,10.61425370,4.1522,0.9470,10.14
wmcodec,5,153,english:1034,0,mean,opus_64k,Opus 64 kbps,1,19.10718677,4.3828,0.9648,12.77
wmcodec,5,153,english:1034,0,fwp,opus_64k,Opus 64 kbps,1,18.41491529,4.1571,0.9457,10.03
wmcodec,5,154,english:1034,1,mean,none,none,1,26.18328169,4.3424,0.9699,13.51
wmcodec,5,154,english:1034,1,fwp,none,none,1,11.36805288,4.1194,0.9501,11.03
wmcodec,5,154,english:1034,1,mean,mp3_128k,MP3 128 kbps,1,20.62541518,4.3317,0.9698,13.51
wmcodec,5,154,english:1034,1,fwp,mp3_128k,MP3 128 kbps,1,10.19737728,4.1120,0.9501,11.03
wmcodec,5,154,english:1034,1,mean,opus_64k,Opus 64 kbps,1,26.67916345,4.3415,0.9691,13.31
wmcodec,5,154,english:1034,1,fwp,opus_64k,Opus 64 kbps,1,10.37526111,4.1191,0.9489,10.90
wmcodec,5,155,english:1034,2,mean,none,none,1,16.81331729,4.2874,0.9626,12.24
wmcodec,5,155,english:1034,2,fwp,none,none,1,19.42869586,4.3929,0.9752,14.12
