model,K,spk,local_t,gi,restart,start_id,objective,weights
audioseal,5,chinese:SSB0016,0,4,0,5,0.0000001444,0.33375923;0.07539719;0.28093675;0.02896940;0.28093743
audioseal,5,chinese:SSB0016,0,4,0,6,0.0000001478,0.28967352;0.18503857;0.14494106;0.14494137;0.23540548
audioseal,5,chinese:SSB0016,0,4,1,0,0.0000001443,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
audioseal,5,chinese:SSB0016,0,4,1,1,0.0000001500,0.34858857;0.00802390;0.14402554;0.15077346;0.34858853
audioseal,5,chinese:SSB0016,0,4,1,2,0.0000001478,0.28967352;0.18503857;0.14494106;0.14494137;0.23540548
audioseal,5,chinese:SSB0016,0,4,1,3,0.0000001447,0.17103461;0.22808389;0.00000002;0.22808397;0.37279751
audioseal,5,chinese:SSB0016,0,4,1,4,0.0000001485,0.27643271;0.17221575;0.00877688;0.27128716;0.27128750
audioseal,5,chinese:SSB0016,0,4,1,5,0.0000001485,0.27643271;0.17221575;0.00877688;0.27128716;0.27128750
audioseal,5,chinese:SSB0016,0,4,1,6,0.0000001474,0.25310732;0.23938148;0.04369334;0.22443574;0.23938211
audioseal,5,chinese:SSB0016,0,4,2,0,0.0000001443,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
audioseal,5,chinese:SSB0016,0,4,2,1,0.0000001500,0.34858857;0.00802390;0.14402554;0.15077346;0.34858853
audioseal,5,chinese:SSB0016,0,4,2,2,0.0000001451,0.15329757;0.14105079;0.14105053;0.22209749;0.34250362
audioseal,5,chinese:SSB0016,0,4,2,3,0.0000001485,0.27643271;0.17221575;0.00877688;0.27128716;0.27128750
audioseal,5,chinese:SSB0016,0,4,2,4,0.0000001500,0.34858857;0.00802390;0.14402554;0.15077346;0.34858853
audioseal,5,chinese:SSB0016,0,4,2,5,0.0000001485,0.27643271;0.17221575;0.00877688;0.27128716;0.27128750
audioseal,5,chinese:SSB0016,0,4,2,6,0.0000001451,0.15329757;0.14105079;0.14105053;0.22209749;0.34250362
audioseal,5,chinese:SSB0016,0,4,3,0,0.0000001443,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
audioseal,5,chinese:SSB0016,0,4,3,1,0.0000001500,0.34858857;0.00802390;0.14402554;0.15077346;0.34858853
audioseal,5,chinese:SSB0016,0,4,3,2,0.0000001484,0.26805880;0.08609650;0.04007791;0.26805827;0.33770852
audioseal,5,chinese:SSB0016,0,4,3,3,0.0000001485,0.27643271;0.17221575;0.00877688;0.27128716;0.27128750
audioseal,5,chinese:SSB0016,0,4,3,4,0.0000001478,0.28967352;0.18503857;0.14494106;0.14494137;0.23540548
audioseal,5,chinese:SSB0016,0,4,3,5,0.0000001444,0.33375923;0.07539719;0.28093675;0.02896940;0.28093743
audioseal,5,chinese:SSB0016,0,4,3,6,0.0000001453,0.28585332;0.00000004;0.28585261;0.07746647;0.35082756
audioseal,5,chinese:SSB0018,0,5,0,0,0.0000010818,0.32748380;0.28488895;0.14782019;0.23980707;0.00000000
audioseal,5,chinese:SSB0018,0,5,0,1,0.0000010821,0.32267226;0.30755687;0.12416574;0.24560513;0.00000000
audioseal,5,chinese:SSB0018,0,5,0,2,0.0000010821,0.32267226;0.30755687;0.12416574;0.24560513;0.00000000
