model,K,spk,local_t,gi,restart,start_id,objective,weights
wmcodec,8,chinese:SSB0016,0,4,1,2,0.0000074970,0.12652131;0.10697332;0.13658673;0.12589328;0.04182135;0.16896535;0.08713276;0.20610590
wmcodec,8,chinese:SSB0016,0,4,1,3,0.0000074969,0.12545993;0.10525260;0.13799373;0.12717637;0.04282532;0.16842340;0.08749176;0.20537689
wmcodec,8,chinese:SSB0016,0,4,1,4,0.0000074970,0.12718281;0.10785771;0.13557029;0.12590562;0.04216151;0.16915087;0.08675568;0.20541550
wmcodec,8,chinese:SSB0016,0,4,1,5,0.0000074969,0.12462794;0.10846093;0.13599159;0.12622148;0.04246833;0.16719316;0.08734427;0.20769230
wmcodec,8,chinese:SSB0016,0,4,1,6,0.0000074969,0.12818407;0.10817499;0.13575980;0.12490051;0.04196502;0.16729528;0.08893790;0.20478243
wmcodec,8,chinese:SSB0016,0,4,2,0,0.0000074969,0.12502625;0.10606876;0.13899510;0.12671425;0.04322190;0.16776562;0.08626065;0.20594746
wmcodec,8,chinese:SSB0016,0,4,2,1,0.0000074970,0.12560176;0.10693430;0.13682710;0.12687047;0.04310654;0.16772144;0.08745015;0.20548823
wmcodec,8,chinese:SSB0016,0,4,2,2,0.0000074970,0.12540199;0.10674560;0.13603473;0.12666085;0.04431069;0.16735452;0.08683711;0.20665449
wmcodec,8,chinese:SSB0016,0,4,2,3,0.0000074970,0.12550683;0.10667671;0.13660685;0.12571669;0.04370551;0.16933606;0.08642733;0.20602401
wmcodec,8,chinese:SSB0016,0,4,2,4,0.0000074968,0.12658864;0.10986900;0.13476258;0.12484076;0.04231865;0.16809882;0.08472250;0.20879906
wmcodec,8,chinese:SSB0016,0,4,2,5,0.0000074969,0.12541295;0.10805236;0.13681003;0.12497044;0.04242971;0.17010212;0.08659468;0.20562770
wmcodec,8,chinese:SSB0016,0,4,2,6,0.0000074970,0.12668190;0.10728134;0.13588394;0.12616427;0.04239814;0.16827472;0.08640946;0.20690623
wmcodec,8,chinese:SSB0016,0,4,3,0,0.0000074969,0.12502625;0.10606876;0.13899510;0.12671425;0.04322190;0.16776562;0.08626065;0.20594746
