model,K,spk,local_t,gi,restart,start_id,objective,weights
wavmark,5,chinese:SSB0038,0,7,1,4,0.0000001496,0.16895714;0.16895745;0.19710617;0.18675478;0.27822446
wavmark,5,chinese:SSB0038,0,7,1,5,0.0000001467,0.18903640;0.10431848;0.18452323;0.18903667;0.33308522
wavmark,5,chinese:SSB0038,0,7,1,6,0.0000001484,0.12248145;0.24798386;0.25341938;0.12269547;0.25341983
wavmark,5,chinese:SSB0038,0,7,2,0,0.0000001476,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0038,0,7,2,1,0.0000001488,0.00000005;0.31253313;0.16305951;0.21187390;0.31253341
wavmark,5,chinese:SSB0038,0,7,2,2,0.0000001467,0.18903640;0.10431848;0.18452323;0.18903667;0.33308522
wavmark,5,chinese:SSB0038,0,7,2,3,0.0000001488,0.00000005;0.31253313;0.16305951;0.21187390;0.31253341
wavmark,5,chinese:SSB0038,0,7,2,4,0.0000001485,0.18872973;0.13454464;0.19609319;0.19609324;0.28453921
wavmark,5,chinese:SSB0038,0,7,2,5,0.0000001485,0.18872973;0.13454464;0.19609319;0.19609324;0.28453921
wavmark,5,chinese:SSB0038,0,7,2,6,0.0000001488,0.00000005;0.31253313;0.16305951;0.21187390;0.31253341
wavmark,5,chinese:SSB0038,0,7,3,0,0.0000001476,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0038,0,7,3,1,0.0000001488,0.00000005;0.31253313;0.16305951;0.21187390;0.31253341
wavmark,5,chinese:SSB0038,0,7,3,2,0.0000001484,0.12248145;0.24798386;0.25341938;0.12269547;0.25341983
wavmark,5,chinese:SSB0038,0,7,3,3,0.0000001485,0.18872973;0.13454464;0.19609319;0.19609324;0.28453921
wavmark,5,chinese:SSB0038,0,7,3,4,0.0000001487,0.09149054;0.26620965;0.09159102;0.27535420;0.27535460
wavmark,5,chinese:SSB0038,0,7,3,5,0.0000001487,0.09149054;0.26620965;0.09159102;0.27535420;0.27535460
