model,K,spk,local_t,gi,restart,start_id,objective,weights
timbrewm,8,chinese:SSB0011,0,2,2,1,0.0000011246,0.09229812;0.11633481;0.22318705;0.19430259;0.00000000;0.25205359;0.00000000;0.12182385
timbrewm,8,chinese:SSB0011,0,2,2,2,0.0000011243,0.11289491;0.14196873;0.19269800;0.17805472;0.00000000;0.26382007;0.00000000;0.11056357
timbrewm,8,chinese:SSB0011,0,2,2,3,0.0000011243,0.11717863;0.13854712;0.18985181;0.18004933;0.00000000;0.25531314;0.00000000;0.11905996
timbrewm,8,chinese:SSB0011,0,2,2,4,0.0000011246,0.10928837;0.12524043;0.20448705;0.17943755;0.00000000;0.25251717;0.00000000;0.12902943
timbrewm,8,chinese:SSB0011,0,2,2,5,0.0000011246,0.09049199;0.11840370;0.22597274;0.19043532;0.00000000;0.26520660;0.00000000;0.10948966
timbrewm,8,chinese:SSB0011,0,2,2,6,0.0000011250,0.10324975;0.12411949;0.21033432;0.18661564;0.00000000;0.25860071;0.00000000;0.11708009
timbrewm,8,chinese:SSB0011,0,2,3,0,0.0000011234,0.12745718;0.13147316;0.17990237;0.16895332;0.00000000;0.26296786;0.00000000;0.12924611
timbrewm,8,chinese:SSB0011,0,2,3,1,0.0000011246,0.09229812;0.11633481;0.22318705;0.19430259;0.00000000;0.25205359;0.00000000;0.12182385
timbrewm,8,chinese:SSB0011,0,2,3,2,0.0000011248,0.11180207;0.12050450;0.20570110;0.19064056;0.00000000;0.26041583;0.00000000;0.11093595
timbrewm,8,chinese:SSB0011,0,2,3,3,0.0000011249,0.10051366;0.12533946;0.21053094;0.19288922;0.00000000;0.25851991;0.00000000;0.11220681
timbrewm,8,chinese:SSB0011,0,2,3,4,0.0000011224,0.12761385;0.14362270;0.16678702;0.18639556;0.00000000;0.24715192;0.00000000;0.12842894
timbrewm,8,chinese:SSB0011,0,2,3,5,0.0000011233,0.13416835;0.13859350;0.18106771;0.17750978;0.00000000;0.26732390;0.00000000;0.10133675
timbrewm,8,chinese:SSB0011,0,2,3,6,0.0000011247,0.09082565;0.12202402;0.22128775;0.19577319;0.00000000;0.25905508;0.00000000;0.11103432
