model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
audioseal,3,chinese:SSB0012,0,9,17799,tct,1.193734,0,-0.691051
audioseal,3,chinese:SSB0012,0,9,17816,mean,1.195229,0,-2.961928
audioseal,3,chinese:SSB0012,0,9,17816,tct,1.195229,0,-1.901389
audioseal,3,chinese:SSB0012,0,9,1438,mean,1.195229,0,-4.557790
audioseal,3,chinese:SSB0012,0,9,1438,tct,1.195229,0,-3.801569
audioseal,3,chinese:SSB0012,0,9,19856,mean,1.224745,0,-2.792902
audioseal,3,chinese:SSB0012,0,9,19856,tct,1.224745,0,-4.056557
audioseal,3,chinese:SSB0012,0,9,17801,mean,1.274755,0,-2.435345
audioseal,3,chinese:SSB0012,0,9,17801,tct,1.274755,0,-1.309647
audioseal,3,chinese:SSB0012,0,9,3209,mean,1.303840,0,-2.663363
audioseal,3,chinese:SSB0012,0,9,3209,tct,1.303840,0,-1.009851
audioseal,3,chinese:SSB0012,0,9,394,mean,1.309307,0,-3.568088
audioseal,3,chinese:SSB0012,0,9,394,tct,1.309307,0,-3.332190
audioseal,3,chinese:SSB0012,1,10,59425,mean,0.879049,0,-0.859921
audioseal,3,chinese:SSB0012,1,10,59425,tct,0.879049,0,-0.065534
audioseal,3,chinese:SSB0012,1,10,58419,mean,0.904534,0,-2.908577
audioseal,3,chinese:SSB0012,1,10,58419,tct,0.904534,0,-1.782903
audioseal,3,chinese:SSB0012,1,10,51237,mean,0.912871,0,-2.336230
audioseal,3,chinese:SSB0012,1,10,51237,tct,0.912871,0,-0.990644
audioseal,3,chinese:SSB0012,1,10,21408,mean,0.948683,0,-6.044710
audioseal,3,chinese:SSB0012,1,10,21408,tct,0.948683,0,-3.970576
audioseal,3,chinese:SSB0012,1,10,60069,mean,1.224745,0,-3.411411
audioseal,3,chinese:SSB0012,1,10,60069,tct,1.224745,0,-2.164563
audioseal,3,chinese:SSB0012,1,10,60465,mean,1.224745,0,-2.645140
audioseal,3,chinese:SSB0012,1,10,60465,tct,1.224745,0,-0.791491
audioseal,3,chinese:SSB0012,1,10,60451,mean,1.224745,0,-3.058216
audioseal,3,chinese:SSB0012,1,10,60451,tct,1.224745,0,-1.872433
audioseal,3,chinese:SSB0012,1,10,50481,mean,1.261312,0,-3.369913
audioseal,3,chinese:SSB0012,1,10,50481,tct,1.261312,0,-2.583035
audioseal,3,chinese:SSB0012,1,10,21555,mean,1.264911,0,-5.118729
audioseal,3,chinese:SSB0012,1,10,21555,tct,1.264911,0,-4.174245
audioseal,3,chinese:SSB0012,1,10,17312,mean,1.264911,0,-6.131880
audioseal,3,chinese:SSB0012,1,10,17312,tct,1.264911,0,-5.254789
audioseal,3,chinese:SSB0012,2,11,22120,mean,0.930261,0,-5.298831
audioseal,3,chinese:SSB0012,2,11,22120,tct,0.930261,0,-0.412825
audioseal,3,chinese:SSB0012,2,11,25485,mean,1.195229,0,-3.813584
audioseal,3,chinese:SSB0012,2,11,25485,tct,1.195229,0,-3.743168
audioseal,3,chinese:SSB0012,2,11,21005,mean,1.208941,0,-1.577195
audioseal,3,chinese:SSB0012,2,11,21005,tct,1.208941,0,-1.514641
