model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,8,ecc1,10,6,64,english:1743,2,236,mean,0,0,0,5,0.8333,4.5403,0.9989,32.02
timbrewm,8,ecc1,10,6,64,english:1743,2,236,fwp,1,0,0,5,0.8333,4.5149,0.9994,33.99
timbrewm,8,ecc1,10,6,64,english:1841,0,237,mean,0,0,0,6,1.0000,4.5508,0.9984,28.07
timbrewm,8,ecc1,10,6,64,english:1841,0,237,fwp,1,0,0,5,0.8333,4.4488,0.9978,25.63
timbrewm,8,ecc1,10,6,64,english:1841,1,238,mean,1,0,0,6,1.0000,4.5384,0.9986,28.09
timbrewm,8,ecc1,10,6,64,english:1841,1,238,fwp,1,1,1,5,0.8333,4.4165,0.9978,25.74
timbrewm,8,ecc1,10,6,64,english:1841,2,239,mean,1,0,0,5,0.8333,4.5230,0.9987,26.29
timbrewm,8,ecc1,10,6,64,english:1841,2,239,fwp,1,1,0,5,0.8333,4.5266,0.9992,28.40
timbrewm,8,ecc1,10,6,64,english:1867,0,240,mean,0,0,0,6,1.0000,4.5569,0.9992,27.38
timbrewm,8,ecc1,10,6,64,english:1867,0,240,fwp,0,0,0,6,1.0000,4.5107,0.9986,25.28
timbrewm,8,ecc1,10,6,64,english:1867,1,241,mean,0,0,0,6,1.0000,4.5417,0.9991,25.38
timbrewm,8,ecc1,10,6,64,english:1867,1,241,fwp,0,0,0,6,1.0000,4.5452,0.9993,27.52
timbrewm,8,ecc1,10,6,64,english:1867,2,242,mean,0,0,0,6,1.0000,4.5533,0.9991,28.01
timbrewm,8,ecc1,10,6,64,english:1867,2,242,fwp,1,1,0,4,0.6667,4.4369,0.9987,25.37
timbrewm,8,ecc1,10,6,64,english:1898,0,243,mean,1,1,0,6,1.0000,4.5095,0.9950,27.48
timbrewm,8,ecc1,10,6,64,english:1898,0,243,fwp,1,1,0,4,0.6667,4.4317,0.9935,26.09
timbrewm,8,ecc1,10,6,64,english:1898,1,244,mean,0,0,0,5,0.8333,4.4725,0.9940,27.34
timbrewm,8,ecc1,10,6,64,english:1898,1,244,fwp,1,0,0,5,0.8333,4.4792,0.9949,27.29
timbrewm,8,ecc1,10,6,64,english:1898,2,245,mean,0,0,0,6,1.0000,4.5277,0.9945,27.09
timbrewm,8,ecc1,10,6,64,english:1898,2,245,fwp,0,0,0,5,0.8333,4.4736,0.9920,24.41
timbrewm,8,ecc1,10,6,64,english:19,0,246,mean,0,0,0,6,1.0000,4.5572,0.9885,29.30
timbrewm,8,ecc1,10,6,64,english:19,0,246,fwp,0,0,0,6,1.0000,4.5671,0.9932,31.61
timbrewm,8,ecc1,10,6,64,english:19,1,247,mean,0,0,0,6,1.0000,4.5479,0.9875,29.81
timbrewm,8,ecc1,10,6,64,english:19,1,247,fwp,0,0,0,6,1.0000,4.5361,0.9925,31.79
timbrewm,8,ecc1,10,6,64,english:19,2,248,mean,0,0,0,6,1.0000,4.5499,0.9917,31.67
timbrewm,8,ecc1,10,6,64,english:19,2,248,fwp,1,0,0,5,0.8333,4.4713,0.9859,29.51
timbrewm,8,ecc1,10,6,64,english:1926,0,249,mean,1,0,0,5,0.8333,4.5648,0.9984,29.98
timbrewm,8,ecc1,10,6,64,english:1926,0,249,fwp,1,1,0,5,0.8333,4.5074,0.9980,29.37
