model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wmcodec,3,chinese:SSB0016,0,12,random_dirichlet,0,,-0.5217,0.4715,4.1346,0.9790,13.37,0.0000,0.1070,-14.6799,-14.6799
wmcodec,3,chinese:SSB0016,0,12,eep,1,,-13.5572,-13.4599,4.4135,0.9909,17.76,0.0000,0.1070,-14.6799,-14.6799
wmcodec,3,chinese:SSB0016,0,12,fwp,1,,-38.7521,-38.7282,4.3830,0.9900,17.59,0.0000,0.1070,-14.6799,-14.6799
wmcodec,3,chinese:SSB0016,0,12,dm,1,,-21.1630,-20.3565,4.3532,0.9887,16.70,0.0000,0.1070,-14.6799,-14.6799
wmcodec,3,chinese:SSB0016,0,12,tct,1,,-14.7089,-14.6799,4.1836,0.9822,14.31,0.0000,0.1070,-14.6799,-14.6799
wmcodec,3,chinese:SSB0016,0,12,payload_farthest,1,,-13.5572,-13.4599,4.4135,0.9909,17.76,0.0000,0.1070,-14.6799,-14.6799
wmcodec,3,chinese:SSB0016,1,13,single_copy,0,,-0.0412,3.1996,4.6439,1.0000,133.02,-0.5000,-0.4528,-12.8226,-12.8229
wmcodec,3,chinese:SSB0016,1,13,mean,1,,-22.0640,-21.4297,4.3998,0.9879,17.13,-0.5000,-0.4528,-12.8226,-12.8229
wmcodec,3,chinese:SSB0016,1,13,rp,1,,-21.4606,-21.0392,4.0764,0.9749,13.43,-0.5000,-0.4528,-12.8226,-12.8229
wmcodec,3,chinese:SSB0016,1,13,random_dirichlet,1,,-9.1948,-9.0353,4.2529,0.9839,15.62,-0.5000,-0.4528,-12.8226,-12.8229
wmcodec,3,chinese:SSB0016,1,13,eep,1,,-5.5678,-4.4246,4.4652,0.9916,18.33,-0.5000,-0.4528,-12.8226,-12.8229
wmcodec,3,chinese:SSB0016,1,13,fwp,1,,-21.4606,-21.0392,4.0764,0.9749,13.43,-0.5000,-0.4528,-12.8226,-12.8229
wmcodec,3,chinese:SSB0016,1,13,dm,1,,-21.7238,-21.2640,4.3934,0.9876,16.99,-0.5000,-0.4528,-12.8226,-12.8229
wmcodec,3,chinese:SSB0016,1,13,tct,1,,-13.0425,-12.8226,4.3801,0.9897,17.81,-0.5000,-0.4528,-12.8226,-12.8229
wmcodec,3,chinese:SSB0016,1,13,payload_farthest,1,,-5.5678,-4.4246,4.4652,0.9916,18.33,-0.5000,-0.4528,-12.8226,-12.8229
wmcodec,3,chinese:SSB0016,2,14,single_copy,0,,-0.0045,5.5767,4.6439,1.0000,132.99,nan,nan,-0.9908,-0.9908
wmcodec,3,chinese:SSB0016,2,14,mean,1,,-15.5844,-15.4998,4.2911,0.9867,16.70,nan,nan,-0.9908,-0.9908
wmcodec,3,chinese:SSB0016,2,14,rp,1,,-23.9594,-23.4600,4.3568,0.9895,17.90,nan,nan,-0.9908,-0.9908
wmcodec,3,chinese:SSB0016,2,14,random_dirichlet,1,,-19.5080,-19.0573,4.1350,0.9800,14.40,nan,nan,-0.9908,-0.9908
wmcodec,3,chinese:SSB0016,2,14,eep,1,,-7.4309,-5.8562,4.0115,0.9751,13.09,nan,nan,-0.9908,-0.9908
wmcodec,3,chinese:SSB0016,2,14,fwp,1,,-23.9594,-23.4600,4.3568,0.9895,17.90,nan,nan,-0.9908,-0.9908
wmcodec,3,chinese:SSB0016,2,14,dm,1,,-15.0265,-14.9332,4.2959,0.9871,16.87,nan,nan,-0.9908,-0.9908
wmcodec,3,chinese:SSB0016,2,14,tct,1,,-1.9754,-0.9908,4.3934,0.9921,19.02,nan,nan,-0.9908,-0.9908
wmcodec,3,chinese:SSB0016,2,14,payload_farthest,1,,-9.8484,-9.3325,4.3800,0.9911,18.24,nan,nan,-0.9908,-0.9908
wmcodec,3,chinese:SSB0018,0,15,single_copy,1,,-7.8906,-7.8471,4.6439,1.0000,144.31,1.0000,-0.8402,-28.8454,-28.8454
wmcodec,3,chinese:SSB0018,0,15,mean,1,,-23.6619,-22.9993,4.4265,0.9872,14.72,1.0000,-0.8402,-28.8454,-28.8454
wmcodec,3,chinese:SSB0018,0,15,rp,1,,-35.4704,-34.6749,4.2018,0.9794,11.04,1.0000,-0.8402,-28.8454,-28.8454
wmcodec,3,chinese:SSB0018,0,15,random_dirichlet,1,,-7.5430,-7.2733,4.6267,0.9993,29.26,1.0000,-0.8402,-28.8454,-28.8454
wmcodec,3,chinese:SSB0018,0,15,eep,1,,-35.4704,-34.6749,4.2018,0.9794,11.04,1.0000,-0.8402,-28.8454,-28.8454
wmcodec,3,chinese:SSB0018,0,15,fwp,1,,-29.5318,-28.8454,4.4383,0.9877,16.18,1.0000,-0.8402,-28.8454,-28.8454
wmcodec,3,chinese:SSB0018,0,15,dm,1,,-24.1550,-22.9982,4.4372,0.9878,15.12,1.0000,-0.8402,-28.8454,-28.8454
wmcodec,3,chinese:SSB0018,0,15,tct,1,,-29.5318,-28.8454,4.4383,0.9877,16.18,1.0000,-0.8402,-28.8454,-28.8454
wmcodec,3,chinese:SSB0018,0,15,payload_farthest,1,,-29.5318,-28.8454,4.4383,0.9877,16.18,1.0000,-0.8402,-28.8454,-28.8454
wmcodec,3,chinese:SSB0018,1,16,single_copy,0,,-0.0032,5.7836,4.6439,1.0000,144.04,-0.5000,-0.9125,-17.6629,-17.6629
wmcodec,3,chinese:SSB0018,1,16,mean,1,,-11.0296,-10.7052,4.4139,0.9881,16.18,-0.5000,-0.9125,-17.6629,-17.6629
wmcodec,3,chinese:SSB0018,1,16,rp,1,,-2.8814,-1.8321,4.1924,0.9805,12.62,-0.5000,-0.9125,-17.6629,-17.6629
wmcodec,3,chinese:SSB0018,1,16,random_dirichlet,1,,-3.3311,-3.2898,4.3332,0.9873,15.61,-0.5000,-0.9125,-17.6629,-17.6629
wmcodec,3,chinese:SSB0018,1,16,eep,1,,-13.4404,-13.3614,4.4219,0.9901,17.63,-0.5000,-0.9125,-17.6629,-17.6629
wmcodec,3,chinese:SSB0018,1,16,fwp,1,,-9.3522,-8.6572,4.4708,0.9910,17.41,-0.5000,-0.9125,-17.6629,-17.6629
wmcodec,3,chinese:SSB0018,1,16,dm,1,,-10.9265,-10.4915,4.4180,0.9883,16.26,-0.5000,-0.9125,-17.6629,-17.6629
wmcodec,3,chinese:SSB0018,1,16,tct,1,,-17.9369,-17.6629,4.4983,0.9920,18.40,-0.5000,-0.9125,-17.6629,-17.6629
wmcodec,3,chinese:SSB0018,1,16,payload_farthest,1,,-13.4404,-13.3614,4.4219,0.9901,17.63,-0.5000,-0.9125,-17.6629,-17.6629
