model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
timbrewm,3,chinese:SSB0012,1,10,mean,0,,-4.6405,0.0997,4.5811,0.9970,33.25,1.0000,-0.9826,-0.3016,-0.3016
timbrewm,3,chinese:SSB0012,1,10,rp,1,,-5.5680,-0.3121,4.5336,0.9972,33.19,1.0000,-0.9826,-0.3016,-0.3016
timbrewm,3,chinese:SSB0012,1,10,random_dirichlet,0,,-4.0218,0.3787,4.5773,0.9967,33.08,1.0000,-0.9826,-0.3016,-0.3016
timbrewm,3,chinese:SSB0012,1,10,eep,1,,-4.5962,-0.3016,4.4607,0.9935,29.72,1.0000,-0.9826,-0.3016,-0.3016
timbrewm,3,chinese:SSB0012,1,10,fwp,1,,-5.5680,-0.3121,4.5336,0.9972,33.19,1.0000,-0.9826,-0.3016,-0.3016
timbrewm,3,chinese:SSB0012,1,10,dm,1,,-5.1382,-0.1083,4.5532,0.9969,32.99,1.0000,-0.9826,-0.3016,-0.3016
timbrewm,3,chinese:SSB0012,1,10,tct,1,,-4.5962,-0.3016,4.4607,0.9935,29.72,1.0000,-0.9826,-0.3016,-0.3016
timbrewm,3,chinese:SSB0012,1,10,payload_farthest,1,,-5.5680,-0.3121,4.5336,0.9972,33.19,1.0000,-0.9826,-0.3016,-0.3016
timbrewm,3,chinese:SSB0012,2,11,single_copy,0,,-3.2775,0.7474,4.6439,1.0000,145.73,0.8660,-0.9997,-0.3318,-0.3318
timbrewm,3,chinese:SSB0012,2,11,mean,1,,-5.4020,-0.4554,4.5383,0.9976,33.56,0.8660,-0.9997,-0.3318,-0.3318
timbrewm,3,chinese:SSB0012,2,11,rp,1,,-6.0617,-0.3318,4.3700,0.9949,30.03,0.8660,-0.9997,-0.3318,-0.3318
timbrewm,3,chinese:SSB0012,2,11,random_dirichlet,1,,-4.7496,-0.0795,4.5865,0.9987,36.12,0.8660,-0.9997,-0.3318,-0.3318
timbrewm,3,chinese:SSB0012,2,11,eep,1,,-6.0617,-0.3318,4.3700,0.9949,30.03,0.8660,-0.9997,-0.3318,-0.3318
timbrewm,3,chinese:SSB0012,2,11,fwp,1,,-6.0617,-0.3318,4.3700,0.9949,30.03,0.8660,-0.9997,-0.3318,-0.3318
timbrewm,3,chinese:SSB0012,2,11,dm,1,,-5.9259,-0.6927,4.4884,0.9968,32.16,0.8660,-0.9997,-0.3318,-0.3318
timbrewm,3,chinese:SSB0012,2,11,tct,1,,-6.0617,-0.3318,4.3700,0.9949,30.03,0.8660,-0.9997,-0.3318,-0.3318
timbrewm,3,chinese:SSB0012,2,11,payload_farthest,1,,-6.0617,-0.3318,4.3700,0.9949,30.03,0.8660,-0.9997,-0.3318,-0.3318
timbrewm,3,chinese:SSB0016,0,12,single_copy,0,,-3.2264,0.8578,4.6439,1.0000,132.81,1.0000,-0.9991,-0.1921,-0.1921
timbrewm,3,chinese:SSB0016,0,12,mean,0,,-4.4655,0.2018,4.4089,0.9917,24.41,1.0000,-0.9991,-0.1921,-0.1921
timbrewm,3,chinese:SSB0016,0,12,rp,1,,-5.0070,-0.1770,4.5510,0.9958,27.51,1.0000,-0.9991,-0.1921,-0.1921
timbrewm,3,chinese:SSB0016,0,12,random_dirichlet,0,,-3.6855,0.6214,4.3183,0.9867,22.30,1.0000,-0.9991,-0.1921,-0.1921
timbrewm,3,chinese:SSB0016,0,12,eep,1,,-5.0070,-0.1770,4.5510,0.9958,27.51,1.0000,-0.9991,-0.1921,-0.1921
timbrewm,3,chinese:SSB0016,0,12,fwp,1,,-5.3180,-0.1921,4.3707,0.9942,25.83,1.0000,-0.9991,-0.1921,-0.1921
timbrewm,3,chinese:SSB0016,0,12,dm,1,,-5.3180,-0.1921,4.3707,0.9942,25.83,1.0000,-0.9991,-0.1921,-0.1921
timbrewm,3,chinese:SSB0016,0,12,tct,1,,-5.3180,-0.1921,4.3707,0.9942,25.83,1.0000,-0.9991,-0.1921,-0.1921
timbrewm,3,chinese:SSB0016,0,12,payload_farthest,1,,-5.3180,-0.1921,4.3707,0.9942,25.83,1.0000,-0.9991,-0.1921,-0.1921
timbrewm,3,chinese:SSB0016,1,13,single_copy,0,,-3.2451,0.8279,4.6439,1.0000,132.78,0.5000,-0.9673,-0.0687,-0.0687
timbrewm,3,chinese:SSB0016,1,13,mean,0,,-4.3861,0.3103,4.5415,0.9972,29.25,0.5000,-0.9673,-0.0687,-0.0687
timbrewm,3,chinese:SSB0016,1,13,rp,0,,-3.7849,0.0929,4.3867,0.9938,25.72,0.5000,-0.9673,-0.0687,-0.0687
timbrewm,3,chinese:SSB0016,1,13,random_dirichlet,0,,-3.9388,0.4683,4.5064,0.9960,27.81,0.5000,-0.9673,-0.0687,-0.0687
timbrewm,3,chinese:SSB0016,1,13,eep,0,,-3.7849,0.0929,4.3867,0.9938,25.72,0.5000,-0.9673,-0.0687,-0.0687
timbrewm,3,chinese:SSB0016,1,13,fwp,1,,-4.5847,-0.0155,4.5709,0.9978,30.67,0.5000,-0.9673,-0.0687,-0.0687
timbrewm,3,chinese:SSB0016,1,13,dm,0,,-4.4097,0.2289,4.5584,0.9975,29.76,0.5000,-0.9673,-0.0687,-0.0687
timbrewm,3,chinese:SSB0016,1,13,tct,1,,-5.2815,-0.0687,4.5532,0.9983,31.34,0.5000,-0.9673,-0.0687,-0.0687
timbrewm,3,chinese:SSB0016,1,13,payload_farthest,1,,-5.2815,-0.0687,4.5532,0.9983,31.34,0.5000,-0.9673,-0.0687,-0.0687
timbrewm,3,chinese:SSB0016,2,14,single_copy,0,,-3.3747,0.7644,4.6439,1.0000,132.78,0.8660,0.2156,-0.3344,-0.3344
timbrewm,3,chinese:SSB0016,2,14,mean,1,,-5.8221,-0.9245,4.5549,0.9962,30.29,0.8660,0.2156,-0.3344,-0.3344
timbrewm,3,chinese:SSB0016,2,14,rp,1,,-4.9992,-0.0899,4.5041,0.9968,29.22,0.8660,0.2156,-0.3344,-0.3344
timbrewm,3,chinese:SSB0016,2,14,random_dirichlet,1,,-4.8985,-0.0011,4.4828,0.9937,27.56,0.8660,0.2156,-0.3344,-0.3344
timbrewm,3,chinese:SSB0016,2,14,eep,1,,-5.2769,-0.1147,4.4698,0.9918,26.77,0.8660,0.2156,-0.3344,-0.3344
timbrewm,3,chinese:SSB0016,2,14,fwp,1,,-5.2769,-0.1147,4.4698,0.9918,26.77,0.8660,0.2156,-0.3344,-0.3344
timbrewm,3,chinese:SSB0016,2,14,dm,1,,-5.3057,-0.1650,4.4815,0.9924,27.14,0.8660,0.2156,-0.3344,-0.3344
timbrewm,3,chinese:SSB0016,2,14,tct,1,,-5.1675,-0.3344,4.5734,0.9974,32.12,0.8660,0.2156,-0.3344,-0.3344
timbrewm,3,chinese:SSB0016,2,14,payload_farthest,1,,-5.2769,-0.1147,4.4698,0.9918,26.77,0.8660,0.2156,-0.3344,-0.3344
timbrewm,3,chinese:SSB0018,0,15,single_copy,0,,-3.2192,0.8771,4.6439,1.0000,144.24,0.8660,-0.8677,-0.3790,-0.3790
timbrewm,3,chinese:SSB0018,0,15,mean,1,,-5.4695,-0.2350,4.5097,0.9975,33.76,0.8660,-0.8677,-0.3790,-0.3790
timbrewm,3,chinese:SSB0018,0,15,rp,1,,-4.9310,-0.0556,4.3298,0.9945,30.23,0.8660,-0.8677,-0.3790,-0.3790
timbrewm,3,chinese:SSB0018,0,15,random_dirichlet,0,,-3.6836,0.6982,4.6296,0.9999,47.62,0.8660,-0.8677,-0.3790,-0.3790
timbrewm,3,chinese:SSB0018,0,15,eep,1,,-4.9310,-0.0556,4.3298,0.9945,30.23,0.8660,-0.8677,-0.3790,-0.3790
timbrewm,3,chinese:SSB0018,0,15,fwp,1,,-5.8380,-0.0257,4.5080,0.9982,34.73,0.8660,-0.8677,-0.3790,-0.3790
timbrewm,3,chinese:SSB0018,0,15,dm,1,,-5.7414,-0.3510,4.5164,0.9977,34.08,0.8660,-0.8677,-0.3790,-0.3790
timbrewm,3,chinese:SSB0018,0,15,tct,1,,-5.9633,-0.3790,4.4697,0.9970,32.87,0.8660,-0.8677,-0.3790,-0.3790
timbrewm,3,chinese:SSB0018,0,15,payload_farthest,1,,-5.8380,-0.0257,4.5080,0.9982,34.73,0.8660,-0.8677,-0.3790,-0.3790
timbrewm,3,chinese:SSB0018,1,16,single_copy,0,,-3.3832,0.7821,4.6439,1.0000,144.24,0.8660,-0.9528,-0.0381,-0.0381
timbrewm,3,chinese:SSB0018,1,16,mean,1,,-4.6612,-0.2146,4.5984,0.9987,37.99,0.8660,-0.9528,-0.0381,-0.0381
timbrewm,3,chinese:SSB0018,1,16,rp,1,,-4.6982,-0.0311,4.5399,0.9971,34.46,0.8660,-0.9528,-0.0381,-0.0381
timbrewm,3,chinese:SSB0018,1,16,random_dirichlet,0,,-4.1882,0.1888,4.5917,0.9988,36.99,0.8660,-0.9528,-0.0381,-0.0381
timbrewm,3,chinese:SSB0018,1,16,eep,1,,-4.6982,-0.0311,4.5399,0.9971,34.46,0.8660,-0.9528,-0.0381,-0.0381
timbrewm,3,chinese:SSB0018,1,16,fwp,1,,-4.6982,-0.0311,4.5399,0.9971,34.46,0.8660,-0.9528,-0.0381,-0.0381
timbrewm,3,chinese:SSB0018,1,16,dm,1,,-4.8651,-0.3118,4.5798,0.9982,36.50,0.8660,-0.9528,-0.0381,-0.0381
timbrewm,3,chinese:SSB0018,1,16,tct,1,,-4.5161,-0.0381,4.5755,0.9984,37.24,0.8660,-0.9528,-0.0381,-0.0381
timbrewm,3,chinese:SSB0018,1,16,payload_farthest,1,,-4.6982,-0.0311,4.5399,0.9971,34.46,0.8660,-0.9528,-0.0381,-0.0381
timbrewm,3,chinese:SSB0018,2,17,single_copy,0,,-3.2153,0.8177,4.6439,1.0000,144.24,1.0000,-0.9954,-0.2078,-0.2078
timbrewm,3,chinese:SSB0018,2,17,mean,0,,-4.9473,0.1663,4.5297,0.9979,34.21,1.0000,-0.9954,-0.2078,-0.2078
timbrewm,3,chinese:SSB0018,2,17,rp,1,,-6.0436,-0.2078,4.5141,0.9983,34.59,1.0000,-0.9954,-0.2078,-0.2078
timbrewm,3,chinese:SSB0018,2,17,random_dirichlet,0,,-4.6218,0.0530,4.4492,0.9960,31.66,1.0000,-0.9954,-0.2078,-0.2078
timbrewm,3,chinese:SSB0018,2,17,eep,1,,-6.0436,-0.2078,4.5141,0.9983,34.59,1.0000,-0.9954,-0.2078,-0.2078
timbrewm,3,chinese:SSB0018,2,17,fwp,1,,-6.0436,-0.2078,4.5141,0.9983,34.59,1.0000,-0.9954,-0.2078,-0.2078
timbrewm,3,chinese:SSB0018,2,17,dm,0,,-5.2442,0.0438,4.5237,0.9979,34.06,1.0000,-0.9954,-0.2078,-0.2078
timbrewm,3,chinese:SSB0018,2,17,tct,1,,-6.0436,-0.2078,4.5141,0.9983,34.59,1.0000,-0.9954,-0.2078,-0.2078
timbrewm,3,chinese:SSB0018,2,17,payload_farthest,1,,-6.0436,-0.2078,4.5141,0.9983,34.59,1.0000,-0.9954,-0.2078,-0.2078
timbrewm,3,chinese:SSB0033,0,18,single_copy,0,,-3.2219,0.8749,4.6439,1.0000,147.68,0.8660,-0.9911,-0.2696,-0.2696
timbrewm,3,chinese:SSB0033,0,18,mean,1,,-5.6932,-0.1769,4.5252,0.9971,34.91,0.8660,-0.9911,-0.2696,-0.2696
timbrewm,3,chinese:SSB0033,0,18,rp,1,,-6.4795,-0.2696,4.5228,0.9980,36.87,0.8660,-0.9911,-0.2696,-0.2696
timbrewm,3,chinese:SSB0033,0,18,random_dirichlet,0,,-4.4645,0.0155,4.4381,0.9951,32.52,0.8660,-0.9911,-0.2696,-0.2696
timbrewm,3,chinese:SSB0033,0,18,eep,1,,-6.4488,-0.1136,4.5733,0.9982,37.03,0.8660,-0.9911,-0.2696,-0.2696
timbrewm,3,chinese:SSB0033,0,18,fwp,1,,-6.4795,-0.2696,4.5228,0.9980,36.87,0.8660,-0.9911,-0.2696,-0.2696
