model,k,trial_id,speaker,clip_index,source_path,coalition_payloads,coalition_member_index,base_payload,flipped_payload,flipped_bit,pair_attempts,sample_count,waveform_mse,mel_distance,band_energy_0_1k,band_energy_1_2k,band_energy_2_4k,band_energy_4_8k,band_fraction_0_1k,band_fraction_1_2k,band_fraction_2_4k,band_fraction_4_8k,base_decoded_payload,flipped_decoded_payload,base_payload_correct,flipped_payload_correct,base_changed_bit_correct,flipped_changed_bit_correct,decoded_bit_changes,base_changed_bit_score,flipped_changed_bit_score,changed_bit_score_change,unchanged_bit_score_change,base_bit_scores,flipped_bit_scores
audioseal,5,215,english:1553,3,dataset/collusion_300/english/1553/english_1553_03.wav,"[12690,20068,40656,46748,62705]",1,20068,18020,11,,160000,1.019460303267795e-06,0.019784029573202133,7.861312240586057e-08,9.408349686600009e-07,1.1559307165309216e-11,6.528947686312044e-13,0.0771124899653991,0.9228755309493002,1.133865352898668e-05,6.404317721233527e-07,20068,18020,1,1,1,1,1,0.5873339176177979,-0.4660526514053345,1.0533865690231323,0.009894859790802003,"[-0.6210192441940308,-0.5272449254989624,0.5370327234268188,-0.5332359075546265,-0.6602523326873779,0.6103500127792358,0.6091890335083008,-0.5449181795120239,-0.4953727722167969,0.5770630836486816,0.5447235107421875,0.5873339176177979,-0.4574371576309204,-0.6796444058418274,0.6492071151733398,-0.47131478786468506]","[-0.6225895881652832,-0.5087930560112,0.5427824258804321,-0.5097659826278687,-0.6410257816314697,0.604417085647583,0.5992062091827393,-0.539728045463562,-0.5062658786773682,0.574988603591919,0.5430886745452881,-0.4660526514053345,-0.43252646923065186,-0.6894266605377197,0.6433601379394531,-0.4676085114479065]"
audioseal,5,216,english:1578,1,dataset/collusion_300/english/1578/english_1578_01.wav,"[2054,7125,17445,20260,32773]",4,32773,40965,13,,160000,7.399564975040093e-08,0.01487421803176403,2.513831490488992e-08,4.885450414752664e-08,2.6875296623353246e-12,1.4316832205425835e-13,0.3397269297544578,0.6602348153211794,3.632010356555809e-05,1.9348207974007635e-06,32773,40965,1,1,1,1,1,-0.5659045577049255,0.5365697145462036,1.1024742722511292,0.01213926871617635,"[0.5639787912368774,-0.4895082116127014,0.5061931610107422,-0.3981185555458069,-0.49800169467926025,-0.5606895685195923,-0.5552899837493896,-0.5490312576293945,-0.4916595220565796,-0.5329056978225708,-0.6000677347183228,-0.3942265510559082,-0.42007386684417725,-0.5659045577049255,-0.5169250965118408,0.6114335060119629]","[0.5693855285644531,-0.4698989987373352,0.5331020355224609,-0.3898792266845703,-0.5062662363052368,-0.5798521041870117,-0.5543382167816162,-0.5537860989570618,-0.48430532217025757,-0.5255749225616455,-0.6033849716186523,-0.43000102043151855,-0.4413803815841675,0.5365697145462036,-0.5100796222686768,0.6045709848403931]"
audioseal,5,217,english:1578,2,dataset/collusion_300/english/1578/english_1578_02.wav,"[5624,12036,30153,44622,44853]",1,12036,12100,6,,160000,1.0669715568592695e-07,0.012859952636063099,8.584442320501077e-09,9.810787108043638e-08,4.61978926702386e-12,2.2249572244975387e-13,0.08045614960693222,0.9194984669434495,4.329814827138074e-05,2.0853013467827654e-06,12036,12100,1,1,1,1,1,-0.5546589493751526,0.5913223028182983,1.145981252193451,0.01396572192509969,"[-0.5492859482765198,-0.5256423950195312,0.5564807653427124,-0.5326424837112427,-0.609954833984375,-0.5597172975540161,-0.5546589493751526,-0.539587140083313,0.5447558164596558,0.6017956733703613,0.4425102472305298,0.5917022228240967,-0.4911518096923828,0.5243911743164062,-0.5172579884529114,-0.5050621032714844]","[-0.5466219186782837,-0.5217189192771912,0.5581588745117188,-0.5149837732315063,-0.5890809297561646,-0.5221612453460693,0.5913223028182983,-0.5499604940414429,0.5376918315887451,0.5878543853759766,0.48144078254699707,0.5847350358963013,-0.49457091093063354,0.4991554021835327,-0.5258452296257019,-0.5156751871109009]"
audioseal,5,218,english:1578,3,dataset/collusion_300/english/1578/english_1578_03.wav,"[2408,7703,27065,32870,52572]",1,7703,24087,14,,160000,6.710626013004446e-08,0.013291562907397747,6.081298371631347e-08,6.291213924719749e-09,1.9409367573754563e-12,1.2155225384568162e-13,0.9062192349635441,0.09375003036271247,2.8923333733904065e-05,1.811340009264812e-06,7703,24087,1,1,1,1,1,-0.517015278339386,0.639467716217041,1.156482994556427,0.010712897777557373,"[0.5465238094329834,0.537351131439209,0.5518621206283569,-0.5406547784805298,0.5651453733444214,-0.6008659601211548,-0.5723809003829956,-0.5371048450469971,-0.4408174157142639,0.6238597631454468,0.4968525171279907,0.5694476366043091,0.6103477478027344,-0.6228009462356567,-0.517015278339386,-0.4888134002685547]","[0.532811164855957,0.5201393365859985,0.5759614706039429,-0.541499137878418,0.5578452348709106,-0.6110378503799438,-0.587101936340332,-0.5421246290206909,-0.44136303663253784,0.6124780178070068,0.5154098272323608,0.553400993347168,0.6076562404632568,-0.6395151615142822,0.639467716217041,-0.49048882722854614]"
audioseal,5,219,english:1594,1,dataset/collusion_300/english/1594/english_1594_01.wav,"[7589,19597,31411,32356,43200]",4,43200,10432,15,,160000,1.059571221477484e-07,0.01440196018666029,4.244345993323666e-09,1.0170791071543643e-07,4.6561400949739606e-12,2.092988933371969e-13,0.04005720339785444,0.95989687765975,4.394362550241182e-05,1.975316893236747e-06,43200,10432,1,1,1,1,1,0.5033990144729614,-0.576372504234314,1.0797715187072754,0.00969387690226237,"[-0.5463272333145142,-0.5127696394920349,-0.5855274796485901,-0.5204496383666992,-0.5507217645645142,-0.5475578308105469,0.5908383131027222,0.4801729917526245,-0.431093692779541,-0.5139114856719971,-0.5627933740615845,0.6224278211593628,-0.4590582251548767,0.4680520296096802,-0.5165482759475708,0.5033990144729614]","[-0.5338979959487915,-0.5131946802139282,-0.557083249092102,-0.5556678771972656,-0.5580739974975586,-0.5314990282058716,0.5950520038604736,0.477785587310791,-0.43401414155960083,-0.5123880505561829,-0.5543403625488281,0.623649001121521,-0.4671281576156616,0.47392427921295166,-0.5057292580604553,-0.576372504234314]"
audioseal,5,220,english:1594,2,dataset/collusion_300/english/1594/english_1594_02.wav,"[25322,37038,43546,45741,58821]",4,58821,58565,8,,160000,1.1509956699575665e-07,0.014144426211714745,5.779843760795746e-09,1.0931498582120254e-07,4.5346323923778205e-12,2.0278136599116555e-13,0.050216033923123536,0.9497428068103213,3.9397475687680024e-05,1.761790867542025e-06,58821,58565,1,1,1,1,1,0.5435336828231812,-0.4356713891029358,0.9792050719261169,0.015817006429036457,"[0.5588587522506714,-0.4853737950325012,0.5575509071350098,-0.4116838574409485,-0.5145992636680603,-0.6009233593940735,0.5686458349227905,0.469282865524292,0.5435336828231812,-0.536803662776947,0.5032998323440552,-0.46673983335494995,-0.4629926085472107,0.5130571126937866,0.6474800109863281,0.5730890035629272]","[0.5358492136001587,-0.5022649168968201,0.5515439510345459,-0.42907023429870605,-0.5276601314544678,-0.5449059009552002,0.5921971797943115,0.4720379114151001,-0.4356713891029358,-0.5441933870315552,0.5177980661392212,-0.46244698762893677,-0.46248143911361694,0.4702988862991333,0.6528394222259521,0.5693222284317017]"
audioseal,5,221,english:1594,3,dataset/collusion_300/english/1594/english_1594_03.wav,"[6799,23314,41672,56230,56464]",2,41672,41676,2,,160000,2.4019756180104503e-07,0.024801788851618767,7.453557353514468e-09,2.3273504000644305e-07,8.581025900515712e-12,3.834151869417707e-13,0.031030945100467874,0.9689317337834463,3.572486679787096e-05,1.5962492877398666e-06,41672,41676,1,1,1,1,1,-0.5724153518676758,0.6036367416381836,1.1760520935058594,0.014105645815531413,"[-0.5289492607116699,-0.5542894601821899,-0.5724153518676758,0.6238607168197632,-0.5841678380966187,-0.5503922700881958,0.5273362398147583,0.49456143379211426,-0.390358030796051,0.5991593599319458,-0.5868974328041077,-0.46205073595046997,-0.45120227336883545,0.4515649080276489,-0.4810563921928406,0.5084943771362305]","[-0.526892364025116,-0.5568364858627319,0.6036367416381836,0.6463806629180908,-0.5925410985946655,-0.569965124130249,0.5412933826446533,0.4841477870941162,-0.40117913484573364,0.5841820240020752,-0.5752163529396057,-0.46146464347839355,-0.4590147137641907,0.48585402965545654,-0.5099334716796875,0.5315940380096436]"
audioseal,5,222,english:1624,1,dataset/collusion_300/english/1624/english_1624_01.wav,"[1124,1848,18878,45076,59652]",2,18878,19390,9,,160000,8.848463979276291e-08,0.015557708218693733,6.484165342701881e-08,2.3639292260240058e-08,3.4998197396119175e-12,1.942857644459216e-13,0.732801236224529,0.2671570152243926,3.955285061688373e-05,2.19570046169541e-06,18878,19390,1,1,1,1,1,-0.5553638935089111,0.6243005990982056,1.1796644926071167,0.017261191209157308,"[-0.5687349438667297,0.5365653038024902,0.5919909477233887,0.6403096914291382,0.5310336351394653,0.4049118757247925,-0.620846152305603,0.4766889810562134,0.5339380502700806,-0.5553638935089111,-0.5283435583114624,0.5334588289260864,-0.4428350329399109,-0.5853098630905151,0.662122368812561,-0.47218674421310425]","[-0.5648146867752075,0.5559008121490479,0.5868170261383057,0.6596368551254272,0.5743169784545898,0.4415179491043091,-0.6449915170669556,0.480277419090271,0.518591046333313,0.6243005990982056,-0.538283109664917,0.5291907787322998,-0.4351275563240051,-0.6043256521224976,0.614890456199646,-0.4722147583961487]"
audioseal,5,223,english:1624,2,dataset/collusion_300/english/1624/english_1624_02.wav,"[11520,12088,41784,43250,63718]",3,43250,43234,4,,160000,3.288475532280358e-07,0.016684086993336678,4.873141518557661e-08,2.80109268715209e-07,6.539242895040245e-12,3.300843551322875e-13,0.1481884682042452,0.8517906427023656,1.9885332370120077e-05,1.0037610190257186e-06,43250,43234,1,1,1,1,1,0.5526367425918579,-0.6132280826568604,1.1658648252487183,0.016854540506998698,"[-0.5788384675979614,0.531531810760498,-0.58046555519104,-0.5657927989959717,0.5526367425918579,0.4804978370666504,0.5945941209793091,0.4941539764404297,-0.46315938234329224,-0.492281973361969,-0.540803849697113,0.5865185260772705,-0.4059097170829773,0.4303586483001709,-0.4356176257133484,0.5438086986541748]","[-0.5804603099822998,0.5074316263198853,-0.6085119843482971,-0.5386843681335449,-0.6132280826568604,0.508049726486206,0.6028628349304199,0.4831385612487793,-0.4853901267051697,-0.4868547320365906,-0.5441422462463379,0.6083675622940063,-0.4105154275894165,0.4209253787994385,-0.45595264434814453,0.5059229135513306]"
audioseal,5,224,english:1624,3,dataset/collusion_300/english/1624/english_1624_03.wav,"[7629,32454,33698,35515,62703]",0,7629,7373,8,,160000,1.5166285983742626e-07,0.013798623345792294,7.587369370659707e-09,1.440692608393351e-07,5.9495772849445126e-12,2.800501464590626e-13,0.05002786693322891,0.9499310575691962,3.9228966744541886e-05,1.8465308300216678e-06,7629,7373,1,1,1,1,1,0.5826635360717773,-0.41946619749069214,1.0021297335624695,0.012848905722300212,"[0.584935188293457,-0.4981250762939453,0.5422552824020386,0.641977071762085,-0.6212522983551025,-0.5989587903022766,0.5629528760910034,0.4919332265853882,0.5826635360717773,-0.5568075180053711,0.45424342155456543,0.5965245962142944,0.6048650741577148,-0.5532425045967102,-0.46737706661224365,-0.5084648132324219]","[0.5590906143188477,-0.5020773410797119,0.5348497629165649,0.6386938095092773,-0.6241199970245361,-0.5528246164321899,0.5730448961257935,0.48953258991241455,-0.41946619749069214,-0.5617241859436035,0.4667673110961914,0.6030534505844116,0.6008154153823853,-0.5920249819755554,-0.48308515548706055,-0.5002210140228271]"
audioseal,5,225,english:163,1,dataset/collusion_300/english/163/english_163_01.wav,"[1053,4484,21594,29050,60494]",4,60494,27726,15,,160000,1.3078328352878282e-07,0.012024568393826485,6.42259554518275e-09,1.2435517367412281e-07,5.28143914153811e-12,2.328703356690166e-13,0.04910868860215811,0.9508491476799074,4.038313612439444e-05,1.7805818097369184e-06,60494,27726,1,1,1,1,1,0.5125149488449097,-0.5647487640380859,1.0772637128829956,0.008674828211466472,"[-0.6011974811553955,0.5017677545547485,0.5696516036987305,0.6524096727371216,-0.6025702953338623,-0.5494939088821411,0.5809115171432495,-0.540030837059021,-0.40125352144241333,-0.5449796319007874,0.5194294452667236,0.5609183311462402,-0.4805426597595215,0.4460393190383911,0.6284499168395996,0.5125149488449097]","[-0.591275691986084,0.4957984685897827,0.5700066089630127,0.6193161010742188,-0.618494987487793,-0.5345653295516968,0.5802973508834839,-0.545613169670105,-0.4080662727355957,-0.5479307174682617,0.5112757682800293,0.5541168451309204,-0.49256443977355957,0.4491548538208008,0.6245732307434082,-0.5647487640380859]"
audioseal,5,226,english:163,2,dataset/collusion_300/english/163/english_163_02.wav,"[19264,25513,36870,55343,56080]",1,25513,27561,11,,160000,1.0200063122097537e-07,0.021467313170433044,7.180914706441934e-08,3.0187133397586906e-08,4.0874703337824835e-12,2.632886353225243e-13,0.7040068890245508,0.2959504567397151,4.007299057715966e-05,2.581245156729792e-06,25513,27561,1,1,1,1,1,-0.4689537286758423,0.5551189184188843,1.0240726470947266,0.00726474126180013,"[0.5977431535720825,-0.5002971291542053,-0.5625194311141968,0.6370922327041626,-0.5811347961425781,0.42563021183013916,-0.6674995422363281,0.4636417627334595,0.5231828689575195,0.6188356876373291,-0.5860494375228882,-0.4689537286758423,-0.41707539558410645,0.5124956369400024,0.6534674167633057,-0.4479790925979614]","[0.6016710996627808,-0.5040950775146484,-0.5675374269485474,0.6330373287200928,-0.5815986394882202,0.43517446517944336,-0.66839599609375,0.45261311531066895,0.530691385269165,0.6284143924713135,-0.583172082901001,0.5551189184188843,-0.4430554509162903,0.518294095993042,0.6402333974838257,-0.4427170753479004]"
audioseal,5,227,english:163,3,dataset/collusion_300/english/163/english_163_03.wav,"[24764,32328,41915,44947,61760]",3,44947,44946,0,,160000,7.551870893349266e-07,0.02436308190226555,4.753308702631078e-08,7.076349564929914e-07,1.8221560719192925e-11,8.242549053183356e-13,0.06294213407193165,0.9370326459317344,2.4128538446334106e-05,1.091457887666267e-06,44947,44946,1,1,1,1,1,0.5868375301361084,-0.5578165650367737,1.144654095172882,0.018412903944651286,"[0.5868375301361084,0.5260912179946899,-0.5620447993278503,-0.5487183332443237,0.5602153539657593,-0.6773689985275269,-0.5928016304969788,0.47684240341186523,0.5864413976669312,0.6385675668716431,0.49181902408599854,0.5286250114440918,-0.45856183767318726,0.49217450618743896,-0.4505792260169983,0.5626531839370728]","[-0.5578165650367737,0.524598240852356,-0.5618562698364258,-0.5742612481117249,0.541568398475647,-0.6576131582260132,-0.5744284391403198,0.4864009618759155,0.5730366706848145,0.6391891241073608,0.3984032869338989,0.5370687246322632,-0.4595339894294739,0.4822347164154053,-0.45289427042007446,0.5091313123703003]"
audioseal,5,228,english:1723,1,dataset/collusion_300/english/1723/english_1723_01.wav,"[6101,19224,40235,59405,61672]",3,59405,59469,6,,160000,1.8420310785608367e-07,0.01288612186908722,7.031668409616829e-09,1.771629069367643e-07,8.192371859557437e-12,3.4013784301473657e-13,0.038173451531070865,0.9617802272651131,4.447466687672864e-05,1.8465369394336354e-06,59405,59469,1,1,1,1,1,-0.6167837977409363,0.5325511693954468,1.149334967136383,0.012604169050852458,"[0.5880277156829834,-0.4944460988044739,0.5409306287765503,0.675247073173523,-0.5217059850692749,-0.6406093835830688,-0.6167837977409363,-0.5743690729141235,-0.4332718253135681,-0.5265669822692871,-0.6068645119667053,0.5927003622055054,-0.442770779132843,0.5591124296188354,0.5996580123901367,0.6102807521820068]","[0.5935792922973633,-0.5155470967292786,0.5529766082763672,0.672592282295227,-0.5418874025344849,-0.6254555583000183,0.5325511693954468,-0.5768653154373169,-0.41891324520111084,-0.5366500616073608,-0.6149235963821411,0.59577476978302,-0.440762460231781,0.5155171155929565,0.5887616872787476,0.5924781560897827]"
audioseal,5,229,english:1723,2,dataset/collusion_300/english/1723/english_1723_02.wav,"[19647,25733,40835,54117,59348]",0,19647,20159,9,,160000,1.962040808257087e-07,0.012320482172071934,1.5125510103735834e-07,4.4938608380019827e-08,9.779780724586165e-12,5.916276059331374e-13,0.7709070086657409,0.22904013102530485,4.984494044888753e-05,3.015368505299795e-06,19647,20159,1,1,1,1,1,-0.5367642045021057,0.6118773221969604,1.1486415266990662,0.010519973436991374,"[0.5282207727432251,0.48554980754852295,0.5829992294311523,0.5879757404327393,0.474934458732605,0.4070274829864502,-0.5971988439559937,0.46855926513671875,-0.4359099864959717,-0.5367642045021057,0.4716658592224121,0.5453397035598755,-0.4636038541793823,-0.5599502921104431,0.6615703105926514,-0.4615745544433594]","[0.5294575691223145,0.5046093463897705,0.6016802787780762,0.5869232416152954,0.4754570722579956,0.4004403352737427,-0.615383505821228,0.47734951972961426,-0.4152469038963318,0.6118773221969604,0.4796266555786133,0.5360066890716553,-0.44706296920776367,-0.58214271068573,0.6675479412078857,-0.4625917673110962]"
audioseal,5,230,english:1723,3,dataset/collusion_300/english/1723/english_1723_03.wav,"[29299,35336,36835,46400,50247]",0,29299,62067,15,,160000,2.7768243830484063e-07,0.009865921922028065,1.5667907750977226e-08,2.620024472344553e-07,1.11762243383909e-11,9.070950695569822e-13,0.05642383381039369,0.9435326513044667,4.02482216974831e-05,3.266663441499928e-06,29299,62067,1,1,1,1,1,-0.47134828567504883,0.5505497455596924,1.0218980312347412,0.007802208264668782,"[0.5597721338272095,0.5168691873550415,-0.6051156520843506,-0.5202826261520386,0.6408356428146362,0.5011113882064819,0.5025418996810913,-0.5565426349639893,-0.43892979621887207,0.6618173122406006,-0.5142933130264282,-0.5403246879577637,0.6292518377304077,0.34394359588623047,0.6303037405014038,-0.47134828567504883]","[0.5585156679153442,0.5168626308441162,-0.6068418025970459,-0.5064197778701782,0.648781418800354,0.48646652698516846,0.5146405696868896,-0.5441113710403442,-0.4156566858291626,0.6622952222824097,-0.5109583139419556,-0.5394684076309204,0.6183829307556152,0.3531900644302368,0.6353065967559814,0.5505497455596924]"
audioseal,5,231,english:1737,1,dataset/collusion_300/english/1737/english_1737_01.wav,"[2191,2444,4801,7366,32281]",1,2444,2446,1,,160000,5.3063018807903535e-08,0.014026428572833538,3.491459184516477e-08,1.8145913054901166e-08,2.376318690158221e-12,1.3758914745607016e-13,0.6579835190221852,0.34196910508601525,4.4782953242085004e-05,2.59293855772067e-06,2444,2446,1,1,1,1,1,-0.5352377891540527,0.5261287689208984,1.0613665580749512,0.017720524470011392,"[-0.5074767470359802,-0.5352377891540527,0.5527647733688354,0.645458459854126,-0.5868951082229614,-0.593425989151001,-0.6110907793045044,0.4784226417541504,0.5773671865463257,-0.5551161766052246,-0.566533088684082,0.6119176149368286,-0.4764901399612427,-0.5308115482330322,-0.5054007768630981,-0.5024354457855225]","[-0.5288755893707275,0.5261287689208984,0.5554485321044922,0.6451253890991211,-0.5878503322601318,-0.643596887588501,-0.5952357053756714,0.4818607568740845,0.5814121961593628,-0.5347064137458801,-0.5572682619094849,0.5828320980072021,-0.46382761001586914,-0.5655578374862671,-0.47594112157821655,-0.5337347388267517]"
audioseal,5,232,english:1737,2,dataset/collusion_300/english/1737/english_1737_02.wav,"[4949,16177,28588,44656,55521]",3,44656,44660,2,,160000,4.42111476117438e-07,0.019390735775232315,1.4618246374664551e-08,4.274817862406062e-07,1.0972322414500954e-11,4.711797527184301e-13,0.0330646164244366,0.9669094998272659,2.481799954811935e-05,1.0657487492889028e-06,44656,44660,1,1,1,1,1,-0.6005077362060547,0.5567899942398071,1.1572977304458618,0.010411294301350911,"[-0.5883747339248657,-0.5217550992965698,-0.6005077362060547,-0.5354993939399719,0.5354424715042114,0.604777455329895,0.5834721326828003,-0.5438048243522644,-0.4702378511428833,0.6137782335281372,0.5386314392089844,0.5795012712478638,-0.4539596438407898,0.4247243404388428,-0.48451781272888184,0.5893852710723877]","[-0.5947849750518799,-0.5160448551177979,0.5567899942398071,-0.5020037889480591,0.5426419973373413,0.597998857498169,0.5986160039901733,-0.5414577722549438,-0.46001094579696655,0.6002731323242188,0.5430858135223389,0.5816307067871094,-0.467262327671051,0.4436408281326294,-0.4971601366996765,0.593292236328125]"
audioseal,5,233,english:1737,3,dataset/collusion_300/english/1737/english_1737_03.wav,"[1256,3795,27975,30191,57255]",4,57255,57271,4,,160000,1.3881679542206857e-07,0.012893368490040302,2.4190439803204095e-08,1.1462197727751572e-07,4.161575221728945e-12,2.1676612702360311e-13,0.17426162107873,0.8257068384917748,2.997890283431333e-05,1.56152666083763e-06,57255,57271,1,1,1,1,1,-0.6278151273727417,0.5080031156539917,1.1358182430267334,0.016096572081247967,"[0.5244588851928711,0.533169150352478,0.5596922636032104,-0.4920666813850403,-0.6278151273727417,0.37617361545562744,-0.5567730665206909,0.47371625900268555,0.5356006622314453,0.6244193315505981,0.5378216505050659,0.5416224002838135,0.6331418752670288,-0.6220377683639526,0.6566457748413086,0.5807076692581177]","[0.5452896356582642,0.537094235420227,0.5915929079055786,-0.5358741879463196,0.5080031156539917,0.3551180362701416,-0.5692165493965149,0.479162335395813,0.5528486967086792,0.6185876131057739,0.5338770151138306,0.5256057977676392,0.6374082565307617,-0.642902135848999,0.6655972003936768,0.6056239604949951]"
audioseal,5,234,english:1743,1,dataset/collusion_300/english/1743/english_1743_01.wav,"[7999,10342,14878,16244,35394]",4,35394,34882,9,,160000,9.50801185481323e-08,0.013171006925404072,6.048083110726495e-08,3.459528612451941e-08,3.812867285743652e-12,1.8844906218966352e-13,0.6361038672522038,0.363854049119704,4.0101625281561555e-05,1.982002810548297e-06,35394,34882,1,1,1,1,1,0.608315110206604,-0.4907398819923401,1.099054992198944,0.006755244731903076,"[-0.5777333974838257,0.5100287199020386,-0.6015848517417908,-0.5098304748535156,-0.5496598482131958,-0.5981186628341675,0.5883932113647461,-0.5338345766067505,-0.46249330043792725,0.608315110206604,-0.5422224998474121,0.5725001096725464,-0.41570907831192017,-0.653418779373169,-0.49456632137298584,0.5171617269515991]","[-0.5783677101135254,0.5153940916061401,-0.6054613590240479,-0.5024884343147278,-0.5441168546676636,-0.5849592685699463,0.5937001705169678,-0.5318155288696289,-0.47603029012680054,-0.4907398819923401,-0.5481270551681519,0.5870290994644165,-0.418346107006073,-0.6425700783729553,-0.48864442110061646,0.5124578475952148]"
audioseal,5,235,english:1743,2,dataset/collusion_300/english/1743/english_1743_02.wav,"[7998,9101,15551,20847,60703]",1,9101,9103,1,,160000,1.4071371467208636e-07,0.0167633518576622,3.2166387934025215e-08,1.0854351410635185e-07,3.6444720667756846e-12,1.6815964249351783e-13,0.22859454751077027,0.7713783575346392,2.5899906595946366e-05,1.1950479943294111e-06,9101,9103,1,1,1,1,1,-0.49150437116622925,0.5338454246520996,1.0253497958183289,0.016666074593861897,"[0.6364874839782715,-0.49150437116622925,0.5925478935241699,0.6223733425140381,-0.5782787203788757,-0.6494758129119873,-0.6330039501190186,0.47443950176239014,0.5811399221420288,0.6011762619018555,-0.5944323539733887,-0.4409252405166626,-0.4532209038734436,0.5751092433929443,-0.47365909814834595,-0.4652395248413086]","[0.6195199489593506,0.5338454246520996,0.5916825532913208,0.6187999248504639,-0.5696755647659302,-0.6924731135368347,-0.6239907741546631,0.4760626554489136,0.5798829793930054,0.6140364408493042,-0.5864797830581665,-0.4746689796447754,-0.4399304986000061,0.5429098606109619,-0.4437469244003296,-0.5003721714019775]"
audioseal,5,236,english:1743,3,dataset/collusion_300/english/1743/english_1743_03.wav,"[5300,8697,9645,54888,55069]",1,8697,8689,3,,160000,3.0949326087310544e-07,0.018441341817378998,2.4368110117530552e-08,2.8511696769335344e-07,7.808496830887465e-12,3.745653904844536e-13,0.07873551123144377,0.9212380485733858,2.5229941385021004e-05,1.2102537852610247e-06,8697,8689,1,1,1,1,1,0.6085777282714844,-0.5641746520996094,1.1727523803710938,0.018924999237060546,"[0.6071178913116455,-0.5071320533752441,-0.5556701421737671,0.6085777282714844,0.5312467813491821,0.45461368560791016,0.46887922286987305,0.4782143831253052,0.5547266006469727,-0.5129769444465637,-0.5848672986030579,-0.4693302512168884,-0.42258453369140625,0.5327520370483398,-0.4007951021194458,-0.4486897587776184]","[0.5963274240493774,-0.49060505628585815,-0.5341418981552124,-0.5641746520996094,0.5245851278305054,0.42704057693481445,0.5310651063919067,0.47251129150390625,0.5321848392486572,-0.5187234878540039,-0.569503903388977,-0.4665835499763489,-0.41999226808547974,0.49697959423065186,-0.3811380863189697,-0.4202043414115906]"
audioseal,5,237,english:1841,1,dataset/collusion_300/english/1841/english_1841_01.wav,"[8987,13022,18948,44174,51218]",0,8987,8991,2,,160000,2.3216544771505073e-07,0.020382752642035484,6.255998033963825e-09,2.25901694266806e-07,7.444047472197158e-12,3.113668087259604e-13,0.026946292376986914,0.9730203029352904,3.206354582674008e-05,1.3411418959642856e-06,8987,8991,1,1,1,1,1,-0.5606484413146973,0.6004306077957153,1.1610790491104126,0.014057087898254394,"[0.6137498617172241,0.5376887321472168,-0.5606484413146973,0.6208232641220093,0.6285382509231567,-0.6516085863113403,-0.6798728108406067,-0.5400168299674988,0.5727638006210327,0.6376793384552002,-0.589861273765564,-0.48937302827835083,-0.4453199505805969,0.5470820665359497,-0.43922853469848633,-0.4778476357460022]","[0.6261284351348877,0.5284925699234009,0.6004306077957153,0.6372050046920776,0.6167166233062744,-0.6471465826034546,-0.649745762348175,-0.541122555732727,0.586775541305542,0.622714638710022,-0.5958039164543152,-0.47588294744491577,-0.4542374610900879,0.5763016939163208,-0.46336179971694946,-0.4631437659263611]"
audioseal,5,238,english:1841,2,dataset/collusion_300/english/1841/english_1841_02.wav,"[27131,37014,39826,42231,43516]",3,42231,42103,7,,160000,2.9570120754358283e-08,0.01189927663654089,2.1968840337050568e-08,7.599361325382663e-09,1.8157001559890628e-12,1.0339176905417096e-13,0.7429405013103514,0.2569945989910307,6.140320396633653e-05,3.496494651241228e-06,42231,42103,1,1,1,1,1,0.4838447570800781,-0.5337328910827637,1.0175776481628418,0.014015567302703858,"[0.5191172361373901,0.5445709228515625,0.5474141836166382,-0.4825529456138611,0.5672856569290161,0.48157358169555664,0.5963425636291504,0.4838447570800781,-0.4612605571746826,-0.5022588968276978,0.5218476057052612,-0.4838672876358032,-0.415759801864624,0.452506422996521,-0.42544984817504883,0.5534071922302246]","[0.5146024227142334,0.5191608667373657,0.541174054145813,-0.4739394187927246,0.557929277420044,0.515722393989563,0.5895155668258667,-0.5337328910827637,-0.47270727157592773,-0.5114099979400635,0.5151574611663818,-0.45899081230163574,-0.41948026418685913,0.4700843095779419,-0.4497433304786682,0.570773720741272]"
audioseal,5,239,english:1841,3,dataset/collusion_300/english/1841/english_1841_03.wav,"[6216,39813,41259,48876,56937]",2,41259,45355,12,,160000,5.99890638699583e-08,0.01551232673227787,3.08910900930388e-08,2.9094758986032423e-08,3.0721036729592177e-12,1.4268721411564103e-13,0.5149453600410095,0.4850010503431556,5.121106206322524e-05,2.3785537714832858e-06,41259,45355,1,1,1,1,1,-0.4347879886627197,0.5906739234924316,1.0254619121551514,0.010543326536814371,"[0.5972418785095215,0.49371039867401123,-0.601528525352478,0.6395034790039062,-0.569092869758606,0.43350493907928467,-0.6147130727767944,-0.532741904258728,0.5572237968444824,-0.4769335389137268,-0.5741382241249084,-0.42666131258010864,-0.4347879886627197,0.5615942478179932,-0.4264177680015564,0.5355709791183472]","[0.60889732837677,0.49485456943511963,-0.596123218536377,0.6417253017425537,-0.5818818211555481,0.44215381145477295,-0.6229963302612305,-0.5269783139228821,0.5671316385269165,-0.4937819242477417,-0.572205662727356,-0.454212486743927,0.5906739234924316,0.5279300212860107,-0.43311619758605957,0.5299351215362549]"
