model,k,trial_id,speaker,clip_index,source_path,sample_rate,coalition_payloads,codec,codec_setting,valid_post_codec_copy_count,all_post_codec_copies_valid,escaped,attribution_margin,pesq,stoi,si_sdr,snr
wmcodec,5,130,chinese:SSB0382,2,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,24000,"[8111, 4082, 59251, 48859, 23343]",none,none,5,1,1,23.96118317,4.315138,0.985535,11.461881,11.733619
wmcodec,5,130,chinese:SSB0382,2,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,24000,"[8111, 4082, 59251, 48859, 23343]",opus_64k,Opus 64 kbps,5,1,1,25.15350924,4.313696,0.985234,11.427637,11.704352
wmcodec,5,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,24000,"[1672, 8641, 13073, 59130, 35148]",mp3_128k,MP3 128 kbps,5,1,1,15.69840991,4.286319,0.986881,14.110549,13.982358
wmcodec,5,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,24000,"[1672, 8641, 13073, 59130, 35148]",none,none,5,1,1,15.98724887,4.284961,0.986873,14.113485,14.278198
wmcodec,5,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,24000,"[1672, 8641, 13073, 59130, 35148]",opus_64k,Opus 64 kbps,5,1,1,16.32163994,4.282846,0.986657,14.104866,14.269501
wmcodec,5,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,24000,"[47404, 15702, 5053, 33775, 24445]",mp3_128k,MP3 128 kbps,5,1,1,16.39386085,4.29189,0.98123,12.783691,12.568086
wmcodec,5,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,24000,"[47404, 15702, 5053, 33775, 24445]",none,none,5,1,1,17.19133852,4.290864,0.981268,12.783464,12.950916
wmcodec,5,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,24000,"[47404, 15702, 5053, 33775, 24445]",opus_64k,Opus 64 kbps,5,1,1,15.77343407,4.288262,0.980319,12.741177,12.904698
wmcodec,5,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,24000,"[21773, 12252, 56925, 32272, 30318]",mp3_128k,MP3 128 kbps,5,1,1,23.74074695,4.142426,0.980365,11.984464,12.154797
wmcodec,5,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,24000,"[21773, 12252, 56925, 32272, 30318]",none,none,5,1,1,22.66834573,4.142885,0.980321,11.987472,12.242339
wmcodec,5,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,24000,"[21773, 12252, 56925, 32272, 30318]",opus_64k,Opus 64 kbps,5,1,1,21.93114143,4.140272,0.979793,11.935229,12.194917
wmcodec,5,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,24000,"[38812, 48030, 21445, 33480, 25339]",mp3_128k,MP3 128 kbps,5,1,1,20.48784107,4.373481,0.985899,12.176552,12.017115
wmcodec,5,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,24000,"[38812, 48030, 21445, 33480, 25339]",none,none,5,1,1,20.91835645,4.377812,0.985921,12.180095,12.373534
wmcodec,5,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,24000,"[38812, 48030, 21445, 33480, 25339]",opus_64k,Opus 64 kbps,5,1,1,21.24958184,4.364641,0.985157,12.093124,12.290671
wmcodec,5,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,24000,"[62457, 34979, 39573, 11219, 53480]",mp3_128k,MP3 128 kbps,5,1,1,10.01848512,4.384342,0.987095,14.660772,14.492742
wmcodec,5,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,24000,"[62457, 34979, 39573, 11219, 53480]",none,none,5,1,1,10.63333415,4.384853,0.987116,14.669408,14.815072
wmcodec,5,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,24000,"[62457, 34979, 39573, 11219, 53480]",opus_64k,Opus 64 kbps,5,1,1,10.53870582,4.376013,0.986762,14.644167,14.790616
wmcodec,5,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,24000,"[5799, 39753, 26020, 5630, 47806]",mp3_128k,MP3 128 kbps,5,1,1,4.85428998,4.43511,0.989557,16.036582,15.577827
wmcodec,5,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,24000,"[5799, 39753, 26020, 5630, 47806]",none,none,5,1,1,5.66878422,4.43378,0.989566,16.038921,16.130608
wmcodec,5,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,24000,"[5799, 39753, 26020, 5630, 47806]",opus_64k,Opus 64 kbps,5,1,1,5.79633234,4.421879,0.989276,15.976267,16.07042
wmcodec,5,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,24000,"[37928, 12522, 8970, 41760, 2787]",mp3_128k,MP3 128 kbps,5,1,1,26.92821382,4.321311,0.987819,16.436503,15.842829
wmcodec,5,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,24000,"[37928, 12522, 8970, 41760, 2787]",none,none,5,1,1,27.33249578,4.322695,0.987833,16.438619,16.502653
wmcodec,5,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,24000,"[37928, 12522, 8970, 41760, 2787]",opus_64k,Opus 64 kbps,5,1,1,25.88155051,4.310591,0.987528,16.371908,16.437832
wmcodec,5,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,24000,"[41000, 44696, 37246, 39367, 19310]",mp3_128k,MP3 128 kbps,5,1,1,16.56771845,3.921905,0.971266,15.132893,15.03036
wmcodec,5,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,24000,"[41000, 44696, 37246, 39367, 19310]",none,none,5,1,1,16.53349597,3.929604,0.971251,15.133018,15.251981
wmcodec,5,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,24000,"[41000, 44696, 37246, 39367, 19310]",opus_64k,Opus 64 kbps,5,1,1,16.61294742,3.918591,0.970893,15.15905,15.277915
wmcodec,5,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,24000,"[45217, 15947, 49150, 36242, 51192]",mp3_128k,MP3 128 kbps,5,1,1,17.59167392,3.869639,0.970153,12.646234,12.697103
wmcodec,5,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,24000,"[45217, 15947, 49150, 36242, 51192]",none,none,5,1,1,17.98612311,3.870853,0.970136,12.64793,12.877359
wmcodec,5,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,24000,"[45217, 15947, 49150, 36242, 51192]",opus_64k,Opus 64 kbps,5,1,1,16.7935633,3.865828,0.970039,12.595443,12.827346
wmcodec,5,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,24000,"[3478, 55955, 57714, 39216, 13944]",mp3_128k,MP3 128 kbps,5,1,1,21.94908815,3.769369,0.967658,13.969279,13.842363
wmcodec,5,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,24000,"[3478, 55955, 57714, 39216, 13944]",none,none,5,1,1,22.63353061,3.76978,0.967664,13.969827,14.13919
wmcodec,5,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,24000,"[3478, 55955, 57714, 39216, 13944]",opus_64k,Opus 64 kbps,5,1,1,22.72823039,3.746566,0.967163,13.956817,14.126405
wmcodec,5,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,24000,"[50938, 58241, 38147, 38592, 32804]",mp3_128k,MP3 128 kbps,5,1,1,29.19590425,4.29794,0.98402,17.457529,17.294376
wmcodec,5,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,24000,"[50938, 58241, 38147, 38592, 32804]",none,none,5,1,1,28.8988113,4.298596,0.984033,17.458431,17.449611
wmcodec,5,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,24000,"[50938, 58241, 38147, 38592, 32804]",opus_64k,Opus 64 kbps,5,1,1,28.6126681,4.28693,0.983753,16.926977,16.938283
wmcodec,5,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,24000,"[6274, 33403, 24730, 35953, 16259]",mp3_128k,MP3 128 kbps,5,1,1,18.68656395,4.351702,0.985658,17.73635,17.560935
wmcodec,5,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,24000,"[6274, 33403, 24730, 35953, 16259]",none,none,5,1,1,18.89013755,4.352167,0.985668,17.737552,17.712882
wmcodec,5,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,24000,"[6274, 33403, 24730, 35953, 16259]",opus_64k,Opus 64 kbps,5,1,1,18.7578812,4.304864,0.985438,16.822365,16.833551
wmcodec,5,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,24000,"[15999, 27615, 19731, 42155, 46916]",mp3_128k,MP3 128 kbps,5,1,1,14.70108574,4.264416,0.98284,17.680789,16.565647
wmcodec,5,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,24000,"[15999, 27615, 19731, 42155, 46916]",none,none,5,1,1,13.29822366,4.264559,0.982838,17.685153,17.607576
wmcodec,5,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,24000,"[15999, 27615, 19731, 42155, 46916]",opus_64k,Opus 64 kbps,5,1,1,12.92349573,4.259739,0.9826,17.179265,17.123189
wmcodec,5,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,24000,"[31773, 48428, 63059, 55449, 14381]",mp3_128k,MP3 128 kbps,5,1,1,4.60208605,4.251478,0.985379,17.93567,16.823293
wmcodec,5,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,24000,"[31773, 48428, 63059, 55449, 14381]",none,none,5,1,1,4.59438376,4.251607,0.985363,17.937238,17.877673
wmcodec,5,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,24000,"[31773, 48428, 63059, 55449, 14381]",opus_64k,Opus 64 kbps,5,1,1,4.50013158,4.246308,0.985099,17.78517,17.725534
wmcodec,5,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,24000,"[12797, 37470, 34458, 27757, 51694]",mp3_128k,MP3 128 kbps,5,1,1,2.27302234,4.398122,0.986998,19.411201,18.655776
wmcodec,5,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,24000,"[12797, 37470, 34458, 27757, 51694]",none,none,5,1,1,3.3833079,4.398409,0.986997,19.411959,19.460154
wmcodec,5,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,24000,"[12797, 37470, 34458, 27757, 51694]",opus_64k,Opus 64 kbps,5,1,1,2.51606995,4.394943,0.986775,19.310601,19.359539
wmcodec,5,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,24000,"[21426, 10600, 34538, 39577, 27063]",mp3_128k,MP3 128 kbps,5,1,1,12.21566203,4.238819,0.985877,18.82048,18.273572
wmcodec,5,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,24000,"[21426, 10600, 34538, 39577, 27063]",none,none,5,1,1,11.48883998,4.240302,0.985882,18.821814,18.865971
wmcodec,5,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,24000,"[21426, 10600, 34538, 39577, 27063]",opus_64k,Opus 64 kbps,5,1,1,11.90342249,4.233622,0.985664,18.824646,18.868624
wmcodec,5,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,24000,"[34651, 53702, 34296, 35507, 35731]",mp3_128k,MP3 128 kbps,5,1,1,12.82504842,4.189282,0.987434,17.247798,16.712955
wmcodec,5,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,24000,"[34651, 53702, 34296, 35507, 35731]",none,none,5,1,1,12.16225128,4.189703,0.987443,17.250665,17.328343
wmcodec,5,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,24000,"[34651, 53702, 34296, 35507, 35731]",opus_64k,Opus 64 kbps,5,1,1,12.49405605,4.186486,0.98722,17.167101,17.246539
wmcodec,5,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,24000,"[27706, 26655, 35844, 6905, 39403]",mp3_128k,MP3 128 kbps,5,1,1,31.35476305,3.904207,0.98359,18.446331,17.447098
wmcodec,5,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,24000,"[27706, 26655, 35844, 6905, 39403]",none,none,5,1,1,32.48743044,3.905137,0.983589,18.448097,18.453915
wmcodec,5,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,24000,"[27706, 26655, 35844, 6905, 39403]",opus_64k,Opus 64 kbps,5,1,1,32.43923852,3.900921,0.983488,18.329517,18.338713
wmcodec,5,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,24000,"[41497, 19531, 36990, 6394, 7666]",mp3_128k,MP3 128 kbps,5,1,1,11.40034198,4.239005,0.983111,15.485156,15.332255
wmcodec,5,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,24000,"[41497, 19531, 36990, 6394, 7666]",none,none,5,1,1,10.67435645,4.238877,0.983113,15.486138,15.598442
wmcodec,5,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,24000,"[41497, 19531, 36990, 6394, 7666]",opus_64k,Opus 64 kbps,5,1,1,9.90225019,4.229023,0.982611,15.387957,15.502418
wmcodec,5,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,24000,"[40973, 50527, 54258, 54171, 40406]",mp3_128k,MP3 128 kbps,5,1,1,26.44831668,4.20402,0.979649,9.479539,9.89633
wmcodec,5,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,24000,"[40973, 50527, 54258, 54171, 40406]",none,none,5,1,1,26.69777478,4.207767,0.979648,9.483491,9.937454
wmcodec,5,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,24000,"[40973, 50527, 54258, 54171, 40406]",opus_64k,Opus 64 kbps,5,1,1,26.71821982,4.192534,0.977572,9.387513,9.851983
wmcodec,5,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,24000,"[40282, 31985, 34735, 25629, 45805]",mp3_128k,MP3 128 kbps,5,1,1,23.856457,4.236096,0.98303,10.86449,11.07863
wmcodec,5,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,24000,"[40282, 31985, 34735, 25629, 45805]",none,none,5,1,1,25.08267145,4.237261,0.983047,10.864477,11.206439
wmcodec,5,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,24000,"[40282, 31985, 34735, 25629, 45805]",opus_64k,Opus 64 kbps,5,1,1,24.4895288,4.223578,0.982184,10.787174,11.131918
wmcodec,5,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,24000,"[42314, 42671, 61396, 12458, 56873]",mp3_128k,MP3 128 kbps,5,1,1,25.08629222,4.327049,0.985566,11.367143,11.537192
wmcodec,5,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,24000,"[42314, 42671, 61396, 12458, 56873]",none,none,5,1,1,26.69480453,4.327486,0.985571,11.367944,11.673625
wmcodec,5,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,24000,"[42314, 42671, 61396, 12458, 56873]",opus_64k,Opus 64 kbps,5,1,1,26.25175134,4.31763,0.984913,11.313026,11.621638
wmcodec,5,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,24000,"[7963, 39371, 27245, 4268, 20143]",mp3_128k,MP3 128 kbps,5,1,1,18.14385267,4.315908,0.970614,14.267013,14.355658
wmcodec,5,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,24000,"[7963, 39371, 27245, 4268, 20143]",none,none,5,1,1,18.25979492,4.315835,0.970679,14.268292,14.532008
wmcodec,5,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,24000,"[7963, 39371, 27245, 4268, 20143]",opus_64k,Opus 64 kbps,5,1,1,18.0292532,4.303404,0.968803,13.963179,11.891168
wmcodec,5,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,24000,"[42392, 6445, 18626, 26807, 533]",mp3_128k,MP3 128 kbps,5,1,1,33.9313507,4.207219,0.975135,13.570613,13.607556
wmcodec,5,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,24000,"[42392, 6445, 18626, 26807, 533]",none,none,5,1,1,34.238411,4.207626,0.97512,13.571712,13.840784
wmcodec,5,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,24000,"[42392, 6445, 18626, 26807, 533]",opus_64k,Opus 64 kbps,5,1,1,32.28348541,4.205404,0.974565,13.387795,12.096029
wmcodec,5,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,24000,"[61809, 5724, 19487, 36159, 16948]",mp3_128k,MP3 128 kbps,5,1,1,12.00650072,4.172645,0.976704,13.409863,13.35124
wmcodec,5,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,24000,"[61809, 5724, 19487, 36159, 16948]",none,none,5,1,1,12.04343242,4.173998,0.976701,13.409648,13.703755
wmcodec,5,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,24000,"[61809, 5724, 19487, 36159, 16948]",opus_64k,Opus 64 kbps,5,1,1,11.33783338,4.156349,0.976336,13.221674,11.462059
wmcodec,5,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,24000,"[6388, 4387, 34593, 34446, 32965]",mp3_128k,MP3 128 kbps,5,1,1,15.56789203,4.222733,0.980863,12.890273,12.912292
wmcodec,5,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,24000,"[6388, 4387, 34593, 34446, 32965]",none,none,5,1,1,15.62525845,4.221764,0.980863,12.89157,13.109015
wmcodec,5,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,24000,"[6388, 4387, 34593, 34446, 32965]",opus_64k,Opus 64 kbps,5,1,1,15.39666263,4.22478,0.980711,12.843173,13.06271
wmcodec,5,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,24000,"[5923, 19839, 16999, 62772, 38596]",mp3_128k,MP3 128 kbps,5,1,1,32.85626175,4.269265,0.980099,12.687844,12.699323
wmcodec,5,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,24000,"[5923, 19839, 16999, 62772, 38596]",none,none,5,1,1,33.403224,4.268718,0.980117,12.690372,12.917495
wmcodec,5,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,24000,"[5923, 19839, 16999, 62772, 38596]",opus_64k,Opus 64 kbps,5,1,1,33.21047867,4.268134,0.979982,12.628303,12.858456
wmcodec,5,158,english:1040,3,dataset/collusion_300/english/1040/english_1040_03.wav,24000,"[48706, 39269, 14665, 38332, 3923]",mp3_128k,MP3 128 kbps,5,1,1,18.40502057,4.233139,0.980882,13.579845,13.483809
wmcodec,5,158,english:1040,3,dataset/collusion_300/english/1040/english_1040_03.wav,24000,"[48706, 39269, 14665, 38332, 3923]",none,none,5,1,1,17.47450459,4.232079,0.980865,13.580476,13.764794
wmcodec,5,158,english:1040,3,dataset/collusion_300/english/1040/english_1040_03.wav,24000,"[48706, 39269, 14665, 38332, 3923]",opus_64k,Opus 64 kbps,5,1,1,17.07511995,4.235824,0.980889,13.56208,13.747074
wmcodec,5,159,english:1069,1,dataset/collusion_300/english/1069/english_1069_01.wav,24000,"[16477, 47108, 23196, 17130, 22190]",mp3_128k,MP3 128 kbps,5,1,1,9.05098735,4.359608,0.990645,14.715109,14.657583
wmcodec,5,159,english:1069,1,dataset/collusion_300/english/1069/english_1069_01.wav,24000,"[16477, 47108, 23196, 17130, 22190]",none,none,5,1,1,10.78556584,4.363373,0.990698,14.741029,14.870318
wmcodec,5,159,english:1069,1,dataset/collusion_300/english/1069/english_1069_01.wav,24000,"[16477, 47108, 23196, 17130, 22190]",opus_64k,Opus 64 kbps,5,1,1,11.0293665,4.352985,0.990542,14.561951,14.698033
wmcodec,5,160,english:1069,2,dataset/collusion_300/english/1069/english_1069_02.wav,24000,"[65289, 22319, 63940, 55548, 21432]",mp3_128k,MP3 128 kbps,5,1,1,18.96609826,4.408059,0.990662,18.698313,18.056628
wmcodec,5,160,english:1069,2,dataset/collusion_300/english/1069/english_1069_02.wav,24000,"[65289, 22319, 63940, 55548, 21432]",none,none,5,1,1,19.03546964,4.410218,0.990678,18.706456,18.763812
wmcodec,5,160,english:1069,2,dataset/collusion_300/english/1069/english_1069_02.wav,24000,"[65289, 22319, 63940, 55548, 21432]",opus_64k,Opus 64 kbps,5,1,1,18.48460256,4.41075,0.990543,18.510223,18.570295
wmcodec,5,161,english:1069,3,dataset/collusion_300/english/1069/english_1069_03.wav,24000,"[6031, 1314, 10976, 27349, 18962]",mp3_128k,MP3 128 kbps,5,1,1,21.96581812,4.296001,0.991358,15.66678,15.377464
wmcodec,5,161,english:1069,3,dataset/collusion_300/english/1069/english_1069_03.wav,24000,"[6031, 1314, 10976, 27349, 18962]",none,none,5,1,1,21.04953894,4.29758,0.991361,15.685814,15.801106
wmcodec,5,161,english:1069,3,dataset/collusion_300/english/1069/english_1069_03.wav,24000,"[6031, 1314, 10976, 27349, 18962]",opus_64k,Opus 64 kbps,5,1,1,21.21620221,4.295408,0.991328,15.536079,15.654846
wmcodec,5,162,english:1081,1,dataset/collusion_300/english/1081/english_1081_01.wav,24000,"[48065, 44132, 31043, 44296, 35893]",mp3_128k,MP3 128 kbps,5,1,1,22.58993088,4.205475,0.983544,10.73077,11.026484
wmcodec,5,162,english:1081,1,dataset/collusion_300/english/1081/english_1081_01.wav,24000,"[48065, 44132, 31043, 44296, 35893]",none,none,5,1,1,22.00757676,4.203906,0.983531,10.728626,11.06443
wmcodec,5,162,english:1081,1,dataset/collusion_300/english/1081/english_1081_01.wav,24000,"[48065, 44132, 31043, 44296, 35893]",opus_64k,Opus 64 kbps,5,1,1,23.14985093,4.171625,0.983403,10.393871,10.757338
wmcodec,5,163,english:1081,2,dataset/collusion_300/english/1081/english_1081_02.wav,24000,"[47176, 25997, 27982, 49539, 340]",mp3_128k,MP3 128 kbps,5,1,1,15.90764893,4.281951,0.983462,12.630591,12.595799
wmcodec,5,163,english:1081,2,dataset/collusion_300/english/1081/english_1081_02.wav,24000,"[47176, 25997, 27982, 49539, 340]",none,none,5,1,1,16.09887501,4.283867,0.983473,12.63593,12.859803
wmcodec,5,163,english:1081,2,dataset/collusion_300/english/1081/english_1081_02.wav,24000,"[47176, 25997, 27982, 49539, 340]",opus_64k,Opus 64 kbps,5,1,1,15.70412621,4.27837,0.983099,12.229246,12.473786
wmcodec,5,164,english:1081,3,dataset/collusion_300/english/1081/english_1081_03.wav,24000,"[40196, 971, 33589, 39911, 16429]",mp3_128k,MP3 128 kbps,5,1,1,24.6227418,4.17175,0.98331,11.742898,11.909491
wmcodec,5,164,english:1081,3,dataset/collusion_300/english/1081/english_1081_03.wav,24000,"[40196, 971, 33589, 39911, 16429]",none,none,5,1,1,23.63806535,4.170742,0.983313,11.745748,12.021575
wmcodec,5,164,english:1081,3,dataset/collusion_300/english/1081/english_1081_03.wav,24000,"[40196, 971, 33589, 39911, 16429]",opus_64k,Opus 64 kbps,5,1,1,25.16930009,4.167294,0.983074,11.447822,11.744893
wmcodec,5,165,english:1088,1,dataset/collusion_300/english/1088/english_1088_01.wav,24000,"[17313, 55339, 33478, 53331, 22818]",mp3_128k,MP3 128 kbps,5,1,1,18.07485205,4.39255,0.987729,19.265371,18.293776
wmcodec,5,165,english:1088,1,dataset/collusion_300/english/1088/english_1088_01.wav,24000,"[17313, 55339, 33478, 53331, 22818]",none,none,5,1,1,19.53730014,4.394665,0.987724,19.268586,19.304805
wmcodec,5,165,english:1088,1,dataset/collusion_300/english/1088/english_1088_01.wav,24000,"[17313, 55339, 33478, 53331, 22818]",opus_64k,Opus 64 kbps,5,1,1,18.23998066,4.397664,0.987738,19.130833,19.165011
wmcodec,5,166,english:1088,2,dataset/collusion_300/english/1088/english_1088_02.wav,24000,"[58391, 55452, 24774, 31961, 15622]",mp3_128k,MP3 128 kbps,5,1,1,15.01447144,4.443536,0.989718,19.238894,18.367552
wmcodec,5,166,english:1088,2,dataset/collusion_300/english/1088/english_1088_02.wav,24000,"[58391, 55452, 24774, 31961, 15622]",none,none,5,1,1,17.43044485,4.448654,0.989721,19.246739,19.294143
wmcodec,5,166,english:1088,2,dataset/collusion_300/english/1088/english_1088_02.wav,24000,"[58391, 55452, 24774, 31961, 15622]",opus_64k,Opus 64 kbps,5,1,1,17.04329588,4.440961,0.989544,19.05856,19.108023
wmcodec,5,167,english:1088,3,dataset/collusion_300/english/1088/english_1088_03.wav,24000,"[61496, 26855, 35298, 63715, 27286]",mp3_128k,MP3 128 kbps,5,1,1,13.52132406,4.346636,0.987117,18.010348,17.262917
wmcodec,5,167,english:1088,3,dataset/collusion_300/english/1088/english_1088_03.wav,24000,"[61496, 26855, 35298, 63715, 27286]",none,none,5,1,1,12.66126133,4.347056,0.987115,18.018238,18.070702
wmcodec,5,167,english:1088,3,dataset/collusion_300/english/1088/english_1088_03.wav,24000,"[61496, 26855, 35298, 63715, 27286]",opus_64k,Opus 64 kbps,5,1,1,13.2159414,4.339313,0.986942,17.890536,17.942099
wmcodec,5,168,english:1098,1,dataset/collusion_300/english/1098/english_1098_01.wav,24000,"[48956, 42568, 15197, 14371, 10296]",mp3_128k,MP3 128 kbps,5,1,1,20.27833724,4.152631,0.980561,12.938848,13.007823
wmcodec,5,168,english:1098,1,dataset/collusion_300/english/1098/english_1098_01.wav,24000,"[48956, 42568, 15197, 14371, 10296]",none,none,5,1,1,19.01346996,4.154359,0.980586,12.953241,13.161134
wmcodec,5,168,english:1098,1,dataset/collusion_300/english/1098/english_1098_01.wav,24000,"[48956, 42568, 15197, 14371, 10296]",opus_64k,Opus 64 kbps,5,1,1,18.4043369,4.140261,0.980499,12.877979,13.090158
wmcodec,5,169,english:1098,2,dataset/collusion_300/english/1098/english_1098_02.wav,24000,"[49601, 33510, 52402, 35907, 48964]",mp3_128k,MP3 128 kbps,5,1,1,9.12188534,4.167925,0.983665,14.538681,14.38033
