model,K,spk,local_t,gi,target,method,target_top1,N_registry,target_margin
wmcodec,3,chinese:SSB0012,0,9,25827,mean,0,1024,-64.90333508
wmcodec,3,chinese:SSB0012,0,9,25827,tct,0,1024,-62.32343031
wmcodec,3,chinese:SSB0012,0,9,62723,mean,0,1024,-53.04931687
wmcodec,3,chinese:SSB0012,0,9,62723,tct,0,1024,-49.37783362
wmcodec,3,chinese:SSB0012,0,9,28877,mean,0,1024,-45.05899953
wmcodec,3,chinese:SSB0012,0,9,28877,tct,0,1024,-39.59881584
wmcodec,3,chinese:SSB0012,0,9,8923,mean,0,1024,-42.96607303
wmcodec,3,chinese:SSB0012,0,9,8923,tct,0,1024,-44.16093984
wmcodec,3,chinese:SSB0012,0,9,61944,mean,0,1024,-49.43538712
wmcodec,3,chinese:SSB0012,0,9,61944,tct,0,1024,-35.68779139
wmcodec,3,chinese:SSB0012,0,9,43773,mean,0,1024,-41.40716742
wmcodec,3,chinese:SSB0012,0,9,43773,tct,0,1024,-64.11416552
wmcodec,3,chinese:SSB0012,0,9,7506,mean,0,1024,-20.21631635
wmcodec,3,chinese:SSB0012,0,9,7506,tct,0,1024,-34.24721663
wmcodec,3,chinese:SSB0012,0,9,65278,mean,0,1024,-33.50467334
wmcodec,3,chinese:SSB0012,0,9,65278,tct,0,1024,-45.10609984
wmcodec,3,chinese:SSB0012,0,9,63111,mean,0,1024,-35.34347308
wmcodec,3,chinese:SSB0012,0,9,63111,tct,0,1024,-43.16773113
wmcodec,3,chinese:SSB0012,0,9,37504,mean,0,1024,-26.98018897
wmcodec,3,chinese:SSB0012,0,9,37504,tct,0,1024,-49.00266940
wmcodec,3,chinese:SSB0012,1,10,58133,mean,0,1024,-27.71467710
wmcodec,3,chinese:SSB0012,1,10,58133,tct,0,1024,-33.28707849
wmcodec,3,chinese:SSB0012,1,10,21474,mean,0,1024,-59.34122345
wmcodec,3,chinese:SSB0012,1,10,21474,tct,0,1024,-39.34228915
wmcodec,3,chinese:SSB0012,1,10,52830,mean,0,1024,-37.09793815
wmcodec,3,chinese:SSB0012,1,10,52830,tct,0,1024,-23.00991347
wmcodec,3,chinese:SSB0012,1,10,41232,mean,0,1024,-46.24967310
wmcodec,3,chinese:SSB0012,1,10,41232,tct,0,1024,-40.08121644
wmcodec,3,chinese:SSB0012,1,10,33733,mean,0,1024,-42.61059415
wmcodec,3,chinese:SSB0012,1,10,33733,tct,0,1024,-29.35122998
wmcodec,3,chinese:SSB0012,1,10,7495,mean,0,1024,-34.96746823
wmcodec,3,chinese:SSB0012,1,10,7495,tct,0,1024,-34.68861406
wmcodec,3,chinese:SSB0012,1,10,39907,mean,0,1024,-71.46162865
wmcodec,3,chinese:SSB0012,1,10,39907,tct,0,1024,-47.96099126
wmcodec,3,chinese:SSB0012,1,10,61232,mean,0,1024,-20.83305368
wmcodec,3,chinese:SSB0012,1,10,61232,tct,0,1024,-17.48704396
wmcodec,3,chinese:SSB0012,1,10,47926,mean,0,1024,-54.66705868
wmcodec,3,chinese:SSB0012,1,10,47926,tct,0,1024,-44.43796682
wmcodec,3,chinese:SSB0012,1,10,39091,mean,0,1024,-43.55352125
wmcodec,3,chinese:SSB0012,1,10,39091,tct,0,1024,-38.10264412
wmcodec,3,chinese:SSB0012,2,11,63382,mean,0,1024,-69.77181065
wmcodec,3,chinese:SSB0012,2,11,63382,tct,0,1024,-72.21946459
wmcodec,3,chinese:SSB0012,2,11,49608,mean,0,1024,-69.47578824
wmcodec,3,chinese:SSB0012,2,11,49608,tct,0,1024,-73.76704836
wmcodec,3,chinese:SSB0012,2,11,42308,mean,0,1024,-57.70413983
wmcodec,3,chinese:SSB0012,2,11,42308,tct,0,1024,-35.84370836
wmcodec,3,chinese:SSB0012,2,11,47411,mean,0,1024,-54.72844517
wmcodec,3,chinese:SSB0012,2,11,47411,tct,0,1024,-59.17760274
wmcodec,3,chinese:SSB0012,2,11,30933,mean,0,1024,-46.08140902
wmcodec,3,chinese:SSB0012,2,11,30933,tct,0,1024,-48.40883482
wmcodec,3,chinese:SSB0012,2,11,34506,mean,0,1024,-52.45320619
wmcodec,3,chinese:SSB0012,2,11,34506,tct,0,1024,-38.96498546
wmcodec,3,chinese:SSB0012,2,11,61658,mean,0,1024,-67.74959195
wmcodec,3,chinese:SSB0012,2,11,61658,tct,0,1024,-75.53254072
wmcodec,3,chinese:SSB0012,2,11,23837,mean,0,1024,-45.16167176
wmcodec,3,chinese:SSB0012,2,11,23837,tct,0,1024,-38.74349474
wmcodec,3,chinese:SSB0012,2,11,49496,mean,0,1024,-55.28553641
wmcodec,3,chinese:SSB0012,2,11,49496,tct,0,1024,-44.49787807
wmcodec,3,chinese:SSB0012,2,11,31194,mean,0,1024,-69.52064145
wmcodec,3,chinese:SSB0012,2,11,31194,tct,0,1024,-70.07496691
wmcodec,3,chinese:SSB0016,0,12,17177,mean,0,1024,-44.86405909
wmcodec,3,chinese:SSB0016,0,12,17177,tct,0,1024,-48.45320489
wmcodec,3,chinese:SSB0016,0,12,17186,mean,0,1024,-60.86397898
wmcodec,3,chinese:SSB0016,0,12,17186,tct,0,1024,-53.60480876
wmcodec,3,chinese:SSB0016,0,12,27557,mean,0,1024,-33.37136400
wmcodec,3,chinese:SSB0016,0,12,27557,tct,0,1024,-35.01929978
wmcodec,3,chinese:SSB0016,0,12,32317,mean,0,1024,-28.29750359
