model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
voicemark,5,chinese:SSB0016,0,12,single_copy,0,0.3791,-0.0000,11.0208,4.6439,1.0000,137.44,0.2543,-0.9157,-15.8426,-15.8431
voicemark,5,chinese:SSB0016,0,12,mean,1,0.3391,-30.7389,-30.7361,3.9853,0.9534,14.96,0.2543,-0.9157,-15.8426,-15.8431
voicemark,5,chinese:SSB0016,0,12,rp,1,0.3621,-11.7042,-11.4865,4.1647,0.9605,18.48,0.2543,-0.9157,-15.8426,-15.8431
voicemark,5,chinese:SSB0016,0,12,random_dirichlet,1,0.3278,-5.3092,-5.0017,3.7631,0.9358,12.68,0.2543,-0.9157,-15.8426,-15.8431
voicemark,5,chinese:SSB0016,0,12,eep,1,0.3621,-11.7042,-11.4865,4.1647,0.9605,18.48,0.2543,-0.9157,-15.8426,-15.8431
voicemark,5,chinese:SSB0016,0,12,fwp,0,0.3638,-0.0623,2.7983,3.9644,0.9650,16.66,0.2543,-0.9157,-15.8426,-15.8431
voicemark,5,chinese:SSB0016,0,12,dm,1,0.3353,-21.3305,-21.0671,3.9752,0.9588,16.57,0.2543,-0.9157,-15.8426,-15.8431
voicemark,5,chinese:SSB0016,0,12,tct,1,0.3270,-15.8809,-15.8426,3.6018,0.9386,12.69,0.2543,-0.9157,-15.8426,-15.8431
voicemark,5,chinese:SSB0016,0,12,payload_farthest,0,0.3638,-0.0623,2.7983,3.9644,0.9650,16.66,0.2543,-0.9157,-15.8426,-15.8431
voicemark,5,chinese:SSB0016,1,13,single_copy,0,0.2962,-0.0523,3.0647,4.6439,1.0000,136.17,0.0307,0.4448,-6.7847,-6.7847
voicemark,5,chinese:SSB0016,1,13,mean,1,0.3342,-10.2965,-9.2580,4.2388,0.9685,18.75,0.0307,0.4448,-6.7847,-6.7847
voicemark,5,chinese:SSB0016,1,13,rp,1,0.3097,-27.0337,-26.1261,3.7684,0.9452,14.11,0.0307,0.4448,-6.7847,-6.7847
voicemark,5,chinese:SSB0016,1,13,random_dirichlet,1,0.3341,-11.0754,-11.0468,3.8558,0.9493,14.85,0.0307,0.4448,-6.7847,-6.7847
voicemark,5,chinese:SSB0016,1,13,eep,1,0.3128,-13.8502,-13.1210,4.3106,0.9697,17.67,0.0307,0.4448,-6.7847,-6.7847
voicemark,5,chinese:SSB0016,1,13,fwp,1,0.3398,-19.8601,-19.0828,3.9171,0.9499,16.45,0.0307,0.4448,-6.7847,-6.7847
voicemark,5,chinese:SSB0016,1,13,dm,1,0.3267,-18.1373,-16.4684,4.0871,0.9584,17.27,0.0307,0.4448,-6.7847,-6.7847
voicemark,5,chinese:SSB0016,1,13,tct,1,0.3315,-7.3387,-6.7847,4.1025,0.9599,18.59,0.0307,0.4448,-6.7847,-6.7847
voicemark,5,chinese:SSB0016,1,13,payload_farthest,1,0.3203,-16.1765,-15.4933,4.4137,0.9815,19.80,0.0307,0.4448,-6.7847,-6.7847
voicemark,5,chinese:SSB0016,2,14,single_copy,0,0.3071,-0.0006,7.7818,4.6439,1.0000,136.81,-0.2154,-0.2469,-17.3625,-17.3627
voicemark,5,chinese:SSB0016,2,14,mean,1,0.3583,-22.0877,-21.8605,4.1042,0.9519,14.61,-0.2154,-0.2469,-17.3625,-17.3627
voicemark,5,chinese:SSB0016,2,14,rp,1,0.3822,-19.1361,-19.0506,4.3288,0.9751,16.10,-0.2154,-0.2469,-17.3625,-17.3627
voicemark,5,chinese:SSB0016,2,14,random_dirichlet,1,0.3848,-3.4145,-2.8834,3.9441,0.9359,12.46,-0.2154,-0.2469,-17.3625,-17.3627
voicemark,5,chinese:SSB0016,2,14,eep,1,0.3396,-27.3936,-27.3430,3.5394,0.9387,11.70,-0.2154,-0.2469,-17.3625,-17.3627
voicemark,5,chinese:SSB0016,2,14,fwp,1,0.3396,-27.3936,-27.3430,3.5394,0.9387,11.70,-0.2154,-0.2469,-17.3625,-17.3627
voicemark,5,chinese:SSB0016,2,14,dm,1,0.3571,-26.2016,-26.0743,4.0079,0.9564,14.37,-0.2154,-0.2469,-17.3625,-17.3627
voicemark,5,chinese:SSB0016,2,14,tct,1,0.3711,-17.3872,-17.3625,4.3912,0.9657,18.98,-0.2154,-0.2469,-17.3625,-17.3627
voicemark,5,chinese:SSB0016,2,14,payload_farthest,1,0.3590,-19.9483,-19.9295,4.3028,0.9568,16.82,-0.2154,-0.2469,-17.3625,-17.3627
voicemark,5,chinese:SSB0018,0,15,single_copy,0,0.5484,-0.0529,3.5937,4.6439,1.0000,145.99,0.6791,0.2963,-7.4980,-7.4980
voicemark,5,chinese:SSB0018,0,15,mean,1,0.5535,-27.8697,-26.4222,4.1458,0.9694,15.94,0.6791,0.2963,-7.4980,-7.4980
voicemark,5,chinese:SSB0018,0,15,rp,1,0.5043,-19.5887,-19.5165,3.8062,0.9570,13.20,0.6791,0.2963,-7.4980,-7.4980
voicemark,5,chinese:SSB0018,0,15,random_dirichlet,0,0.5431,-0.5703,0.4161,3.9541,0.9652,15.44,0.6791,0.2963,-7.4980,-7.4980
voicemark,5,chinese:SSB0018,0,15,eep,1,0.5043,-19.5887,-19.5165,3.8062,0.9570,13.20,0.6791,0.2963,-7.4980,-7.4980
voicemark,5,chinese:SSB0018,0,15,fwp,1,0.5043,-19.5887,-19.5165,3.8062,0.9570,13.20,0.6791,0.2963,-7.4980,-7.4980
voicemark,5,chinese:SSB0018,0,15,dm,1,0.4999,-19.2238,-19.1626,3.8703,0.9587,13.63,0.6791,0.2963,-7.4980,-7.4980
voicemark,5,chinese:SSB0018,0,15,tct,1,0.5101,-7.9600,-7.4980,4.1238,0.9701,16.54,0.6791,0.2963,-7.4980,-7.4980
voicemark,5,chinese:SSB0018,0,15,payload_farthest,1,0.5103,-14.1123,-13.6546,4.2285,0.9738,14.49,0.6791,0.2963,-7.4980,-7.4980
voicemark,5,chinese:SSB0018,1,16,single_copy,0,0.7223,-0.0625,2.8980,4.6439,1.0000,147.01,0.3693,0.0848,1.2595,1.2604
voicemark,5,chinese:SSB0018,1,16,mean,1,0.6211,-31.0476,-30.8109,4.0243,0.9762,16.17,0.3693,0.0848,1.2595,1.2604
voicemark,5,chinese:SSB0018,1,16,rp,1,0.6090,-11.0269,-10.7931,3.4726,0.9584,12.83,0.3693,0.0848,1.2595,1.2604
voicemark,5,chinese:SSB0018,1,16,random_dirichlet,1,0.6364,-26.7770,-26.7554,4.2684,0.9855,18.82,0.3693,0.0848,1.2595,1.2604
voicemark,5,chinese:SSB0018,1,16,eep,1,0.6090,-11.0269,-10.7931,3.4726,0.9584,12.83,0.3693,0.0848,1.2595,1.2604
voicemark,5,chinese:SSB0018,1,16,fwp,1,0.6368,-4.5827,-4.2893,3.9888,0.9815,17.53,0.3693,0.0848,1.2595,1.2604
