model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wavmark,2,chinese:SSB0033,0,18,eep,1,1.0000,-3.0000,-3.0000,4.5227,0.9997,44.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0033,0,18,fwp,1,1.0000,-3.0000,-3.0000,4.5227,0.9997,44.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0033,0,18,dm,1,1.0000,-3.0000,-3.0000,4.5227,0.9997,44.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0033,0,18,tct,1,1.0000,-3.0000,-3.0000,4.5227,0.9997,44.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0033,0,18,payload_farthest,1,1.0000,-3.0000,-3.0000,4.5227,0.9997,44.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0033,1,19,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,147.64,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0033,1,19,mean,1,1.0000,-2.0000,-2.0000,4.4996,0.9997,44.96,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0033,1,19,rp,1,1.0000,-2.0000,-2.0000,4.4996,0.9997,44.96,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0033,1,19,random_dirichlet,0,1.0000,-0.0000,1.0000,4.3537,0.9992,40.18,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0033,1,19,eep,1,1.0000,-2.0000,-2.0000,4.4996,0.9997,44.96,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0033,1,19,fwp,1,1.0000,-2.0000,-2.0000,4.4996,0.9997,44.96,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0033,1,19,dm,1,1.0000,-2.0000,-2.0000,4.4996,0.9997,44.96,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0033,1,19,tct,1,1.0000,-2.0000,-2.0000,4.4996,0.9997,44.96,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0033,1,19,payload_farthest,1,1.0000,-2.0000,-2.0000,4.4996,0.9997,44.96,nan,nan,-2.0000,-2.0000
