model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wmcodec,8,chinese:SSB0012,1,10,mean,1,,-16.4855,-16.0834,4.2537,0.9808,12.44,-0.1982,0.1697,-12.4997,-12.4997
wmcodec,8,chinese:SSB0012,1,10,rp,1,,-13.6643,-13.4327,4.0087,0.9729,10.20,-0.1982,0.1697,-12.4997,-12.4997
wmcodec,8,chinese:SSB0012,1,10,random_dirichlet,1,,-17.0612,-16.5385,4.2198,0.9795,12.31,-0.1982,0.1697,-12.4997,-12.4997
wmcodec,8,chinese:SSB0012,1,10,eep,1,,-33.2903,-33.2069,3.9152,0.9731,10.21,-0.1982,0.1697,-12.4997,-12.4997
wmcodec,8,chinese:SSB0012,1,10,fwp,1,,-40.8109,-40.3922,4.0544,0.9741,10.24,-0.1982,0.1697,-12.4997,-12.4997
wmcodec,8,chinese:SSB0012,1,10,dm,1,,-19.1060,-18.3779,4.2907,0.9812,12.59,-0.1982,0.1697,-12.4997,-12.4997
wmcodec,8,chinese:SSB0012,1,10,tct,1,,-12.7742,-12.4997,4.0806,0.9751,10.77,-0.1982,0.1697,-12.4997,-12.4997
wmcodec,8,chinese:SSB0012,1,10,payload_farthest,1,,-17.3288,-16.8319,3.9480,0.9735,10.35,-0.1982,0.1697,-12.4997,-12.4997
wmcodec,8,chinese:SSB0012,2,11,single_copy,0,,-0.0076,5.2891,4.6439,1.0000,145.70,0.0657,0.2807,-32.9604,-32.9606
wmcodec,8,chinese:SSB0012,2,11,mean,1,,-15.1614,-14.1193,4.3451,0.9833,13.35,0.0657,0.2807,-32.9604,-32.9606
wmcodec,8,chinese:SSB0012,2,11,rp,1,,-27.5267,-27.2531,4.1935,0.9777,11.02,0.0657,0.2807,-32.9604,-32.9606
wmcodec,8,chinese:SSB0012,2,11,random_dirichlet,1,,-16.3822,-15.8945,4.2208,0.9795,11.95,0.0657,0.2807,-32.9604,-32.9606
wmcodec,8,chinese:SSB0012,2,11,eep,1,,-16.2247,-15.5523,4.1313,0.9774,11.19,0.0657,0.2807,-32.9604,-32.9606
wmcodec,8,chinese:SSB0012,2,11,fwp,1,,-24.8710,-24.7649,4.1212,0.9772,11.09,0.0657,0.2807,-32.9604,-32.9606
wmcodec,8,chinese:SSB0012,2,11,dm,1,,-17.4262,-17.0118,4.3258,0.9826,13.13,0.0657,0.2807,-32.9604,-32.9606
wmcodec,8,chinese:SSB0012,2,11,tct,1,,-33.6074,-32.9604,4.2635,0.9858,14.05,0.0657,0.2807,-32.9604,-32.9606
wmcodec,8,chinese:SSB0012,2,11,payload_farthest,1,,-10.4891,-8.5129,4.0314,0.9765,10.62,0.0657,0.2807,-32.9604,-32.9606
wmcodec,8,chinese:SSB0016,0,12,single_copy,1,,-4.4764,-4.2309,4.6439,1.0000,132.94,0.4947,-0.8285,-2.8083,-2.8083
wmcodec,8,chinese:SSB0016,0,12,mean,1,,-16.9543,-15.9764,4.0923,0.9805,15.18,0.4947,-0.8285,-2.8083,-2.8083
wmcodec,8,chinese:SSB0016,0,12,rp,1,,-16.0763,-15.9588,4.3008,0.9898,17.65,0.4947,-0.8285,-2.8083,-2.8083
wmcodec,8,chinese:SSB0016,0,12,random_dirichlet,1,,-12.0277,-12.0014,3.9348,0.9765,13.54,0.4947,-0.8285,-2.8083,-2.8083
wmcodec,8,chinese:SSB0016,0,12,eep,1,,-25.0346,-24.9318,3.8341,0.9745,12.87,0.4947,-0.8285,-2.8083,-2.8083
wmcodec,8,chinese:SSB0016,0,12,fwp,1,,-31.0126,-30.5749,3.8698,0.9719,12.92,0.4947,-0.8285,-2.8083,-2.8083
wmcodec,8,chinese:SSB0016,0,12,dm,1,,-13.9750,-12.3975,4.1010,0.9802,15.03,0.4947,-0.8285,-2.8083,-2.8083
